Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
LAB. COSMETICOS VOGUE S.A.S,000322652,V Esmalte Fantastic Np Estrella # 258,1.0,0.0,0.0,0.0,1942.0,0.19,0.0,2310.98,368.98,3000.0,0,
LAB. COSMETICOS VOGUE S.A.S,000330459,Vogue Esmalte Efecto Gel Voguera 14Ml,2.0,0.0,0.0,0.0,4786.0,0.19,0.0,11390.68,1818.68,14200.0,0,
,00033817C,Admiss Brillo Efecto Gel 10Ml,1.0,0.0,0.0,0.0,3402.67,0.19,0.0,4049.18,646.51,5100.0,0,
LAB. COSMETICOS VOGUE S.A.S,000807493,Vogue Esmalteefecto Gel Elegante 14Ml,1.0,0.0,0.0,0.0,5102.0,0.19,0.0,6071.38,969.38,7400.0,0,
LAB. COSMETICOS VOGUE S.A.S,000807509,Vogue Esmalteefecto Gel Alegre 14Ml,1.0,0.0,0.0,0.0,5102.0,0.19,0.0,6071.38,969.38,7400.0,0,
LAB. COSMETICOS VOGUE S.A.S,000807530,Vogue Esmalteefecto Gel Sonadora 14Ml,1.0,0.0,0.0,0.0,5102.0,0.19,0.0,6071.38,969.38,7400.0,0,
LAB. COSMETICOS VOGUE S.A.S,000828146,Vogue Labial Liq Tinta Lujuria 5.5Ml,1.0,0.0,0.0,0.0,6300.0,0.19,0.0,7497.0,1197.0,8900.0,0,
LAB. COSMETICOS VOGUE S.A.S,000841725,Vogue Corrector Cremoso Menta 4.5G,1.0,0.0,0.0,0.0,4576.0,0.19,0.0,5445.44,869.44,6700.0,0,
LAB. COSMETICOS VOGUE S.A.S,000841749,Vogue Corrector Cremoso Naranja 4.5G,1.0,0.0,0.0,0.0,5220.0,0.19,0.0,6211.8,991.8,7500.0,0,
LAB. COSMETICOS VOGUE S.A.S,000843569,V Esm Fant Actual 336 10Ml,1.0,0.0,0.0,0.0,2207.0,0.19,0.0,2626.33,419.33,3200.0,0,
LAB. COSMETICOS VOGUE S.A.S,000844009,Vogue Tinta De Cejas Resist Tono Caoba,1.0,0.0,0.0,0.0,10323.83,0.19,0.0,12285.36,1961.53,15600.0,0,
LAB. COSMETICOS VOGUE S.A.S,000847277,VOGUE BASE VAL M NAT AH BRONCE 30ML,1.0,0.0,0.0,0.0,13350.0,0.19,0.0,15886.5,2536.5,19200.0,0,
LAB. COSMETICOS VOGUE S.A.S,000847291,VOGUE BASE VAL M NAT AH AVELLANA 30ML,2.0,0.0,0.0,0.0,13350.0,0.19,0.0,31773.0,5073.0,38400.0,0,
LAB. COSMETICOS VOGUE S.A.S,000848779,Vogue Esm Fantastic Turmalina 10Ml,1.0,0.0,0.0,0.0,2742.0,0.19,0.0,3262.98,520.98,4000.0,0,
,00310016C,Brillo Secante 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6534.5,0.19,0.0,7776.06,1241.56,9800.0,0,
,00310018C,Brillo Secante 10 Ml Admiss,4.0,0.0,0.0,0.0,2857.0,0.19,0.0,13599.32,2171.32,17200.0,0,
,00310019C,Brillo 13.5 Ml No. 0Br Masglo,1.0,0.0,0.0,0.0,6119.59,0.19,0.0,7282.31,1162.72,9800.0,0,
,00310021C,Brillo 10 Ml Admiss,1.0,0.0,0.0,0.0,2856.8,0.19,0.0,3399.59,542.79,4300.0,0,
,00310023C,Dilusor De Esmaltes 60Ml Masglo,1.0,0.0,0.0,0.0,6534.0,0.19,0.0,7775.46,1241.46,9800.0,0,
,00310027C,Esmalte Novia 13.5 Ml No. 54 Masglo,4.0,0.0,0.0,0.0,6119.5,0.19,0.0,29128.82,4650.82,36800.0,0,
,00310028C,Ilusion 13.5 Ml # 74 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0,
,00310051C,Negro 13.5 Ml # 0-4 Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00310053C,Esmalte Tiza 13.5 Ml No. 01 Masglo,2.0,0.0,0.0,0.0,6119.75,0.19,0.0,14565.01,2325.51,18400.0,0,
,00310054C,Esmalte Frances 13.5 Ml No. 02 Masglo,3.0,0.0,0.0,0.0,6119.5,0.19,0.0,21846.62,3488.12,27600.0,0,
,00310059C,Amante 13.5 Ml # 116 Masglo,1.0,0.0,0.0,0.0,4996.0,0.19,0.0,5945.24,949.24,7200.0,0,
,00310060C,Soltera 13.5 Ml # 117 Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00310064C,Esmalte Gomela 13.5 Ml No. 131 Masglo,2.0,0.0,0.0,0.0,6120.0,0.19,0.0,14565.6,2325.6,18400.0,0,
,00310070C,Esmalte Bella 13.5 Ml No. 154 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00310076C,Esmalte Rebelde 13.5 Ml No. 179 Masglo,3.0,0.0,0.0,0.0,6119.67,0.19,0.0,21847.22,3488.21,27600.0,0,
,00310079C,Esmalte Golosa 13.5 Ml No. 184 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00310093C,Esmalte Fiesta 13.5 Ml No. 22 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0,
,00310095C,Gitana 13.5 Ml # 222 Masglo,1.0,0.0,0.0,0.0,4901.0,0.19,0.0,5832.19,931.19,7600.0,0,
,00310097C,Marinera 13.5Ml Masglo,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00310104C,Esmalte Sangre Toro 13.5 Ml No. 24 Masgl,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00310173C,Esmalte Ejecutiva 13.5 Ml No. 59 Masglo,3.0,0.0,0.0,0.0,5670.1,0.19,0.0,20242.26,3231.96,27600.0,0,
,00310204C,Admiss Alejo 10Ml,2.0,0.0,0.0,0.0,2048.5,0.19,0.0,4875.43,778.43,6200.0,0,
,00310213C,David 10 Ml # E126 Admiss,1.0,0.0,0.0,0.0,2048.5,0.19,0.0,2437.72,389.22,3000.0,0,
,00310219C,Rafa 10 Ml # E138 Admiss,1.0,0.0,0.0,0.0,1974.0,0.19,0.0,2349.06,375.06,3000.0,0,
,00310266C,Base Fortalecedora Calcio 10 Ml Admiss,2.0,0.0,0.0,0.0,2857.0,0.19,0.0,6799.66,1085.66,8600.0,0,
,00310267C,Admiss Brillo Fiesta 10Ml,1.0,0.0,0.0,0.0,2246.0,0.19,0.0,2672.74,426.74,3300.0,0,
,00310268C,Brillo Tornasol Admiss 10ML,1.0,0.0,0.0,0.0,2246.0,0.19,0.0,2672.74,426.74,3300.0,0,
,00310271C,Base Rosada 10 Ml Admiss,2.0,0.0,0.0,0.0,2690.34,0.19,0.0,6403.01,1022.33,8600.0,0,
MASGLO,00310293C,TRANQUILA 13.5 ML # 330 MASGLO,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00310460C,Zangana 13.5Ml Masglo,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00310551C,Admiss Brillo Cosmico 10Ml,1.0,0.0,0.0,0.0,2246.0,0.19,0.0,2672.74,426.74,3300.0,0,
,00310905C,Esmalte Granizado Dorado 13.5 Ml # 371,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00311148C,Brillo Rosa 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00311155C,Brillo Hielo 10 Ml Admiss,1.0,0.0,0.0,0.0,3402.67,0.19,0.0,4049.18,646.51,5100.0,0,
MASGLO,00311293C,RELAJADA 13.5ML MASGLO,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00311421C,Admiss Eduardo 10Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3100.0,0,
,00311572C,Orgullosa 13.5Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00311750C,Decoracion Esc Plata 13.5Ml Masglo,1.0,0.0,0.0,0.0,3053.0,0.19,0.0,3633.07,580.07,4400.0,0,
,00311821C,Brillo Gel Top 13.5 Ml Masglo,4.0,0.0,0.0,0.0,6874.5,0.19,0.0,32722.62,5224.62,41200.0,0,
,00311830C,Base Unas Fuertes 13.5 Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00311832C,Base Rosada Nutritiva 13.5 Ml Masglo,2.0,0.0,0.0,0.0,6119.67,0.19,0.0,14564.81,2325.47,18400.0,0,
,00311833C,Base Antiescamacion Endurece 13.5Mlmasgl,1.0,0.0,0.0,0.0,6119.67,0.19,0.0,7282.41,1162.74,9200.0,0,
,00311950C,Controladora 13.5Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00312131C,Chic 13.5 Ml # 521 Masglo,1.0,0.0,0.0,0.0,4901.0,0.19,0.0,5832.19,931.19,7300.0,0,
,00312140C,Lujuriosa 13.5 Ml # 530 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00312146C,Kit Personal Herramienta Masglo Nuevo,1.0,0.0,0.0,0.0,61218.0,0.19,0.0,72849.42,11631.42,91100.0,0,
,00312410C,Brillo Benevolente 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0,
,00312416C,Metodica 13.5Ml Masglo,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7600.0,0,
,00312469C,Admiss Matificador 10Ml,1.0,0.0,0.0,0.0,2213.0,0.19,0.0,2633.47,420.47,3300.0,0,
,00312519C,Admiss Brillo Luke 10Ml,1.0,0.0,0.0,0.0,2246.0,0.19,0.0,2672.74,426.74,3300.0,0,
,00312615C,Doble 13.5Ml Masglo,1.0,0.0,0.0,0.0,5725.0,0.19,0.0,6812.75,1087.75,8300.0,0,
,00312691C,Brillo Destellos 13.5Ml Masglo,2.0,0.0,0.0,0.0,5313.0,0.19,0.0,12644.94,2018.94,15200.0,0,
,00312693C,Brillo Arcoiris 13.5Ml Masglo,1.0,0.0,0.0,0.0,5313.0,0.19,0.0,6322.47,1009.47,7700.0,0,
,00312834C,Natural 13.5Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0,
,00312869C,Admiss Pedro 10Ml,1.0,0.0,0.0,0.0,2048.5,0.19,0.0,2437.72,389.22,3000.0,0,
,00312946C,Admiss Gian 10 Ml,2.0,0.0,0.0,0.0,2048.0,0.19,0.0,4874.24,778.24,6000.0,0,
,00312947C,Admiss Gaston 10 Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3100.0,0,
,00312976C,Desvergonzada 13.5 Ml Masglo,1.0,0.0,0.0,0.0,4996.0,0.19,0.0,5945.24,949.24,7200.0,0,
,00312977C,Incitante 13.5 Ml Masglo,1.0,0.0,0.0,0.0,4996.0,0.19,0.0,5945.24,949.24,7600.0,0,
,00313321C,Imponente 13.5Ml Masglo,1.0,0.0,0.0,0.0,5679.5,0.19,0.0,6758.61,1079.11,9200.0,0,
,00313502C,Masglo Remov De Esma Con Fragancia 110Ml,1.0,0.0,0.0,0.0,6807.0,0.19,0.0,8100.33,1293.33,10200.0,0,
,00313503C,Masglo Remov De Esma Con Vitam E 110Ml,1.0,0.0,0.0,0.0,6807.0,0.19,0.0,8100.33,1293.33,10200.0,0,
,00313906C,Admiss Base Fortalecedora Vitamin Plus 1,1.0,0.0,0.0,0.0,3277.33,0.19,0.0,3900.02,622.69,4900.0,0,
,00313972C,Silenciosa 13.5Ml Masglo,2.0,0.0,0.0,0.0,6118.5,0.19,0.0,14562.03,2325.03,18400.0,0,
,00313991C,Fresca 13.5Ml Masglo Gel Evolution.,2.0,0.0,0.0,0.0,7760.0,0.19,0.0,18468.8,2948.8,23200.0,0,
,00314163C,Bombon 13.5Ml Masglo,2.0,0.0,0.0,0.0,6118.5,0.19,0.0,14562.03,2325.03,18400.0,0,
,00314164C,Tremenda 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0,
,00330639C,Masglo Gel Polish Ejemplar 7Ml,1.0,0.0,0.0,0.0,14396.0,0.19,0.0,17131.24,2735.24,21500.0,0,
,00330642C,Masglo Gel Polish Inteligente 7Ml,1.0,0.0,0.0,0.0,14396.0,0.19,0.0,17131.24,2735.24,17500.0,0,
,00330651C,Masglo Gel Polish Brillo Luminoso 7Ml,1.0,0.0,0.0,0.0,14396.0,0.19,0.0,17131.24,2735.24,21500.0,0,
,00330712C,Masglo Gel Polish Brillo 7Ml,2.0,0.0,0.0,0.0,14743.5,0.19,0.0,35089.53,5602.53,44000.0,0,
,00330714C,Masglo Gel Polish Base 7Ml,2.0,0.0,0.0,0.0,14743.5,0.19,0.0,35089.53,5602.53,44000.0,0,
,00340000C,Corta Cuticula Masglo,1.0,0.0,0.0,0.0,25788.0,0.19,0.0,30687.72,4899.72,38400.0,0,
,00340070C,Pusher Masglo,2.0,0.0,0.0,0.0,18823.5,0.19,0.0,44799.93,7152.93,56000.0,0,
,00340103C,Corta Unas Masglo,1.0,0.0,0.0,0.0,9740.5,0.19,0.0,11591.2,1850.7,14500.0,0,
,00340156C,Lima Pala Pie,2.0,0.0,0.0,0.0,7692.0,0.19,0.0,18306.96,2922.96,23000.0,0,
,00340983C,Lima Jumbo Gris Masglo,2.0,0.0,0.0,0.0,7905.67,0.19,0.0,18815.49,3004.15,23600.0,0,
MULTIFARMA,00375,MOÑOS SURTIDOS,2.0,0.0,0.0,0.0,3571.0,0.19,0.0,8498.98,1356.98,14200.0,0,
,00573,LABIAL LIQUIDO 3Q ULTRA HD,1.0,0.0,0.0,0.0,4538.0,0.19,0.0,5400.22,862.22,9000.0,0,
,00578,LABIAL LIQUIDO ANGEL ROSE,1.0,0.0,0.0,0.0,5084.0,0.19,0.0,6049.96,965.96,10100.0,0,
DICOLFARMA,0658325385946,LAXCO PAPAYA CIRUELA ARMONIZA 500 ML,2.0,0.0,0.0,0.0,13347.5,0.0,0.0,26695.0,0.0,66800.0,0,
DICOLFARMA,065832538605,ANAMU CREMA PROTECTORA 12 GR,2.0,0.0,0.0,0.0,2925.0,0.19,0.0,6961.5,1111.5,23400.0,0,
DICOLFARMA,0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,2.0,0.0,0.0,0.0,11547.0,0.0,0.0,23094.0,0.0,57800.0,0,
DICOLFARMA,0658325386158,CITRATO MAGNESIO POLVO 400 GR,3.0,0.0,0.0,0.0,21150.0,0.0,0.0,63450.0,0.0,158700.0,0,
DICOLFARMA,0745853173135,MENOS PAUSE-MUJER PLENA 60ML,2.0,0.0,0.0,0.0,14400.0,0.0,0.0,28800.0,0.0,72000.0,0,
DICOLFARMA,0745853173203,CITRATO DE MAGNESIO 90 CAPS,4.0,0.0,0.0,0.0,21384.0,0.0,0.0,85536.0,0.0,214000.0,0,
DICOLFARMA,0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,2.0,0.0,0.0,0.0,10170.0,0.0,0.0,20340.0,0.0,51000.0,0,
DICOLFARMA,0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,2.0,0.0,0.0,0.0,2520.0,0.0,0.0,5040.0,0.0,12600.0,0,
DICOLFARMA,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,2.0,0.0,0.0,0.0,2520.0,0.0,0.0,5040.0,0.0,12600.0,0,
DICOLFARMA,0745853173265,CITRATO DE POTASIO X 90 UND,1.0,0.0,0.0,0.0,21384.0,0.0,0.0,21384.0,0.0,53500.0,0,
DICOLFARMA,0745853173272,CASTAÑO DE INDIAS CREMA PROTECTORA 12 GR,1.0,0.0,0.0,0.0,2925.0,0.19,0.0,3480.75,555.75,11700.0,0,
DICOLFARMA,0745853548056,SANDRAN SANGRE DE DRAGO SABOR  ARANDANOS ,2.0,0.0,0.0,0.0,8136.0,0.0,0.0,16272.0,0.0,40800.0,0,
AXON PHARMA SAS,100000002,BRONCHO-VAXOM NINOS 10 CAP. (3%+),1.0,0.0,0.0,0.0,98791.0,0.0,0.0,98791.0,0.0,120400.0,0,
AXON PHARMA SAS,100000021,URO-VAXOM 30 CAPSULAS (A)(3%+)(PAE),2.0,0.0,0.0,0.0,251039.5,0.0,0.0,502079.0,0.0,611800.0,0,
LABORATORIO FRANCO COLOMB,100000081,KLARICID 500 MG 10 TBS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,117566.0,0.0,0.0,235132.0,0.0,256800.0,0,
LABORATORIO FRANCO COLOMB,100000083,KLARICID 125 MG SUSPENSION 50 ML (3%+),2.0,0.0,0.0,0.0,58806.0,0.0,0.0,117612.0,0.0,161200.0,0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),1.0,17.0,0.0,4947.04,123676.0,0.0,0.0,207775.68,0.0,282200.0,0,
EUROFARMA COLOMBIA S.A.S,100000098,NEOSALDINA GOTAS 30 ML,1.0,0.0,0.0,0.0,59618.0,0.0,0.0,59618.0,0.0,61200.0,0,
LAB. LEGRAND S.A.,100000113,PARACODINA JARABE 120 ML,2.0,0.0,0.0,0.0,10881.0,0.0,0.0,21762.0,0.0,52400.0,0,
ABBOTT LABORATORIES S.A,100000134,PEDIASURE POLVO VAINILLA 400 GR,5.0,0.0,0.0,0.0,32287.22,0.0,0.0,161436.1,0.0,293000.0,0,
LABORATORIO FRANCO COLOMB,100000145,RYTMONORM 150 MG 30 TBS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,157320.0,0.0,0.0,314640.0,0.0,376200.0,0,
LABORATORIO FRANCO COLOMB,100000146,RYTMONORM 300 MG 20 TABLETAS (A),1.0,0.0,0.0,0.0,178978.0,0.0,0.0,178978.0,0.0,235000.0,0,
LABORATORIO FRANCO COLOMB,100000169,VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),2.0,0.0,0.0,0.0,27408.5,0.0,0.0,54817.0,0.0,72200.0,0,
ABBVIE S.A.S.,100000204,ALBASOL SOLUCION OFTALMICA 15 ML,3.0,0.0,0.0,0.0,38024.33,0.0,0.0,114072.99,0.0,118500.0,0,
ABBVIE S.A.S.,100000205,ALPHAGAN SOL.OFT. 5 ML(P)23280(SC)(SF),2.0,0.0,0.0,0.0,21900.0,0.0,0.0,43800.0,0.0,47000.0,0,
ABBVIE S.A.S.,100000216,LUMIGAN .03% OF.3ML(P)81511(3%+)(SC)(SF),1.0,0.0,0.0,0.0,68788.0,0.0,0.0,68788.0,0.0,85100.0,0,
ASTRA ZENECA COLOMBIA S.A,100000277,BETALOC ZOK 50 MG 30 TBS(P)18525(SC)(SF),1.0,0.0,0.0,0.0,17408.0,0.0,0.0,17408.0,0.0,19100.0,0,
ASTRA ZENECA COLOMBIA S.A,100000290,NOLVADEX D 20 MG 30 TABLETAS (3%+),1.0,0.0,0.0,0.0,54557.81,0.0,0.0,54557.81,0.0,60600.0,0,
ASTRA ZENECA COLOMBIA S.A,100000300,SEROQUEL 25 MG 30 TBS(P)16793(SC)(SF),3.0,0.0,0.0,0.0,15660.0,0.0,0.0,46980.0,0.0,52200.0,0,
ASTRA ZENECA COLOMBIA S.A,100000301,SYMBICORT TUR.120 DOSIS(P)111552(SC)(SF),1.0,0.0,0.0,0.0,92884.0,0.0,0.0,92884.0,0.0,125500.0,0,
OPELLA HEALTHCARE COLOMBI,100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),2.0,0.0,0.0,0.0,56242.46,0.0,0.0,112484.92,0.0,138200.0,0,
OPELLA HEALTHCARE COLOMBI,100000318,ALLEGRA 180 MG 10 TABLETAS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,116590.33,0.0,0.0,233180.66,0.0,236600.0,0,
OPELLA HEALTHCARE COLOMBI,100000367,NASACORT AQ INHALAD NASAL 120 DOSIS,2.0,0.0,0.0,0.0,62526.5,0.0,0.0,125053.0,0.0,141800.0,0,
OPELLA HEALTHCARE COLOMBI,100000376,NOVALGINA 5 ML 5 AMPOLLAS,0.0,0.0,10347.8,0.0,0.0,0.0,3.0,31043.4,0.0,34500.0,0,
LABORATORIOS BUSSIE S.A.,100000387,PLASIL 5 AMPOLLAS,0.0,0.0,7961.6,0.0,0.0,0.0,3.0,23884.8,0.0,26100.0,0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,1.0,0.0,0.0,0.0,104458.0,0.0,0.0,104458.0,0.0,105600.0,0,
SANOFI AVENTIS DE COLOMBI,100000412,SINOGAN 4% GOTAS 20 ML,2.0,0.0,0.0,0.0,78516.0,0.0,0.0,157032.0,0.0,158800.0,0,
TECNOQUIMICAS S.A.,100000449,TRAVAD ORAL LIMON 133 ML,1.0,0.0,0.0,0.0,26673.67,0.0,0.0,26673.67,0.0,30700.0,0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,1.0,4.0,0.0,1876.77,56303.0,0.0,0.0,63810.08,0.0,73200.0,0,
BAYER S.A.,100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,0.0,3.0,1099.77,2199.53,0.0,0.0,1.0,7698.36,0.0,11400.0,0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0.0,0.0,2204.68,0.0,0.0,0.0,18.0,39684.24,0.0,46800.0,0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,2.0,0.0,0.0,0.0,22102.0,0.0,0.0,44204.0,0.0,63200.0,0,
BAYER S.A.,100000504,CANESTEN CREMA TOPICA 20 GR,1.0,0.0,0.0,0.0,9125.0,0.0,0.0,9125.0,0.0,12300.0,0,
LAB.SIEGFRIED S.A,100000575,BRONCOCHEM F ADULTO JARABE 120 ML,2.0,0.0,0.0,0.0,28765.0,0.0,0.0,57530.0,0.0,80200.0,0,
BIOCHEM FARMACEUTICA DE C,100000580,ENJUAGUE CLARAX 180 ML,2.0,0.0,0.0,0.0,28977.5,0.0,0.0,57955.0,0.0,69200.0,0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,1.0,0.0,0.0,0.0,30891.13,0.0,0.0,30891.13,0.0,44600.0,0,
EUROFARMA COLOMBIA S.A.S,100000841,VIREX LIPSTICK LABIAL 10 GR,2.0,0.0,0.0,0.0,31896.0,0.0,0.0,63792.0,0.0,67800.0,0,
EUROFARMA COLOMBIA S.A.S,100000843,VIREX UNGUENTO 15 GR,1.0,0.0,0.0,0.0,43195.0,0.0,0.0,43195.0,0.0,51600.0,0,
EUROFARMA COLOMBIA S.A.S,100000844,VIREX UNGUENTO 30 GR,1.0,0.0,0.0,0.0,60002.0,0.0,0.0,60002.0,0.0,69900.0,0,
A MENARINI LATIN AMERICA,100000885,LIOTON 1000 GEL 30 GR(3%+),1.0,0.0,0.0,0.0,38693.0,0.0,0.0,38693.0,0.0,79400.0,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,9.0,0.0,0.0,0.0,31603.44,0.0,0.0,284430.96,0.0,352800.0,0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),1.0,0.0,0.0,0.0,90887.0,0.0,0.0,90887.0,0.0,95500.0,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2595.92,0.0,0.0,0.0,6.0,15575.52,0.0,19200.0,0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,2.0,0.0,0.0,0.0,39440.13,0.0,0.0,78880.26,0.0,84600.0,0,
DEPOSITO DE DROGAS MONACO,100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,2.0,0.0,0.0,0.0,36251.5,0.0,0.0,72503.0,0.0,78200.0,0,
LABORATORIOS BUSSIE S.A.,100001127,FLUZINA 10 MG 30 TABLETAS (3%+),1.0,0.0,0.0,0.0,71229.0,0.0,0.0,71229.0,0.0,85600.0,0,
LABORATORIOS BUSSIE S.A.,100001131,GAMABENCENO PLUS CREMA 60 GR,1.0,0.0,0.0,0.0,49171.0,0.0,0.0,49171.0,0.0,57500.0,0,
LABORATORIOS BUSSIE S.A.,100001132,GAMABENCENO PLUS LOCION 60 GR,2.0,0.0,0.0,0.0,46011.0,0.0,0.0,92022.0,0.0,117000.0,0,
LABORATORIOS BUSSIE S.A.,100001146,OTICAINA GOTAS 10 ML,2.0,0.0,0.0,0.0,15662.0,0.0,0.0,31324.0,0.0,41000.0,0,
LAB.SIEGFRIED S.A,100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0.0,9.0,0.0,5265.3,0.0,0.0,0.0,47387.7,0.0,83700.0,0,
