Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
BAYER S.A.,100000504,CANESTEN CREMA TOPICA 20 GR,1.0,0.0,0.0,0.0,10488.0,0.0,0.0,10488.0,0.0,12000,0,
EUROFARMA COLOMBIA S.A.S,100000837,VIREX 200 MG 35 TABLETAS (3%+),1.0,0.0,0.0,0.0,67696.0,0.0,0.0,67696.0,0.0,83000,0,
A MENARINI LATIN AMERICA,100000885,LIOTON 1000 GEL 30 GR(3%+),1.0,0.0,0.0,0.0,50244.0,0.0,0.0,50244.0,0.0,79400,0,
A MENARINI LATIN AMERICA,100000891,RILATEN 10 MG 15 GRAGEAS,2.0,0.0,0.0,0.0,40066.0,0.0,0.0,80132.0,0.0,111800,0,
BOEHRINGER INGELHEIM,100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),1.0,0.0,0.0,0.0,29183.0,0.0,0.0,29183.0,0.0,32100,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,2.0,0.0,0.0,0.0,29847.75,0.0,0.0,59695.5,0.0,77400,0,
OPELLA HEALTHCARE COLOMBI,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,1.0,0.0,0.0,0.0,39987.0,0.0,0.0,39987.0,0.0,43100,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2472.27,0.0,0.0,0.0,6.0,14833.62,0.0,19200,0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,1.0,0.0,0.0,0.0,39440.0,0.0,0.0,39440.0,0.0,42300,0,
LABORATORIOS BUSSIE S.A.,100001128,FLUZINA 5 MG 20 TABLETAS,1.0,0.0,0.0,0.0,37483.0,0.0,0.0,37483.0,0.0,46500,0,
LABORATORIOS BUSSIE S.A.,100001132,GAMABENCENO PLUS LOCION 60 GR,1.0,0.0,0.0,0.0,34331.0,0.0,0.0,34331.0,0.0,58500,0,
LABORATORIOS BUSSIE S.A.,100001137,MOLTOBEN 20MG JBE 70ML (3%+)(A)(PAE),1.0,0.0,0.0,0.0,151031.0,0.0,0.0,151031.0,0.0,165900,0,
LABORATORIOS BUSSIE S.A.,100001144,ORAZOLE 40 MG INFUCION 1 AMPOLLA,2.0,0.0,0.0,0.0,29679.5,0.0,0.0,59359.0,0.0,60000,0,
LAB.SIEGFRIED S.A,100001241,TIZAFEN 350/2MG 20 TABLETAS(3%+),1.0,0.0,0.0,0.0,72653.0,0.0,0.0,72653.0,0.0,84600,0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0.0,0.0,5406.17,0.0,0.0,0.0,8.0,43249.36,0.0,66400,0,
LABORATORIOS CHALVER DE C,100001315,LACTULAX JARABE 240 ML (3%+),1.0,0.0,0.0,0.0,84934.0,0.0,0.0,84934.0,0.0,102300,0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,20914.33,0.0,0.0,41828.66,0.0,58600,0,
LABORATORIOS CHALVER DE C,100001338,TRIGENTAX CREMA 40 GR,2.0,0.0,0.0,0.0,36023.5,0.0,0.0,72047.0,0.0,93200,0,
LAB.SIEGFRIED S.A,100001360,DESONIDA 0.05% CREMA 15 GR,2.0,0.0,0.0,0.0,12033.05,0.0,0.0,24066.1,0.0,34600,0,
LAB.SIEGFRIED S.A,100001362,DESONIDA 0.1% CREMA 15 GR,4.0,0.0,0.0,0.0,12440.25,0.0,0.0,49761.0,0.0,75600,0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0.0,0.0,2804.76,0.0,0.0,0.0,11.0,30852.36,0.0,41800,0,
FARMA DE COLOMBIA S.A.,100001471,KEFLEX 1 GR 10 TABLETAS (3%+)(A)(PAE),1.0,0.0,0.0,0.0,130842.0,0.0,0.0,130842.0,0.0,161400,0,
ESPECIALIDADES OFTALMOLOG,100001489,FLOBACT GOTAS 5 ML(3%+),2.0,0.0,0.0,0.0,64201.5,0.0,0.0,128403.0,0.0,143000,0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,74800.0,0.0,0.0,74800.0,0.0,90900,0,
ESPECIALIDADES OFTALMOLOG,100001493,OPHTHABRACIN GOTAS 5 ML,2.0,0.0,0.0,0.0,41773.5,0.0,0.0,83547.0,0.0,105000,0,
EUROETIKA LTDA,100001522,ETIDOXINA 100 MG 10 CAPSULAS (3%+)(PAE),1.0,0.0,0.0,0.0,73300.0,0.0,0.0,73300.0,0.0,79400,0,
EUROETIKA LTDA,100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),1.0,0.0,0.0,0.0,83758.0,0.0,0.0,83758.0,0.0,91900,0,
FARMASER S.A.,100001550,REFLUFIN SUSPENSION 360ML CEREZA,1.0,0.0,0.0,0.0,63142.0,0.0,0.0,63142.0,0.0,73000,0,
GENFAR S.A.,100001643,ACICLOVIR 200 MG 25 TABLETAS GF,3.0,0.0,0.0,0.0,11550.0,0.0,0.0,34650.0,0.0,49200,0,
GENFAR S.A.,100001647,ACICLOVIR UNGUENTO TOPICO 15 GR GF,1.0,0.0,0.0,0.0,10156.0,0.0,0.0,10156.0,0.0,12800,0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,2.0,0.0,0.0,0.0,10804.0,0.0,0.0,21608.0,0.0,35800,0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,9651.0,0.0,0.0,9651.0,0.0,11100,0,
GENFAR S.A.,100001655,AMLODIPINO 5 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,5657.28,0.0,0.0,5657.28,0.0,8100,0,
GENFAR S.A.,100001656,AMOXICILINA 250 MG SUSPENSION 100 ML GF,2.0,0.0,0.0,0.0,9527.5,0.0,0.0,19055.0,0.0,30600,0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,2.0,2.0,0.0,4315.36,21576.79,0.0,0.0,51784.3,0.0,79000,0,
GENFAR S.A.,100001665,AMPICILINA 500 MG 100 CAPSULAS GF,1.0,0.0,0.0,0.0,55827.0,0.0,0.0,55827.0,0.0,72500,0,
GENFAR S.A.,100001670,ATORVASTATINA 20 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,16189.0,0.0,0.0,16189.0,0.0,43500,0,
GENFAR S.A.,100001671,AZITROMICINA 200 MG SUSPENSION 15 ML GF,2.0,0.0,0.0,0.0,9646.5,0.0,0.0,19293.0,0.0,40400,0,
GENFAR S.A.,100001672,AZITROMICINA 500 MG 3 TABLETAS GF,2.0,0.0,0.0,0.0,7564.96,0.0,0.0,15129.92,0.0,26400,0,
GENFAR S.A.,100001673,BETAMETASONA 0.1% CREMA 40 GR GF,2.0,0.0,0.0,0.0,16900.5,0.0,0.0,33801.0,0.0,50800,0,
GENFAR S.A.,100001674,BETAMETASONA 0.05% CREMA 40 GR GF,2.0,0.0,0.0,0.0,11504.0,0.0,0.0,23008.0,0.0,41000,0,
GENFAR S.A.,100001685,CEFALEXINA 500 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,7745.0,0.0,0.0,7745.0,0.0,11200,0,
GENFAR S.A.,100001690,CELECOXIB 200 MG 10 CAPSULAS GF(P)16120,2.0,0.0,0.0,0.0,8055.0,0.0,0.0,16110.0,0.0,20000,0,
GENFAR S.A.,100001693,CIPROFLOXACINO 500 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,6069.25,0.0,0.0,6069.25,0.0,9200,0,
GENFAR S.A.,100001695,CLARITROMICINA 500 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,26329.0,0.0,0.0,52658.0,0.0,96800,0,
GENFAR S.A.,100001697,CLOTRIMAZOL 1% CREMA TOPICA 40 GR GF,2.0,0.0,0.0,0.0,7999.0,0.0,0.0,15998.0,0.0,24800,0,
GENFAR S.A.,100001705,DICLOXACILINA 500 MG 50 CAPSULAS GF,1.0,0.0,0.0,0.0,31802.0,0.0,0.0,31802.0,0.0,50500,0,
GENFAR S.A.,100001707,DILTIAZEM 60 MG 20 TABLETAS GF,2.0,0.0,0.0,0.0,7400.0,0.0,0.0,14800.0,0.0,24800,0,
GENFAR S.A.,100001713,ERITROMICINA 500 MG 50 TABLETAS GF,1.0,4.0,0.0,12241.2,61206.0,0.0,0.0,110170.8,0.0,160900,0,
GENFAR S.A.,100001719,FLUCONAZOL 200 MG 4 CAPSULAS GF,1.0,0.0,0.0,0.0,7689.67,0.0,0.0,7689.67,0.0,15200,0,
GENFAR S.A.,100001732,HIDROCLOROTIAZIDA 25 MG 30 TABLETAS GF,2.0,0.0,0.0,0.0,3112.0,0.0,0.0,6224.0,0.0,11400,0,
GENFAR S.A.,100001734,HIDROXICINA 25 MG 20 TABLETAS GF,1.0,0.0,0.0,0.0,4363.0,0.0,0.0,4363.0,0.0,7000,0,
GENFAR S.A.,100001749,KETOPROFENO 100 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,18616.0,0.0,0.0,18616.0,0.0,36400,0,
GENFAR S.A.,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,2.0,0.0,3927.92,0.0,23567.5,0.0,4.0,62846.68,0.0,90400,0,
GENFAR S.A.,100001755,KETOTIFENO 1 MG JARABE 100 ML GF,2.0,0.0,0.0,0.0,9192.86,0.0,0.0,18385.72,0.0,36000,0,
GENFAR S.A.,100001771,NAPROXENO 500 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,7640.0,0.0,0.0,15280.0,0.0,18200,0,
GENFAR S.A.,100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,3.0,0.0,0.0,0.0,3004.4,0.0,0.0,9013.2,0.0,12900,0,
GENFAR S.A.,100001785,PENTOXIFILINA 400 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,47885.0,0.0,0.0,47885.0,0.0,68400,0,
GENFAR S.A.,100001800,SILDENAFIL 50 MG 2 TABLETAS GF,2.0,0.0,0.0,0.0,4422.13,0.0,0.0,8844.26,0.0,14400,0,
GENFAR S.A.,100001801,SILDENAFIL 50 MG 4 TABLETAS GF,1.0,0.0,0.0,0.0,10346.0,0.0,0.0,10346.0,0.0,13500,0,
GENFAR S.A.,100001802,SILIMARINA 150 MG 20 CAPSULAS GF,2.0,0.0,0.0,0.0,19380.0,0.0,0.0,38760.0,0.0,67000,0,
GENFAR S.A.,100001810,TINIDAZOL 1 GR 4 TABLETAS GF,2.0,0.0,0.0,0.0,2807.0,0.0,0.0,5614.0,0.0,12000,0,
GENFAR S.A.,100001820,TRIMEBUTINA 200 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,16036.0,0.0,0.0,16036.0,0.0,26500,0,
GENFAR S.A.,100001821,TRIMETOPRIM SULFA F 160-800 100 TBS GF,1.0,0.0,3635.0,0.0,36350.0,0.0,7.0,61795.0,0.0,123400,0,
LAB. GERCO S.A.,100001846,CHA.CHAMPIOJO 24 SBS,0.0,0.0,1331.21,0.0,0.0,0.0,8.0,10649.68,0.0,20000,0,
LAB. GERCO S.A.,100001849,CHA.CHAMPIOJO 60 ML TRADICIONAL+PEINE,1.0,0.0,0.0,0.0,19063.0,0.0,0.0,19063.0,0.0,33400,0,
LAB. GERCO S.A.,100001858,SUERO GERCO RHIFISOL 12X14,2.0,0.0,3222.8,0.0,45119.25,0.0,11.0,125689.3,0.0,184400,0,
HALEON COLOMBIA S.A.S.,100001910,DOLEX 500 MG 100 TABLETAS,0.0,0.0,6972.6,0.0,0.0,0.0,7.0,48808.2,0.0,58100,0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),2.0,0.0,7409.32,0.0,148186.33,0.0,7.0,348237.9,0.0,393000,0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,2.0,0.0,4715.66,0.0,117891.5,0.0,10.0,282939.6,0.0,310600,0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,2.0,0.0,0.0,0.0,15653.5,0.0,0.0,31307.0,0.0,33600,0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,3.0,0.0,0.0,0.0,15856.0,0.0,0.0,47568.0,0.0,52500,0,
HALEON COLOMBIA S.A.S.,100001931,EMULSION SCOTT CTE 180 ML,1.0,0.0,0.0,0.0,12857.0,0.0,0.0,12857.0,0.0,16400,0,
HALEON COLOMBIA S.A.S.,100001936,EMULSION SCOTT CEREZA 360 ML,1.0,0.0,0.0,0.0,22836.0,0.0,0.0,22836.0,0.0,24400,0,
GLAXO SMITHKLINE COLOMBIA,100001948,FLIXOTIDE INH.250 MC 60D(P)61950(SC)(SF),1.0,0.0,0.0,0.0,57897.0,0.0,0.0,57897.0,0.0,62900,0,
ASPEN COLOMBIANA SAS,100001965,LECHE DE MAGNESIA PHILLIPS 120 ML,1.0,0.0,0.0,0.0,11402.0,0.0,0.0,11402.0,0.0,14600,0,
ASPEN COLOMBIANA SAS,100001967,LECHE DE MAGNESIA PHILLIPS 360 ML,1.0,0.0,0.0,0.0,33746.0,0.0,0.0,33746.0,0.0,37900,0,
GLAXO SMITHKLINE COLOMBIA,100001972,NARAMIG 2.5 MG 2 TBS(P)16462(SC)(SF),1.0,0.0,0.0,0.0,13846.0,0.0,0.0,13846.0,0.0,18800,0,
GLAXO SMITHKLINE COLOMBIA,100002010,VENTILAN OSP AEROSOL 200 DOSIS,1.0,0.0,0.0,0.0,23361.0,0.0,0.0,23361.0,0.0,25400,0,
GRUNENTHAL COLOMBIANA S.A,100002063,BELARA 21 GRAGEAS (P)25271(SC),1.0,0.0,0.0,0.0,23293.0,0.0,0.0,23293.0,0.0,25500,0,
HUMAX PHARMACEUTICAL,100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),4.0,0.0,12812.46,0.0,38437.38,0.0,2.0,179374.44,0.0,296800,0,
LABORATORIO FRANCO COLOMB,100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),4.0,0.0,0.0,0.0,7321.0,0.0,0.0,29284.0,0.0,41200,0,
JGB S.A.,100002314,CITROMEL LIQUIDO 310 ML,2.0,0.0,0.0,0.0,22097.0,0.0,0.0,44194.0,0.0,48800,0,
LABORATORIOS LA SANTE S.A,100002473,CEFALEXINA 500 MG 20 CAPSULAS LS,1.0,0.0,0.0,0.0,17149.0,0.0,0.0,17149.0,0.0,21300,0,
LABORATORIOS LA SANTE S.A,100002489,CLOTRIMAZOL 100 MG 6 TBS VAGINALES LS,7.0,0.0,0.0,0.0,7359.09,0.0,0.0,51513.63,0.0,98000,0,
LABORATORIOS LA SANTE S.A,100002501,DICLOFENACO RETARD 100 MG 20 CAPSULAS LS,1.0,0.0,0.0,0.0,9625.5,0.0,0.0,9625.5,0.0,11500,0,
LABORATORIOS LA SANTE S.A,100002545,LANSOPRAZOL 30 MG 28 CAPSULAS LS,2.0,0.0,0.0,0.0,19664.0,0.0,0.0,39328.0,0.0,46600,0,
LABORATORIOS LA SANTE S.A,100002550,LORATADINA 10 MG 10 TABLETAS LS,1.0,0.0,0.0,0.0,2525.0,0.0,0.0,2525.0,0.0,3200,0,
LABORATORIOS LA SANTE S.A,100002604,SERTRALINA 50 MG 10 TABLETAS LS,4.0,0.0,0.0,0.0,24658.5,0.0,0.0,98634.0,0.0,195600,0,
LAB. BAGO DE COLOMBIA LTD,100002703,ISOCORD SUBLING 5 MG 20 TABLETAS,1.0,0.0,0.0,0.0,34063.0,0.0,0.0,34063.0,0.0,35000,0,
LAB. BAGO DE COLOMBIA LTD,100002704,METARSAL JARABE 120 ML,3.0,0.0,0.0,0.0,41190.0,0.0,0.0,123570.0,0.0,148200,0,
LAB. BAGO DE COLOMBIA LTD,100002705,METARSAL N 18 CAPSULAS,1.0,0.0,0.0,0.0,48242.0,0.0,0.0,48242.0,0.0,56900,0,
LAB. INCOBRA S.A.,100002817,BETANECROTON 10 CAPSULAS,1.0,0.0,0.0,0.0,50377.0,0.0,0.0,50377.0,0.0,55400,0,
LAB. INCOBRA S.A.,100002858,NECROTON 8 CAPSULAS,1.0,0.0,0.0,0.0,43447.0,0.0,0.0,43447.0,0.0,46400,0,
LAB. INCOBRA S.A.,100002870,OFTALMOTRISOL GOTAS 15 ML,3.0,0.0,0.0,0.0,15677.66,0.0,0.0,47032.98,0.0,72300,0,
LAB. INCOBRA S.A.,100002878,SILIGAS GOTAS 30 ML,3.0,0.0,0.0,0.0,20128.75,0.0,0.0,60386.25,0.0,96300,0,
LABORATORIOS ECAR S.A.,100003063,SOREL LOCION FACIAL 120 ML,2.0,0.0,0.0,0.0,14223.92,0.0,0.0,28447.84,0.0,39400,0,
MANUEL ARBOLEDA Y CIA. S.,100003784,ANTIBIL POLVO,2.0,0.0,0.0,0.0,6092.5,0.0,0.0,12185.0,0.0,14600,0,
LABORATORIO FRANCO COLOMB,100003881,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR AG,2.0,0.0,0.0,0.0,18646.0,0.0,0.0,37292.0,0.0,40000,0,
LABORATORIO FRANCO COLOMB,100003932,LORATADINA 10 MG 20 TABLETAS AG,12.0,0.0,0.0,0.0,1453.67,0.0,0.0,17444.04,0.0,91200,0,
LABORATORIO FRANCO COLOMB,100003938,LUMBAL 48 TABLETAS,1.0,0.0,0.0,0.0,71919.0,0.0,0.0,71919.0,0.0,90500,0,
FARMA DE COLOMBIA S.A.,100004079,MILPAX CHILDREN CHICLE 150 ML,1.0,0.0,0.0,0.0,37160.0,0.0,0.0,37160.0,0.0,45900,0,
MERCK S.A.,100004141,CONCOR 2.5 MG 30 TBS (P)10520(SC),1.0,0.0,0.0,0.0,10499.0,0.0,0.0,10499.0,0.0,11200,0,
MERCK S.A.,100004142,CONCOR 5 MG 30 TBS (P)21039(SC),2.0,0.0,0.0,0.0,20997.0,0.0,0.0,41994.0,0.0,46400,0,
MERCK S.A.,100004156,EUTIROX 75 MCG 50 TBS,1.0,0.0,0.0,0.0,51011.0,0.0,0.0,51011.0,0.0,61900,0,
PROCTER  GAMBLE COLOMBIA,100004183,NEUROBION 3 AMPOLLAS,1.0,0.0,16036.33,0.0,48109.0,0.0,1.0,64145.33,0.0,66200,0,
PROCTER  GAMBLE COLOMBIA,100004185,NEUROBION 30 TABLETAS(PDB),1.0,0.0,0.0,0.0,34741.0,0.0,0.0,34741.0,0.0,51200,0,
NOVAMED S.A.,100004323,NEUMOLEX JARABE 120 ML,1.0,0.0,0.0,0.0,37877.0,0.0,0.0,37877.0,0.0,41400,0,
NOVARTIS DE COLOMBIA S.A.,100004493,TEGRETOL RET.200 MG 20 TB(P)7960(SC)(SF),3.0,0.0,0.0,0.0,7400.0,0.0,0.0,22200.0,0.0,29700,0,
HALEON COLOMBIA S.A.S.,100004513,VOLTAREN EMULGEL TUBO 30 GR,1.0,0.0,0.0,0.0,35890.0,0.0,0.0,35890.0,0.0,47400,0,
PFIZER S.A.S,100004594,LOPID 600 MG 20 TABLETAS (3%+),1.0,0.0,0.0,0.0,84834.0,0.0,0.0,84834.0,0.0,98500,0,
PFIZER S.A.S,100004617,TERRAMICINA UNGUENTO OFTALMICO 10 GR,1.0,0.0,0.0,0.0,30699.0,0.0,0.0,30699.0,0.0,34000,0,
PFIZER S.A.S,100004708,DEPO PROVERA 150 MG 3 ML AMPOLLA,2.0,0.0,0.0,0.0,26926.0,0.0,0.0,53852.0,0.0,54600,0,
PROCAPS S.A.,100004784,ALERCET JARABE 60 ML (3%+),1.0,0.0,0.0,0.0,65639.0,0.0,0.0,65639.0,0.0,75400,0,
PROCAPS S.A.,100004804,B-VIT HT 3 AMPS JERI PRELLENADA(3%+(PAE),0.0,0.0,17880.83,0.0,0.0,0.0,1.0,17880.83,0.0,38100,0,
PROCAPS S.A.,100004805,B-VIT PLUS 6 AMPOLLAS,0.0,0.0,6469.62,0.0,0.0,0.0,4.0,25878.48,0.0,62000,0,
PROCAPS S.A.,100004837,DOLOFEN FORTE 60 CAPSULAS,0.0,11.0,0.0,2306.67,0.0,0.0,0.0,25373.37,0.0,37400,0,
PROCAPS S.A.,100004864,ISOFACE 20 MG 30 CAPSULAS (3%+)(A)(PAE),1.0,0.0,0.0,0.0,186164.0,0.0,0.0,186164.0,0.0,198400,0,
LAB.SIEGFRIED S.A,100004881,METROZIN NISTATINA 500 MG 10 OVULOS,2.0,0.0,0.0,0.0,22752.5,0.0,0.0,45505.0,0.0,104200,0,
PROCAPS S.A.,100004900,PEDIAVIT GOTAS FCO X 10 ML,3.0,0.0,0.0,0.0,22891.0,0.0,0.0,68673.0,0.0,85500,0,
PROCAPS S.A.,100004933,RETIBLAN 100 MG 50 CAPSULAS,0.0,3.0,0.0,6533.6,0.0,0.0,0.0,19600.8,0.0,30300,0,
PROCAPS S.A.,100004934,RETIBLAN 50 MG 50 CAPSULAS,2.0,0.0,0.0,0.0,30334.0,0.0,0.0,60668.0,0.0,74800,0,
GEDEON RICHTER COLOMBIA S,100004966,POSTINOR 2 0.75 MG 2 TABLETAS (P)17415,1.0,0.0,0.0,0.0,6095.33,0.0,0.0,6095.33,0.0,18400,0,
BAYER S.A.,100005036,APRONAX 550 MG 60 TABLETAS(A),1.0,0.0,2029.93,0.0,121795.8,0.0,8.0,138035.24,0.0,216600,0,
LAB.SIEGFRIED S.A,100005041,BACTRIM 80+400 MG 20 TABLETAS,1.0,0.0,0.0,0.0,55750.0,0.0,0.0,55750.0,0.0,63000,0,
