Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
DICOLFARMA,0658325385946,LAXCO PAPAYA CIRUELA ARMONIZA 500 ML,1.0,0.0,0.0,0.0,11812.0,0.0,0.0,11812.0,0.0,28500.0,0.0,
DICOLFARMA,0658325386011,SIN K YO CREMA PROTEC.,2.0,0.0,0.0,0.0,4593.33,0.19,0.0,10932.13,1745.47,36600.0,0.0,
DICOLFARMA,0658325386035,ESTEVIA ARMONIZA 30 ML,3.0,0.0,0.0,0.0,9299.67,0.05,0.0,29293.96,1394.95,97800.0,0.0,
DICOLFARMA,0658325386066,CALENDULA CREMA PROTECTORA 12 GR,2.0,0.0,0.0,0.0,2407.5,0.19,0.0,5729.85,914.85,23400.0,0.0,
DICOLFARMA,0658325386073,CALENDULA ORTIGA CREMA PROCT. 12 GR,1.0,0.0,0.0,0.0,2925.0,0.19,0.0,3480.75,555.75,11700.0,0.0,
DICOLFARMA,0658325386103,QUITA VICIOS ESENCIAS FLORALES 60ML,3.0,0.0,0.0,0.0,11497.5,0.0,0.0,34492.5,0.0,89100.0,0.0,
DICOLFARMA,0658325386110,GINKGO BILOBA  ARMONIZA 30 CAPSULAS ,1.0,0.0,0.0,0.0,11547.0,0.0,0.0,11547.0,0.0,28900.0,0.0,
DICOLFARMA,0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,1.0,0.0,0.0,0.0,21150.0,0.0,0.0,21150.0,0.0,52900.0,0.0,
DICOLFARMA,0658325386196,ALIMENTO EN POLVO AVENA GUAYABA MANI 450GR,6.0,0.0,0.0,0.0,35654.79,0.0,0.0,213928.74,0.0,300000.0,0.0,
DICOLFARMA,0658325386202,PROPOLEO PROPEOLIVED 120 ML,6.0,0.0,0.0,0.0,4068.0,0.0,0.0,24408.0,0.0,64800.0,0.0,
DICOLFARMA,0658325386219,ICE POWER GEL COSMETICA X 160GR,3.0,0.0,0.0,0.0,12391.0,0.19,0.0,44235.87,7062.87,147600.0,0.0,
DICOLFARMA,0737186238896,ICE POWER FUNGI-FIN X 60 GR,6.0,0.0,0.0,0.0,5641.0,0.19,0.0,40276.74,6430.74,134400.0,0.0,
DICOLFARMA,0745853173128,CASTAÑO DE INDIAS ARMONIZA 60 CAPSU,1.0,0.0,0.0,0.0,19440.0,0.0,0.0,19440.0,0.0,48600.0,0.0,
DICOLFARMA,0745853173135,MENOS PAUSE- MUJER PLENA 60 ML,1.0,0.0,0.0,0.0,15840.0,0.0,0.0,15840.0,0.0,39600.0,0.0,
DICOLFARMA,0745853173159,ARNICA CREMA PROTECTORA 12 GR,1.0,0.0,0.0,0.0,2925.0,0.19,0.0,3480.75,555.75,11700.0,0.0,
DICOLFARMA,0745853173203,CITRATO DE MAGNESIO 90 CAPS,6.0,0.0,0.0,0.0,21384.0,0.0,0.0,128304.0,0.0,321000.0,0.0,
DICOLFARMA,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,6.0,0.0,0.0,0.0,2520.0,0.0,0.0,15120.0,0.0,37800.0,0.0,
DICOLFARMA,0755853173272,CASTAÑO DE INDIAS CREMA PROTECTORA 12 GR,4.0,0.0,0.0,0.0,1890.0,0.19,0.0,8996.4,1436.4,30000.0,0.0,
DICOLFARMA,07707357200529,COLAGENO HIDROLIZADO POLVO 700GR,1.0,0.0,0.0,0.0,28710.0,0.0,0.0,28710.0,0.0,71800.0,0.0,
AXON PHARMA SAS,100000001,BRONCHO-VAXOM ADULTO 10 CAP(A)(3%+)(PAE),1.0,0.0,0.0,0.0,119385.17,0.0,0.0,119385.17,0.0,181900.0,0.0,
AXON PHARMA SAS,100000002,BRONCHO-VAXOM NINOS 10 CAP. (3%+),1.0,0.0,0.0,0.0,98791.0,0.0,0.0,98791.0,0.0,120400.0,0.0,
HALEON COLOMBIA S.A.S.,100000011,MUCOSINA GOTAS 30 ML,3.0,0.0,0.0,0.0,18197.0,0.0,0.0,54591.0,0.0,62700.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),0.0,0.0,6596.04,0.0,0.0,0.0,24.0,158304.96,0.0,165600.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000098,NEOSALDINA GOTAS 30 ML,1.0,0.0,0.0,0.0,40243.0,0.0,0.0,40243.0,0.0,61200.0,0.0,
LAB. LEGRAND S.A.,100000113,PARACODINA JARABE 120 ML,1.0,0.0,0.0,0.0,10881.0,0.0,0.0,10881.0,0.0,26200.0,0.0,
ABBOTT LABORATORIES S.A,100000134,PEDIASURE POLVO VAINILLA 400 GR,1.0,0.0,0.0,0.0,46614.98,0.0,0.0,46614.98,0.0,58600.0,0.0,
ASTRA ZENECA COLOMBIA S.A,100000277,BETALOC ZOK 50 MG 30 TBS(P)18525(SC)(SF),1.0,0.0,0.0,0.0,17408.0,0.0,0.0,17408.0,0.0,19100.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),2.0,0.0,0.0,0.0,63552.25,0.0,0.0,127104.5,0.0,138200.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000318,ALLEGRA 180 MG 10 TABLETAS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,86541.5,0.0,0.0,173083.0,0.0,236600.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000376,NOVALGINA 5 ML 5 AMPOLLAS,0.0,0.0,10813.6,0.0,0.0,0.0,3.0,32440.8,0.0,33000.0,0.0,
LABORATORIOS BUSSIE S.A.,100000387,PLASIL 5 AMPOLLAS,1.0,0.0,0.0,0.0,25517.67,0.0,0.0,25517.67,0.0,42300.0,0.0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,0.0,0.0,15068.0,0.0,0.0,0.0,3.0,45204.0,0.0,51600.0,0.0,
TECNOQUIMICAS S.A.,100000449,TRAVAD ORAL LIMON 133 ML,2.0,0.0,0.0,0.0,28059.0,0.0,0.0,56118.0,0.0,56800.0,0.0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,1.0,16.0,0.0,2139.27,64178.0,0.0,0.0,98406.32,0.0,114100.0,0.0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,1.0,0.0,1102.34,0.0,55117.0,0.0,9.0,65038.06,0.0,69000.0,0.0,
BAYER S.A.,100000479,AVELOX 400 MG 5 TBS(A)(3%+)(PAE),1.0,0.0,0.0,0.0,144718.0,0.0,0.0,144718.0,0.0,210400.0,0.0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,1.0,0.0,0.0,0.0,22102.0,0.0,0.0,22102.0,0.0,30700.0,0.0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,0.0,0.0,1868.79,0.0,0.0,0.0,20.0,37375.8,0.0,40000.0,0.0,
A MENARINI LATIN AMERICA,100000886,LIOTON 1000 GEL TUBO 50 GR(3%+),1.0,0.0,0.0,0.0,77408.0,0.0,0.0,77408.0,0.0,88600.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,4.0,0.0,0.0,0.0,24580.2,0.0,0.0,98320.8,0.0,156800.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,2.0,0.0,0.0,0.0,36853.0,0.0,0.0,73706.0,0.0,83200.0,0.0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),1.0,0.0,0.0,0.0,90887.0,0.0,0.0,90887.0,0.0,95500.0,0.0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2595.92,0.0,0.0,0.0,11.0,28555.12,0.0,35200.0,0.0,
LABORATORIOS BUSSIE S.A.,100000952,ISODINE SOLUCION 120 ML,1.0,0.0,0.0,0.0,19613.0,0.0,0.0,19613.0,0.0,24500.0,0.0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,1.0,0.0,0.0,0.0,39440.0,0.0,0.0,39440.0,0.0,42300.0,0.0,
DEPOSITO DE DROGAS MONACO,100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,1.0,0.0,0.0,0.0,36252.0,0.0,0.0,36252.0,0.0,37900.0,0.0,
LABORATORIOS BUSSIE S.A.,100001131,GAMABENCENO PLUS CREMA 60 GR,1.0,0.0,0.0,0.0,50645.0,0.0,0.0,50645.0,0.0,57500.0,0.0,
LABORATORIOS BUSSIE S.A.,100001132,GAMABENCENO PLUS LOCION 60 GR,1.0,0.0,0.0,0.0,48601.0,0.0,0.0,48601.0,0.0,58500.0,0.0,
LAB.SIEGFRIED S.A,100001179,ADOREM ACETAMINOFEN 500 MG 100 TBS,1.0,0.0,0.0,0.0,27445.0,0.0,0.0,27445.0,0.0,46800.0,0.0,
LAB.SIEGFRIED S.A,100001242,TREX CREMA 15 GR,1.0,0.0,0.0,0.0,27048.0,0.0,0.0,27048.0,0.0,31200.0,0.0,
LABORATORIOS CHALVER DE C,100001309,INFLACOR 4 MG 1 ML AMPOLLA,1.0,0.0,0.0,0.0,17179.59,0.0,0.0,17179.59,0.0,19600.0,0.0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,20914.0,0.0,0.0,41828.0,0.0,58600.0,0.0,
LAB.SIEGFRIED S.A,100001360,DESONIDA 0.05% CREMA 15 GR,1.0,0.0,0.0,0.0,16609.0,0.0,0.0,16609.0,0.0,20100.0,0.0,
LAB.SIEGFRIED S.A,100001362,DESONIDA 0.1% CREMA 15 GR,2.0,0.0,0.0,0.0,13269.5,0.0,0.0,26539.0,0.0,37800.0,0.0,
LABORATORIOS ECAR S.A.,100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,1.0,0.0,0.0,0.0,19951.0,0.0,0.0,19951.0,0.0,20400.0,0.0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,0.0,0.0,1141.04,0.0,0.0,0.0,15.0,17115.6,0.0,25500.0,0.0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,2.0,0.0,0.0,0.0,10374.5,0.0,0.0,20749.0,0.0,21600.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001486,CLARIVIS 0.025% GOTAS 5 ML,1.0,0.0,0.0,0.0,13563.0,0.0,0.0,13563.0,0.0,18900.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001488,FLOBACT D GOTAS 5 ML,1.0,0.0,0.0,0.0,83547.0,0.0,0.0,83547.0,0.0,96300.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,77918.0,0.0,0.0,77918.0,0.0,90900.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001492,OPHTHABRACIN D GOTAS 5 ML,2.0,0.0,0.0,0.0,56060.17,0.0,0.0,112120.34,0.0,144800.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001493,OPHTHABRACIN GOTAS 5 ML,1.0,0.0,0.0,0.0,39061.0,0.0,0.0,39061.0,0.0,52500.0,0.0,
EUROETIKA LTDA,100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),2.0,0.0,0.0,0.0,83757.5,0.0,0.0,167515.0,0.0,183800.0,0.0,
GALDERMA DE COLOMBIA S.A.,100001631,LOCERYL 5% LACA 2.5 ML(3%+)(PAE),2.0,0.0,0.0,0.0,112944.0,0.0,0.0,225888.0,0.0,234800.0,0.0,
GENFAR S.A.,100001643,ACICLOVIR 200 MG 25 TABLETAS GF,2.0,4.0,0.0,1857.32,9286.62,0.0,0.0,26002.52,0.0,47200.0,0.0,
GENFAR S.A.,100001647,ACICLOVIR UNGUENTO TOPICO 15 GR GF,1.0,0.0,0.0,0.0,6771.0,0.0,0.0,6771.0,0.0,12800.0,0.0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,2.0,0.0,0.0,0.0,8815.25,0.0,0.0,17630.5,0.0,35800.0,0.0,
GENFAR S.A.,100001649,ALBENDAZOL SUSPENSION 20 ML GF,2.0,0.0,0.0,0.0,3191.0,0.0,0.0,6382.0,0.0,9400.0,0.0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,7721.0,0.0,0.0,15442.0,0.0,22200.0,0.0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,2.0,0.0,5164.25,0.0,25821.25,0.0,4.0,72299.5,0.0,96200.0,0.0,
GENFAR S.A.,100001691,CETIRIZINA 10 MG 10 TABLETAS GF,4.0,0.0,0.0,0.0,5712.0,0.0,0.0,22848.0,0.0,30400.0,0.0,
GENFAR S.A.,100001693,CIPROFLOXACINO 500 MG 10 TABLETAS GF,3.0,0.0,0.0,0.0,6744.0,0.0,0.0,20232.0,0.0,27000.0,0.0,
GENFAR S.A.,100001700,DICLOFENACO 50 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,3715.46,0.0,0.0,3715.46,0.0,7400.0,0.0,
GENFAR S.A.,100001707,DILTIAZEM 60 MG 20 TABLETAS GF,1.0,0.0,0.0,0.0,7400.0,0.0,0.0,7400.0,0.0,12400.0,0.0,
GENFAR S.A.,100001713,ERITROMICINA 500 MG 50 TABLETAS GF,1.0,0.0,0.0,0.0,61206.0,0.0,0.0,61206.0,0.0,66400.0,0.0,
GENFAR S.A.,100001720,FLUNARIZINA 10 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,8486.0,0.0,0.0,8486.0,0.0,12400.0,0.0,
GENFAR S.A.,100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0.0,0.0,2972.35,0.0,0.0,0.0,3.0,8917.05,0.0,12600.0,0.0,
GENFAR S.A.,100001760,LORATADINA JARABE 100 ML GF,2.0,0.0,0.0,0.0,4658.5,0.0,0.0,9317.0,0.0,24400.0,0.0,
GENFAR S.A.,100001761,LOSARTAN 50 MG 30 TABLETAS GF,2.0,0.0,0.0,0.0,9028.0,0.0,0.0,18056.0,0.0,50800.0,0.0,
GENFAR S.A.,100001779,PAMOATO PIRANTEL SUSPENSION 15 ML GF,2.0,0.0,0.0,0.0,2872.0,0.0,0.0,5744.0,0.0,10200.0,0.0,
GENFAR S.A.,100001802,SILIMARINA 150 MG 20 CAPSULAS GF,1.0,0.0,0.0,0.0,19380.0,0.0,0.0,19380.0,0.0,33500.0,0.0,
GENFAR S.A.,100001818,TRAMADOL 50 MG 10 CAPSULAS GF,2.0,0.0,0.0,0.0,5370.5,0.0,0.0,10741.0,0.0,30600.0,0.0,
GENFAR S.A.,100001821,TRIMETOPRIM SULFA F 160-800 100 TBS GF,0.0,0.0,3231.1,0.0,0.0,0.0,8.0,25848.8,0.0,50400.0,0.0,
LAB. GERCO S.A.,100001849,CHA.CHAMPIOJO 60 ML TRADICIONAL+PEINE,1.0,0.0,0.0,0.0,19063.5,0.0,0.0,19063.5,0.0,34700.0,0.0,
LAB. GERCO S.A.,100001851,CREMA FORZ 24 SBS,0.0,0.0,2027.08,0.0,0.0,0.0,21.0,42568.68,0.0,86100.0,0.0,
LAB. GERCO S.A.,100001858,SUERO GERCO RHIFISOL 12X14,0.0,0.0,4369.79,0.0,0.0,0.0,10.0,43697.9,0.0,36000.0,0.0,
HALEON COLOMBIA S.A.S.,100001910,DOLEX 500 MG 100 TABLETAS,0.0,0.0,7418.9,0.0,0.0,0.0,6.0,44513.4,0.0,49800.0,0.0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),1.0,0.0,7409.3,0.0,148186.0,0.0,6.0,192641.8,0.0,217400.0,0.0,
HALEON COLOMBIA S.A.S.,100001913,DOLEX 500 MG 24 TABLETAS RAPIDA ACCION,2.0,0.0,0.0,0.0,24073.14,0.0,0.0,48146.28,0.0,55000.0,0.0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,2.0,0.0,0.0,0.0,117891.75,0.0,0.0,235783.5,0.0,258600.0,0.0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,3.0,0.0,0.0,0.0,15640.27,0.0,0.0,46920.81,0.0,50400.0,0.0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,5.0,0.0,0.0,0.0,15818.77,0.0,0.0,79093.85,0.0,87500.0,0.0,
HALEON COLOMBIA S.A.S.,100001921,DOLEX PEDIATRICO 100 TABLETAS MASTICABLE,1.0,0.0,8951.0,0.0,89510.0,0.0,1.0,98461.0,0.0,114000.0,0.0,
HALEON COLOMBIA S.A.S.,100001930,EMULSION SCOTT CEREZA 180 ML,2.0,0.0,0.0,0.0,12857.0,0.0,0.0,25714.0,0.0,30600.0,0.0,
HALEON COLOMBIA S.A.S.,100001931,EMULSION SCOTT CTE 180 ML,2.0,0.0,0.0,0.0,13333.0,0.0,0.0,26666.0,0.0,32800.0,0.0,
HALEON COLOMBIA S.A.S.,100001932,EMULSION SCOTT FRUTA TROPICAL 180 ML,2.0,0.0,0.0,0.0,13809.0,0.0,0.0,27618.0,0.0,30600.0,0.0,
HALEON COLOMBIA S.A.S.,100001936,EMULSION SCOTT CEREZA 360 ML,2.0,0.0,0.0,0.0,21264.0,0.0,0.0,42528.0,0.0,48800.0,0.0,
HALEON COLOMBIA S.A.S.,100001937,EMULSION SCOTT CTE 360 ML,1.0,0.0,0.0,0.0,21264.0,0.0,0.0,21264.0,0.0,27000.0,0.0,
HALEON COLOMBIA S.A.S.,100001939,EMULSION SCOTT TROPICAL 360 ML,2.0,0.0,0.0,0.0,21263.5,0.0,0.0,42527.0,0.0,48800.0,0.0,
GLAXO SMITHKLINE COLOMBIA,100001961,LAMICTAL DISP.100 MG 30 TBS(P)52740(SC),1.0,0.0,0.0,0.0,49200.0,0.0,0.0,49200.0,0.0,54100.0,0.0,
GRUNENTHAL COLOMBIANA S.A,100002063,BELARA 21 GRAGEAS (P)25271(SC),2.0,0.0,0.0,0.0,23941.5,0.0,0.0,47883.0,0.0,51000.0,0.0,
LAB. BAGO DE COLOMBIA LTD,100002073,LEVOPRONT JARABE 120 ML,2.0,0.0,0.0,0.0,62293.5,0.0,0.0,124587.0,0.0,130200.0,0.0,
GRUNENTHAL COLOMBIANA S.A,100002094,TRAMAL 100 MG/2 ML X 1 AMPOLLA,3.0,0.0,0.0,0.0,13700.45,0.0,0.0,41101.35,0.0,51000.0,0.0,
FARMA DE COLOMBIA S.A.,100002163,STAMYL 20 TABLETAS,1.0,0.0,0.0,0.0,27687.0,0.0,0.0,27687.0,0.0,67400.0,0.0,
LABORATORIO FRANCO COLOMB,100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),2.0,0.0,0.0,0.0,6863.42,0.0,0.0,13726.84,0.0,20600.0,0.0,
JGB S.A.,100002314,CITROMEL LIQUIDO 310 ML,1.0,0.0,0.0,0.0,22097.0,0.0,0.0,22097.0,0.0,24400.0,0.0,
LABORATORIOS LA SANTE S.A,100002421,ACETAMINOFEN 500 MG 100 TABLETAS LS,0.0,0.0,1270.2,0.0,0.0,0.0,5.0,6351.0,0.0,8500.0,0.0,
LABORATORIOS LA SANTE S.A,100002424,ACICLOVIR 200 MG 24 TABLETAS LS,3.0,0.0,0.0,0.0,6959.0,0.0,0.0,20877.0,0.0,41100.0,0.0,
LABORATORIOS LA SANTE S.A,100002433,AMLODIPINO 10 MG 10 TABLETAS LS,1.0,0.0,0.0,0.0,6630.7,0.0,0.0,6630.7,0.0,11900.0,0.0,
LABORATORIOS LA SANTE S.A,100002434,AMLODIPINO 5 MG 10 TABLETAS LS,3.0,0.0,0.0,0.0,1479.46,0.0,0.0,4438.38,0.0,24000.0,0.0,
LABORATORIOS LA SANTE S.A,100002437,AMOXICILINA 250 MG SUSPENSION 45 ML LS,1.0,0.0,0.0,0.0,4662.13,0.0,0.0,4662.13,0.0,7900.0,0.0,
LABORATORIOS LA SANTE S.A,100002439,AMOXICILINA 500 MG 50 CAPSULAS LS,0.0,2.0,0.0,3013.2,0.0,0.0,0.0,6026.4,0.0,13000.0,0.0,
LABORATORIOS LA SANTE S.A,100002445,AMPICILINA 500 MG 100 CAPSULAS LS,0.0,7.0,0.0,6095.2,0.0,0.0,0.0,42666.4,0.0,48300.0,0.0,
LABORATORIOS LA SANTE S.A,100002454,AZITROMICINA 500 MG 3 TABLETAS LS,2.0,0.0,0.0,0.0,12687.75,0.0,0.0,25375.5,0.0,28800.0,0.0,
LABORATORIOS LA SANTE S.A,100002472,CEFALEXINA 250 MG SUSPENSION 60 ML LS,10.0,0.0,0.0,0.0,5939.0,0.0,0.0,59390.0,0.0,124000.0,0.0,
LABORATORIOS LA SANTE S.A,100002477,CETIRIZINA 10 MG 10 TABLETAS LS,2.0,0.0,0.0,0.0,3513.74,0.0,0.0,7027.48,0.0,14200.0,0.0,
LABORATORIOS LA SANTE S.A,100002479,CETIRIZINA JARABE 60 ML LS,1.0,0.0,0.0,0.0,17660.3,0.0,0.0,17660.3,0.0,28300.0,0.0,
LABORATORIOS LA SANTE S.A,100002491,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR LS,1.0,0.0,0.0,0.0,11104.67,0.0,0.0,11104.67,0.0,21400.0,0.0,
LABORATORIOS LA SANTE S.A,100002498,DICLOFENACO 50 MG 20 TABLETAS LS,2.0,0.0,0.0,0.0,3206.6,0.0,0.0,6413.2,0.0,10400.0,0.0,
LABORATORIOS LA SANTE S.A,100002501,DICLOFENACO RETARD 100 MG 20 CAPSULAS LS,2.0,0.0,0.0,0.0,10203.0,0.0,0.0,20406.0,0.0,28200.0,0.0,
LABORATORIOS LA SANTE S.A,100002502,DICLOXACILINA 250 MG SUSPENSION 80 ML LS,1.0,0.0,0.0,0.0,14404.0,0.0,0.0,14404.0,0.0,17400.0,0.0,
LABORATORIOS LA SANTE S.A,100002504,DICLOXACILINA 500 MG 50 CAPSULAS LS,0.0,1.0,0.0,6452.4,0.0,0.0,0.0,6452.4,0.0,7800.0,0.0,
LABORATORIOS LA SANTE S.A,100002556,MELOXICAM 7.5 MG 10 TABLETAS LS,1.0,0.0,0.0,0.0,9101.0,0.0,0.0,9101.0,0.0,11400.0,0.0,
LABORATORIOS LA SANTE S.A,100002564,METRONIDAZOL 500 MG 100 TABLETAS LS,0.0,1.0,0.0,931.4,0.0,0.0,0.0,931.4,0.0,1500.0,0.0,
LABORATORIOS LA SANTE S.A,100002603,SECNIDAZOL 500 MG 4 TABLETAS LS,1.0,0.0,0.0,0.0,7006.0,0.0,0.0,7006.0,0.0,9100.0,0.0,
LABORATORIOS LA SANTE S.A,100002608,SILDENAFIL 50 MG 2 TABLETAS LS,11.0,0.0,0.0,0.0,1728.14,0.0,0.0,19009.54,0.0,80300.0,0.0,
LABORATORIOS LA SANTE S.A,100002632,VERAPAMILO 120 MG 50 TABLETAS LS(P)15420,1.0,0.0,0.0,0.0,11667.0,0.0,0.0,11667.0,0.0,14900.0,0.0,
LABORATORIOS LA SANTE S.A,100002634,VERAPAMILO 80 MG 50 TABLETAS LS(P)10280,1.0,0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,0.0,12300.0,0.0,
LABORATORIOS LA SANTE S.A,100002640,VITAMINA C 500 MG MANDARINA 100 TBS LS,1.0,0.0,0.0,0.0,36017.0,0.0,0.0,36017.0,0.0,45500.0,0.0,
LABORATORIOS ARMOFAR LIMI,100002679,SINAXAR A 20 TABLETAS,1.0,0.0,0.0,0.0,20616.0,0.0,0.0,20616.0,0.0,22300.0,0.0,
LAB. BAGO DE COLOMBIA LTD,100002695,CUAIT D 120 TABLETAS (A),0.0,3.0,0.0,9817.75,0.0,0.0,0.0,29453.25,0.0,40200.0,0.0,
LAB. BAGO DE COLOMBIA LTD,100002704,METARSAL JARABE 120 ML,1.0,0.0,0.0,0.0,43358.0,0.0,0.0,43358.0,0.0,49400.0,0.0,
LAB. FARMACEUTICO STELAR,100002767,STAN-K 500 MGS 100 TBS(A),0.0,7.0,0.0,18520.1,0.0,0.0,0.0,129640.7,0.0,134400.0,0.0,
