Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
DICOLFARMA,0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,2.0,0.0,0.0,0.0,21150.0,0.0,0.0,42300.0,0.0,105800,0,
DICOLFARMA,0658325386196,ALIMENTO EN POLVO AVENA GUAYABA MANI 450GR,2.0,0.0,0.0,0.0,19980.0,0.0,0.0,39960.0,0.0,100000,0,
COMIS-GCNG,0737186238858,PROPEOLIVED X 260 GR,3.0,0.0,0.0,0.0,6712.0,0.0,0.0,20136.0,0.0,50400,0,
DICOLFARMA,0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPSU,3.0,0.0,0.0,0.0,19921.5,0.0,0.0,59764.5,0.0,153300,0,
DICOLFARMA,0745853173203,CITRATO DE MAGNESIO 90 CAPS,3.0,0.0,0.0,0.0,21384.0,0.0,0.0,64152.0,0.0,160500,0,
DICOLFARMA,0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,1.0,0.0,0.0,0.0,10170.0,0.0,0.0,10170.0,0.0,25500,0,
DICOLFARMA,0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,2.0,0.0,0.0,0.0,2520.0,0.0,0.0,5040.0,0.0,12600,0,
DICOLFARMA,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,8.0,0.0,0.0,0.0,2520.0,0.0,0.0,20160.0,0.0,50400,0,
DICOLFARMA,0745853547981,TE VERDE D3 X 60 CAP,1.0,0.0,0.0,0.0,12150.0,0.0,0.0,12150.0,0.0,30400,0,
DICOLFARMA,0745853548056,SANDRAN SANGRE DE DRAGO SABOR  ARANDANOS ,1.0,0.0,0.0,0.0,7902.0,0.0,0.0,7902.0,0.0,20400,0,
DICOLFARMA,0745853851941,VIN NUTRI JARABE 1000ML ARMONIZA,2.0,0.0,0.0,0.0,13050.0,0.0,0.0,26100.0,0.0,65400,0,
COMIS-GCNG,0781159050688,BEBIDA MACA BOROJO MISSTIG ARMONIZA 500ML,1.0,0.0,0.0,0.0,19221.0,0.0,0.0,19221.0,0.0,48100,0,
MULTIF,078167,CEP.COLGATE BAMBOO MANGO NATURAL,1.0,0.0,0.0,0.0,14463.0,0.19,0.0,17210.97,2747.97,21600,0,
AXON PHARMA SAS,100000003,DICYNONE 250 MG 2 ML 4 AMPOLLAS,0.0,0.0,14197.25,0.0,0.0,0.0,3.0,42591.75,0.0,46500,0,
HALEON COLOMBIA S.A.S.,100000011,MUCOSINA GOTAS 30 ML,1.0,0.0,0.0,0.0,19543.0,0.0,0.0,19543.0,0.0,21100,0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),0.0,10.0,0.0,6239.2,0.0,0.0,0.0,62392.0,0.0,68000,0,
EUROFARMA COLOMBIA S.A.S,100000098,NEOSALDINA GOTAS 30 ML,1.0,0.0,0.0,0.0,56772.0,0.0,0.0,56772.0,0.0,58600,0,
ABBOTT LABORATORIES S.A,100000134,PEDIASURE POLVO VAINILLA 400 GR,1.0,0.0,0.0,0.0,45202.4,0.0,0.0,45202.4,0.0,58100,0,
ABBVIE S.A.S.,100000204,ALBASOL SOLUCION OFTALMICA 15 ML,1.0,0.0,0.0,0.0,38024.0,0.0,0.0,38024.0,0.0,39500,0,
ABBVIE S.A.S.,100000205,ALPHAGAN SOL.OFT. 5 ML(P)23280(SC)(SF),1.0,0.0,0.0,0.0,21900.0,0.0,0.0,21900.0,0.0,23500,0,
ABBVIE S.A.S.,100000214,LACRIL LIQUIFILM LAGRIMAS 15 ML,1.0,0.0,0.0,0.0,40567.0,0.0,0.0,40567.0,0.0,44000,0,
LUZ ZUL S.A.S,100000241,LUZ ZUL SOLUCION OFTALMICA FRASCO X 7 ML,1.0,0.0,0.0,0.0,12974.0,0.0,0.0,12974.0,0.0,14200,0,
OPELLA HEALTHCARE COLOMBI,100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),1.0,0.0,0.0,0.0,43897.0,0.0,0.0,43897.0,0.0,69100,0,
OPELLA HEALTHCARE COLOMBI,100000318,ALLEGRA 180 MG 10 TABLETAS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,116590.5,0.0,0.0,233181.0,0.0,235600,0,
OPELLA HEALTHCARE COLOMBI,100000375,NOVALGINA 2 ML 10 AMPOLLAS,1.0,0.0,4760.2,0.0,47602.0,0.0,6.0,76163.2,0.0,77500,0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,0.0,0.0,15068.0,0.0,0.0,0.0,2.0,30136.0,0.0,34400,0,
TECNOQUIMICAS S.A.,100000449,TRAVAD ORAL LIMON 133 ML,1.0,0.0,0.0,0.0,28059.0,0.0,0.0,28059.0,0.0,30700,0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,0.0,25.0,0.0,1876.77,0.0,0.0,0.0,46919.25,0.0,57500,0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0.0,0.0,2204.68,0.0,0.0,0.0,22.0,48502.96,0.0,57200,0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,2.0,0.0,0.0,0.0,22101.5,0.0,0.0,44203.0,0.0,61400,0,
BAYER S.A.,100000483,BAYCUTEN N CREMA 35 GR,1.0,0.0,0.0,0.0,49337.0,0.0,0.0,49337.0,0.0,51600,0,
LAB.SIEGFRIED S.A,100000575,BRONCOCHEM F ADULTO JARABE 120 ML,1.0,0.0,0.0,0.0,21291.0,0.0,0.0,21291.0,0.0,39600,0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,0.0,0.0,1868.79,0.0,0.0,0.0,15.0,28031.85,0.0,30000,0,
EUROFARMA COLOMBIA S.A.S,100000803,STOPEN DISPENSADOR 25 SBS 2 CAPSULAS,1.0,0.0,0.0,0.0,95212.0,0.0,0.0,95212.0,0.0,113900,0,
EUROFARMA COLOMBIA S.A.S,100000838,VIREX 400 MG 35 TABLETAS (3%+)(A)(PAE),1.0,0.0,0.0,0.0,96789.07,0.0,0.0,96789.07,0.0,208900,0,
EUROFARMA COLOMBIA S.A.S,100000843,VIREX UNGUENTO 15 GR,1.0,0.0,0.0,0.0,43195.0,0.0,0.0,43195.0,0.0,51600,0,
BOEHRINGER INGELHEIM,100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),1.0,0.0,0.0,0.0,29099.0,0.0,0.0,29099.0,0.0,30100,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,2.0,0.0,0.0,0.0,24580.5,0.0,0.0,49161.0,0.0,77400,0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),1.0,0.0,18177.4,0.0,90887.0,0.0,2.0,127241.8,0.0,137100,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2472.29,0.0,0.0,0.0,9.0,22250.61,0.0,27000,0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,1.0,0.0,0.0,0.0,39440.0,0.0,0.0,39440.0,0.0,42300,0,
DEPOSITO DE DROGAS MONACO,100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,1.0,0.0,0.0,0.0,36252.0,0.0,0.0,36252.0,0.0,37900,0,
LABORATORIOS BUSSIE S.A.,100001128,FLUZINA 5 MG 20 TABLETAS,1.0,0.0,0.0,0.0,35740.0,0.0,0.0,35740.0,0.0,46000,0,
LABORATORIOS BUSSIE S.A.,100001131,GAMABENCENO PLUS CREMA 60 GR,1.0,0.0,0.0,0.0,49171.0,0.0,0.0,49171.0,0.0,57500,0,
LABORATORIOS BUSSIE S.A.,100001146,OTICAINA GOTAS 10 ML,2.0,0.0,0.0,0.0,16573.0,0.0,0.0,33146.0,0.0,40200,0,
LABORATORIOS BUSSIE S.A.,100001165,SULFAPLATA 1% CREMA 30 GR,1.0,0.0,0.0,0.0,25392.0,0.0,0.0,25392.0,0.0,29600,0,
LABORATORIOS CHALVER DE C,100001279,DESLORAN 5 MG 10 TABLETAS,1.0,0.0,0.0,0.0,64285.0,0.0,0.0,64285.0,0.0,82500,0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0.0,0.0,7826.83,0.0,0.0,0.0,10.0,78268.3,0.0,83000,0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,20914.0,0.0,0.0,41828.0,0.0,58600,0,
LAB.SIEGFRIED S.A,100001360,DESONIDA 0.05% CREMA 15 GR,3.0,0.0,0.0,0.0,12456.67,0.0,0.0,37370.01,0.0,51900,0,
LAB.SIEGFRIED S.A,100001362,DESONIDA 0.1% CREMA 15 GR,2.0,0.0,0.0,0.0,7464.0,0.0,0.0,14928.0,0.0,37200,0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,1.0,0.0,1197.04,0.0,29926.0,0.0,5.0,35911.2,0.0,47700,0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,3.0,0.0,0.0,0.0,8365.25,0.0,0.0,25095.75,0.0,32400,0,
LABORATORIOS ECAR S.A.,100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,2.0,0.0,0.0,0.0,12255.0,0.0,0.0,24510.0,0.0,30400,0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0.0,0.0,2804.76,0.0,0.0,0.0,7.0,19633.32,0.0,27300,0,
ESPECIALIDADES OFTALMOLOG,100001486,CLARIVIS 0.025% GOTAS 5 ML,1.0,0.0,0.0,0.0,13563.0,0.0,0.0,13563.0,0.0,18900,0,
ESPECIALIDADES OFTALMOLOG,100001488,FLOBACT D GOTAS 5 ML,1.0,0.0,0.0,0.0,83547.0,0.0,0.0,83547.0,0.0,96300,0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,76900.0,0.0,0.0,76900.0,0.0,90900,0,
ESPECIALIDADES OFTALMOLOG,100001492,OPHTHABRACIN D GOTAS 5 ML,1.0,0.0,0.0,0.0,59677.0,0.0,0.0,59677.0,0.0,71900,0,
EUROETIKA LTDA,100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),1.0,0.0,0.0,0.0,83757.5,0.0,0.0,83757.5,0.0,87900,0,
EUROETIKA LTDA,100001525,FITOSTIMOLINE GAS.10X10 10U(A)(3%+),1.0,0.0,0.0,0.0,119969.0,0.0,0.0,119969.0,0.0,128400,0,
FARMASER S.A.,100001539,LIMITOX JARABE 120 ML,1.0,0.0,0.0,0.0,39901.0,0.0,0.0,39901.0,0.0,45900,0,
GENFAR S.A.,100001647,ACICLOVIR UNGUENTO TOPICO 15 GR GF,1.0,0.0,0.0,0.0,5079.0,0.0,0.0,5079.0,0.0,12500,0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,2.0,0.0,0.0,0.0,9513.78,0.0,0.0,19027.56,0.0,35800,0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,1.0,0.0,5063.0,0.0,25315.0,0.0,4.0,45567.0,0.0,62100,0,
GENFAR S.A.,100001674,BETAMETASONA 0.05% CREMA 40 GR GF,2.0,0.0,0.0,0.0,16658.0,0.0,0.0,33316.0,0.0,40200,0,
GENFAR S.A.,100001691,CETIRIZINA 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,5712.0,0.0,0.0,5712.0,0.0,7600,0,
GENFAR S.A.,100001737,IBUPROFENO 400 MG 100 TABLETAS GF,0.0,0.0,1914.1,0.0,0.0,0.0,8.0,15312.8,0.0,20000,0,
GENFAR S.A.,100001739,IBUPROFENO 800 MG 50 TABLETAS GF,1.0,4.0,0.0,2771.75,13858.75,0.0,0.0,24945.75,0.0,46100,0,
GENFAR S.A.,100001749,KETOPROFENO 100 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,23270.0,0.0,0.0,23270.0,0.0,35900,0,
GENFAR S.A.,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,1.0,0.0,0.0,0.0,24039.0,0.0,0.0,24039.0,0.0,33600,0,
GENFAR S.A.,100001755,KETOTIFENO 1 MG JARABE 100 ML GF,1.0,0.0,0.0,0.0,8300.0,0.0,0.0,8300.0,0.0,18000,0,
GENFAR S.A.,100001759,LORATADINA 10 MG 10 TABLETAS GF,4.0,0.0,0.0,0.0,2521.38,0.0,0.0,10085.52,0.0,16400,0,
GENFAR S.A.,100001761,LOSARTAN 50 MG 30 TABLETAS GF,3.0,0.0,0.0,0.0,9028.0,0.0,0.0,27084.0,0.0,75000,0,
GENFAR S.A.,100001771,NAPROXENO 500 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,7639.67,0.0,0.0,15279.34,0.0,19200,0,
GENFAR S.A.,100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,6.0,0.0,0.0,0.0,2622.33,0.0,0.0,15733.98,0.0,25800,0,
GENFAR S.A.,100001785,PENTOXIFILINA 400 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,35209.0,0.0,0.0,35209.0,0.0,59500,0,
GENFAR S.A.,100001800,SILDENAFIL 50 MG 2 TABLETAS GF,1.0,0.0,0.0,0.0,5826.0,0.0,0.0,5826.0,0.0,7200,0,
GENFAR S.A.,100001801,SILDENAFIL 50 MG 4 TABLETAS GF,1.0,0.0,0.0,0.0,10346.5,0.0,0.0,10346.5,0.0,13500,0,
GENFAR S.A.,100001818,TRAMADOL 50 MG 10 CAPSULAS GF,2.0,0.0,0.0,0.0,7732.25,0.0,0.0,15464.5,0.0,30600,0,
GENFAR S.A.,100001826,TRIMETOPRIM SULFA 80-400 100 TABLETAS GF,1.0,0.0,0.0,0.0,27193.0,0.0,0.0,27193.0,0.0,34000,0,
LAB. GERCO S.A.,100001858,SUERO GERCO RHIFISOL 12X14,0.0,0.0,4981.5,0.0,0.0,0.0,2.0,9963.0,0.0,10400,0,
HALEON COLOMBIA S.A.S.,100001910,DOLEX 500 MG 100 TABLETAS,1.0,0.0,0.0,0.0,74189.0,0.0,0.0,74189.0,0.0,80900,0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),1.0,16.0,0.0,7409.33,148186.5,0.0,0.0,266735.78,0.0,304000,0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,0.0,0.0,4715.68,0.0,0.0,0.0,16.0,75450.88,0.0,81600,0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,1.0,0.0,0.0,0.0,15660.0,0.0,0.0,15660.0,0.0,16800,0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,1.0,0.0,0.0,0.0,15697.08,0.0,0.0,15697.08,0.0,17500,0,
HALEON COLOMBIA S.A.S.,100001922,DOLEX PEDIATRICO 20 TABLETAS MASTICABLE,1.0,0.0,0.0,0.0,16805.0,0.0,0.0,16805.0,0.0,19900,0,
HALEON COLOMBIA S.A.S.,100001931,EMULSION SCOTT CTE 180 ML,1.0,0.0,0.0,0.0,12857.0,0.0,0.0,12857.0,0.0,16400,0,
HALEON COLOMBIA S.A.S.,100001936,EMULSION SCOTT CEREZA 360 ML,1.0,0.0,0.0,0.0,22050.0,0.0,0.0,22050.0,0.0,24600,0,
HALEON COLOMBIA S.A.S.,100001939,EMULSION SCOTT TROPICAL 360 ML,1.0,0.0,0.0,0.0,22836.0,0.0,0.0,22836.0,0.0,24600,0,
GLAXO SMITHKLINE COLOMBIA,100001948,FLIXOTIDE INH.250 MC 60D(P)61950(SC)(SF),1.0,0.0,0.0,0.0,57897.0,0.0,0.0,57897.0,0.0,62900,0,
GLAXO SMITHKLINE COLOMBIA,100001949,FLIXOTIDE INH.50MC 120DO(P)24780(SC)(SF),1.0,0.0,0.0,0.0,20405.0,0.0,0.0,20405.0,0.0,25300,0,
GLAXO SMITHKLINE COLOMBIA,100001972,NARAMIG 2.5 MG 2 TBS(P)16462(SC)(SF),2.0,0.0,0.0,0.0,15384.0,0.0,0.0,30768.0,0.0,37600,0,
GLAXO SMITHKLINE COLOMBIA,100001987,SERETIDE 25/50M 120(3%+)(P)80460(SC)(SF),1.0,0.0,0.0,0.0,72940.0,0.0,0.0,72940.0,0.0,86500,0,
GRUINFACOL S.A.,100002037,BRONCODEX JARABE 120 ML,2.0,0.0,0.0,0.0,8975.59,0.0,0.0,17951.18,0.0,48600,0,
GRUNENTHAL COLOMBIANA S.A,100002063,BELARA 21 GRAGEAS (P)25271(SC),2.0,0.0,0.0,0.0,23941.84,0.0,0.0,47883.68,0.0,51000,0,
LAB. BAGO DE COLOMBIA LTD,100002073,LEVOPRONT JARABE 120 ML,1.0,0.0,0.0,0.0,62294.0,0.0,0.0,62294.0,0.0,65100,0,
GRUNENTHAL COLOMBIANA S.A,100002078,MICROFEMIN 21 TABLETAS(P)6104(SC),1.0,0.0,0.0,0.0,5774.0,0.0,0.0,5774.0,0.0,6900,0,
HUMAX PHARMACEUTICAL,100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),5.0,0.0,0.0,0.0,36500.01,0.0,0.0,182500.05,0.0,317500,0,
FARMA DE COLOMBIA S.A.,100002163,STAMYL 20 TABLETAS,1.0,0.0,0.0,0.0,27687.0,0.0,0.0,27687.0,0.0,66900,0,
LABORATORIO FRANCO COLOMB,100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),2.0,0.0,0.0,0.0,9151.0,0.0,0.0,18302.0,0.0,20600,0,
PROCAPS S.A.,100002239,EYE ZUL SOLUCION OFTALMICA FRASCO X 7 ML,3.0,0.0,0.0,0.0,6242.0,0.0,0.0,18726.0,0.0,39900,0,
JGB S.A.,100002314,CITROMEL LIQUIDO 310 ML,1.0,0.0,0.0,0.0,22097.0,0.0,0.0,22097.0,0.0,24000,0,
LABORATORIOS LA SANTE S.A,100002434,AMLODIPINO 5 MG 10 TABLETAS LS,3.0,0.0,0.0,0.0,4218.09,0.0,0.0,12654.27,0.0,24000,0,
LABORATORIOS LA SANTE S.A,100002436,AMOXICILINA 250 MG SUSPENSION 100 ML LS,2.0,0.0,0.0,0.0,8127.0,0.0,0.0,16254.0,0.0,20200,0,
LABORATORIOS LA SANTE S.A,100002439,AMOXICILINA 500 MG 50 CAPSULAS LS,2.0,1.0,0.0,3013.1,15065.5,0.0,0.0,33144.1,0.0,69600,0,
LABORATORIOS LA SANTE S.A,100002454,AZITROMICINA 500 MG 3 TABLETAS LS,3.0,0.0,0.0,0.0,6414.55,0.0,0.0,19243.65,0.0,43800,0,
LABORATORIOS LA SANTE S.A,100002472,CEFALEXINA 250 MG SUSPENSION 60 ML LS,1.0,0.0,0.0,0.0,9898.0,0.0,0.0,9898.0,0.0,12100,0,
LABORATORIOS LA SANTE S.A,100002473,CEFALEXINA 500 MG 20 CAPSULAS LS,0.0,1.0,0.0,6859.75,0.0,0.0,0.0,6859.75,0.0,10900,0,
LABORATORIOS LA SANTE S.A,100002477,CETIRIZINA 10 MG 10 TABLETAS LS,5.0,0.0,0.0,0.0,3358.29,0.0,0.0,16791.45,0.0,39000,0,
LABORATORIOS LA SANTE S.A,100002479,CETIRIZINA JARABE 60 ML LS,2.0,0.0,0.0,0.0,22605.0,0.0,0.0,45210.0,0.0,55800,0,
LABORATORIOS LA SANTE S.A,100002501,DICLOFENACO RETARD 100 MG 20 CAPSULAS LS,4.0,0.0,0.0,0.0,9625.5,0.0,0.0,38502.0,0.0,46000,0,
LABORATORIOS LA SANTE S.A,100002545,LANSOPRAZOL 30 MG 28 CAPSULAS LS,2.0,0.0,0.0,0.0,19067.67,0.0,0.0,38135.34,0.0,49400,0,
LABORATORIOS LA SANTE S.A,100002546,LANSOPRAZOL 30 MG 7 CAPSULAS LS,1.0,0.0,0.0,0.0,4911.0,0.0,0.0,4911.0,0.0,6700,0,
LABORATORIOS LA SANTE S.A,100002634,VERAPAMILO 80 MG 50 TABLETAS LS(P)10280,1.0,0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,0.0,12000,0,
LAB. BAGO DE COLOMBIA LTD,100002695,CUAIT D 120 TABLETAS (A),0.0,4.0,0.0,9817.75,0.0,0.0,0.0,39271.0,0.0,53600,0,
LAB. BAGO DE COLOMBIA LTD,100002704,METARSAL JARABE 120 ML,2.0,0.0,0.0,0.0,43358.0,0.0,0.0,86716.0,0.0,97800,0,
LAB. INCOBRA S.A.,100002817,BETANECROTON 10 CAPSULAS,2.0,0.0,5037.7,0.0,50377.0,0.0,6.0,130980.2,0.0,144600,0,
LAB. INCOBRA S.A.,100002837,ESPASMO SILIGAS GOTAS 30 ML,1.0,0.0,0.0,0.0,37067.5,0.0,0.0,37067.5,0.0,40500,0,
LAB. INCOBRA S.A.,100002858,NECROTON 8 CAPSULAS,1.0,0.0,0.0,0.0,34326.0,0.0,0.0,34326.0,0.0,45000,0,
LAB. INCOBRA S.A.,100002867,NEURO BASAL JARABE 120 ML,1.0,0.0,0.0,0.0,34538.0,0.0,0.0,34538.0,0.0,35100,0,
LAB. INCOBRA S.A.,100002870,OFTALMOTRISOL GOTAS 15 ML,3.0,0.0,0.0,0.0,15472.33,0.0,0.0,46416.99,0.0,72300,0,
LAB. INCOBRA S.A.,100002878,SILIGAS GOTAS 30 ML,2.0,0.0,0.0,0.0,20128.75,0.0,0.0,40257.5,0.0,59800,0,
LABORATORIOS ECAR S.A.,100003063,SOREL LOCION FACIAL 120 ML,4.0,0.0,0.0,0.0,8651.83,0.0,0.0,34607.32,0.0,78800,0,
FARMA DE COLOMBIA S.A.,100003152,GYNOPLUS 10 OVULOS,1.0,0.0,0.0,0.0,54278.0,0.0,0.0,54278.0,0.0,69400,0,
MANUEL ARBOLEDA Y CIA. S.,100003784,ANTIBIL POLVO,2.0,0.0,0.0,0.0,6092.5,0.0,0.0,12185.0,0.0,14600,0,
LABORATORIOS LICOL S.A.S.,100003815,ACETATO DE ALUMINIO 120 ML LC,2.0,0.0,0.0,0.0,4650.0,0.0,0.0,9300.0,0.0,14400,0,
LABORATORIO FRANCO COLOMB,100003881,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR AG,3.0,0.0,0.0,0.0,10456.2,0.0,0.0,31368.6,0.0,60000,0,
LABORATORIO FRANCO COLOMB,100003885,DICLOXACILINA 500 MG 50 CAPSULAS AG,1.0,4.0,0.0,5457.2,27286.0,0.0,0.0,49114.8,0.0,62900,0,
LABORATORIO FRANCO COLOMB,100003902,FLUOXETINA 20 MG 10 CAPSULAS AG,1.0,0.0,0.0,0.0,3471.0,0.0,0.0,3471.0,0.0,6000,0,
LABORATORIO FRANCO COLOMB,100003938,LUMBAL 48 TABLETAS,1.0,1.0,467.25,2803.51,22428.08,0.0,4.0,27100.59,0.0,98300,0,
LABORATORIO FRANCO COLOMB,100003943,NAPROXENO 500 MG 10 TABLETAS AG,2.0,0.0,0.0,0.0,6143.75,0.0,0.0,12287.5,0.0,21600,0,
NEVOX FARMA SAS,100004072,DIETREX JARABE 120 ML,1.0,0.0,0.0,0.0,26517.0,0.0,0.0,26517.0,0.0,42500,0,
FARMA DE COLOMBIA S.A.,100004081,MILPAX SUSPENSION CEREZA 360 ML(3%+),2.0,0.0,0.0,0.0,26449.5,0.0,0.0,52899.0,0.0,177200,0,
