Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
LAB.SIEGFRIED S.A,100000576,BRONCOCHEM F PEDIATRICO JARABE 120 ML,1.0,0.0,0.0,0.0,23172.0,0.0,0.0,23172.0,0.0,24600,0,
BIOCHEM FARMACEUTICA DE C,100000580,ENJUAGUE CLARAX 180 ML,1.0,0.0,0.0,0.0,27081.0,0.0,0.0,27081.0,0.0,34600,0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,0.0,0.0,1775.38,0.0,0.0,0.0,2.0,3550.76,0.0,4200,0,
BOEHRINGER INGELHEIM,100000906,ATROVENT 0.025% 20 ML S/INH.(P)24450(SC),2.0,0.0,0.0,0.0,23731.63,0.0,0.0,47463.26,0.0,54800,0,
BOEHRINGER INGELHEIM,100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),1.0,0.0,0.0,0.0,27662.0,0.0,0.0,27662.0,0.0,30600,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,3.0,0.0,0.0,0.0,25750.83,0.0,0.0,77252.49,0.0,117600,0,
OPELLA HEALTHCARE COLOMBI,100000918,BUSCAPINA 20 MG 1 ML 3 AMPOLLAS,1.0,0.0,0.0,0.0,45923.0,0.0,0.0,45923.0,0.0,48700,0,
OPELLA HEALTHCARE COLOMBI,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,2.0,0.0,0.0,0.0,34274.0,0.0,0.0,68548.0,0.0,83200,0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),1.0,0.0,0.0,0.0,90887.0,0.0,0.0,90887.0,0.0,95500,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,1.0,0.0,2595.92,0.0,62302.0,0.0,8.0,83069.36,0.0,93900,0,
LABORATORIOS BUSSIE S.A.,100000952,ISODINE SOLUCION 120 ML,2.0,0.0,0.0,0.0,19464.75,0.0,0.0,38929.5,0.0,49000,0,
LABORATORIOS BUSSIE S.A.,100000955,ISODINE SOLUCION 60 ML,1.0,0.0,0.0,0.0,10615.0,0.0,0.0,10615.0,0.0,12900,0,
LABORATORIOS BUSSIE S.A.,100001119,CONDILON SOLUCION 5 ML,2.0,0.0,0.0,0.0,60659.0,0.0,0.0,121318.0,0.0,150800,0,
LABORATORIOS BUSSIE S.A.,100001131,GAMABENCENO PLUS CREMA 60 GR,2.0,0.0,0.0,0.0,41795.0,0.0,0.0,83590.0,0.0,115000,0,
LABORATORIOS BUSSIE S.A.,100001132,GAMABENCENO PLUS LOCION 60 GR,2.0,0.0,0.0,0.0,39343.5,0.0,0.0,78687.0,0.0,117000,0,
LABORATORIOS BUSSIE S.A.,100001166,SULFAPLATA 1% CREMA 60 GR,2.0,0.0,0.0,0.0,37852.5,0.0,0.0,75705.0,0.0,85600,0,
LAB.SIEGFRIED S.A,100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,1.0,0.0,0.0,0.0,6600.0,0.0,0.0,6600.0,0.0,16100,0,
LAB.SIEGFRIED S.A,100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,1.0,0.0,0.0,0.0,52653.0,0.0,0.0,52653.0,0.0,89400,0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),1.0,0.0,6858.58,0.0,82303.0,0.0,11.0,157747.38,0.0,186700,0,
LABORATORIOS CHALVER DE C,100001338,TRIGENTAX CREMA 40 GR,4.0,0.0,0.0,0.0,32021.0,0.0,0.0,128084.0,0.0,186400,0,
LAB.SIEGFRIED S.A,100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,2.0,0.0,0.0,0.0,23939.88,0.0,0.0,47879.76,0.0,69400,0,
LABORATORIOS ECAR S.A.,100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,1.0,0.0,0.0,0.0,18667.33,0.0,0.0,18667.33,0.0,20400,0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,1.0,0.0,1141.04,0.0,28526.0,0.0,12.0,42218.48,0.0,58100,0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,1.0,0.0,0.0,0.0,10374.0,0.0,0.0,10374.0,0.0,12400,0,
LABORATORIOS ECAR S.A.,100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,4.0,0.0,0.0,0.0,6600.0,0.0,0.0,26400.0,0.0,60800,0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,1.0,0.0,2944.76,0.0,73619.0,0.0,4.0,85398.04,0.0,103400,0,
ESPECIALIDADES OFTALMOLOG,100001486,CLARIVIS 0.025% GOTAS 5 ML,2.0,0.0,0.0,0.0,13600.0,0.0,0.0,27200.0,0.0,37800,0,
ESPECIALIDADES OFTALMOLOG,100001489,FLOBACT GOTAS 5 ML(3%+),1.0,0.0,0.0,0.0,64201.0,0.0,0.0,64201.0,0.0,71500,0,
ESPECIALIDADES OFTALMOLOG,100001492,OPHTHABRACIN D GOTAS 5 ML,2.0,0.0,0.0,0.0,52081.0,0.0,0.0,104162.0,0.0,144800,0,
ESPECIALIDADES OFTALMOLOG,100001493,OPHTHABRACIN GOTAS 5 ML,2.0,0.0,0.0,0.0,42859.0,0.0,0.0,85718.0,0.0,105000,0,
EUROETIKA LTDA,100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),2.0,0.0,0.0,0.0,83757.5,0.0,0.0,167515.0,0.0,183800,0,
GALDERMA DE COLOMBIA S.A.,100001638,TETRALYSAL 300 MG 16 CAP.(3%+)(A)(PDC),2.0,0.0,0.0,0.0,123129.0,0.0,0.0,246258.0,0.0,259000,0,
GENFAR S.A.,100001644,ACICLOVIR 800 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,16250.0,0.0,0.0,32500.0,0.0,41800,0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,1.0,0.0,0.0,0.0,11019.0,0.0,0.0,11019.0,0.0,17900,0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,3.0,0.0,0.0,0.0,9114.92,0.0,0.0,27344.76,0.0,33300,0,
GENFAR S.A.,100001655,AMLODIPINO 5 MG 10 TABLETAS GF,3.0,0.0,0.0,0.0,5657.4,0.0,0.0,16972.2,0.0,24300,0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,2.0,0.0,4961.7,0.0,24808.5,0.0,1.0,54578.7,0.0,75200,0,
GENFAR S.A.,100001665,AMPICILINA 500 MG 100 CAPSULAS GF,0.0,1.0,0.0,5131.15,0.0,0.0,0.0,5131.15,0.0,7600,0,
GENFAR S.A.,100001673,BETAMETASONA 0.1% CREMA 40 GR GF,1.0,0.0,0.0,0.0,19658.06,0.0,0.0,19658.06,0.0,25400,0,
GENFAR S.A.,100001685,CEFALEXINA 500 MG 10 CAPSULAS GF,2.0,0.0,0.0,0.0,7744.5,0.0,0.0,15489.0,0.0,22400,0,
GENFAR S.A.,100001690,CELECOXIB 200 MG 10 CAPSULAS GF(P)16120,1.0,0.0,0.0,0.0,5555.0,0.0,0.0,5555.0,0.0,10000,0,
GENFAR S.A.,100001691,CETIRIZINA 10 MG 10 TABLETAS GF,3.0,0.0,0.0,0.0,4735.0,0.0,0.0,14205.0,0.0,22800,0,
GENFAR S.A.,100001693,CIPROFLOXACINO 500 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,6743.5,0.0,0.0,13487.0,0.0,18400,0,
GENFAR S.A.,100001707,DILTIAZEM 60 MG 20 TABLETAS GF,2.0,0.0,0.0,0.0,5920.5,0.0,0.0,11841.0,0.0,24800,0,
GENFAR S.A.,100001732,HIDROCLOROTIAZIDA 25 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,2917.5,0.0,0.0,2917.5,0.0,5900,0,
GENFAR S.A.,100001734,HIDROXICINA 25 MG 20 TABLETAS GF,2.0,0.0,0.0,0.0,4129.3,0.0,0.0,8258.6,0.0,14000,0,
GENFAR S.A.,100001737,IBUPROFENO 400 MG 100 TABLETAS GF,1.0,0.0,1914.1,0.0,19141.0,0.0,6.0,30625.6,0.0,41500,0,
GENFAR S.A.,100001739,IBUPROFENO 800 MG 50 TABLETAS GF,1.0,0.0,2477.2,0.0,12386.0,0.0,1.0,14863.2,0.0,30500,0,
GENFAR S.A.,100001741,IBUPROF 200 MG+METOCARB 500 MG 30 TBS GF,0.0,1.0,0.0,9476.33,0.0,0.0,0.0,9476.33,0.0,14500,0,
GENFAR S.A.,100001744,ISOCONAZOL CREMA 20 GR GF,3.0,0.0,0.0,0.0,14735.5,0.0,0.0,44206.5,0.0,63900,0,
GENFAR S.A.,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,0.0,0.0,3456.5,0.0,0.0,0.0,3.0,10369.5,0.0,15300,0,
GENFAR S.A.,100001751,KETOPROFENO GEL 2.5% 60 GR GF,1.0,0.0,0.0,0.0,19602.5,0.0,0.0,19602.5,0.0,33400,0,
GENFAR S.A.,100001759,LORATADINA 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,2708.0,0.0,0.0,2708.0,0.0,4100,0,
GENFAR S.A.,100001770,NAPROXENO 250 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,5483.5,0.0,0.0,5483.5,0.0,6200,0,
GENFAR S.A.,100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,5.0,0.0,0.0,0.0,3364.67,0.0,0.0,16823.35,0.0,21500,0,
GENFAR S.A.,100001786,PIROXICAM GEL 0.5% 40 GR GF,2.0,0.0,0.0,0.0,10316.5,0.0,0.0,20633.0,0.0,33600,0,
GENFAR S.A.,100001787,PIROXICAM 20 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,3383.5,0.0,0.0,3383.5,0.0,6100,0,
GENFAR S.A.,100001798,SECNIDAZOL 500 MG 4 TABLETAS GF,2.0,0.0,0.0,0.0,5183.0,0.0,0.0,10366.0,0.0,22600,0,
GENFAR S.A.,100001800,SILDENAFIL 50 MG 2 TABLETAS GF,2.0,0.0,0.0,0.0,5202.44,0.0,0.0,10404.88,0.0,14400,0,
GENFAR S.A.,100001826,TRIMETOPRIM SULFA 80-400 100 TABLETAS GF,2.0,0.0,0.0,0.0,26029.0,0.0,0.0,52058.0,0.0,69000,0,
LAB. GERCO S.A.,100001849,CHA.CHAMPIOJO 60 ML TRADICIONAL+PEINE,1.0,0.0,0.0,0.0,23300.0,0.0,0.0,23300.0,0.0,33400,0,
LAB. GERCO S.A.,100001851,CREMA FORZ 24 SBS,0.0,0.0,2027.08,0.0,0.0,0.0,21.0,42568.68,0.0,81900,0,
LAB. GERCO S.A.,100001852,CREMA FORZ 60 GR,1.0,0.0,0.0,0.0,23673.0,0.0,0.0,23673.0,0.0,33800,0,
HALEON COLOMBIA S.A.S.,100001910,DOLEX 500 MG 100 TABLETAS,2.0,0.0,6972.6,0.0,69726.0,0.0,1.0,146424.6,0.0,171100,0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),0.0,0.0,7409.3,0.0,0.0,0.0,1.0,7409.3,0.0,8500,0,
HALEON COLOMBIA S.A.S.,100001913,DOLEX 500 MG 24 TABLETAS RAPIDA ACCION,1.0,0.0,0.0,0.0,25780.0,0.0,0.0,25780.0,0.0,27500,0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,0.0,0.0,4715.68,0.0,0.0,0.0,22.0,103744.96,0.0,114400,0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,3.0,0.0,0.0,0.0,15660.07,0.0,0.0,46980.21,0.0,47700,0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,4.0,0.0,0.0,0.0,15617.42,0.0,0.0,62469.68,0.0,70000,0,
HALEON COLOMBIA S.A.S.,100001921,DOLEX PEDIATRICO 100 TABLETAS MASTICABLE,0.0,0.0,8951.0,0.0,0.0,0.0,6.0,53706.0,0.0,64200,0,
HALEON COLOMBIA S.A.S.,100001922,DOLEX PEDIATRICO 20 TABLETAS MASTICABLE,1.0,0.0,0.0,0.0,17881.0,0.0,0.0,17881.0,0.0,20200,0,
HALEON COLOMBIA S.A.S.,100001930,EMULSION SCOTT CEREZA 180 ML,2.0,0.0,0.0,0.0,12857.0,0.0,0.0,25714.0,0.0,30000,0,
HALEON COLOMBIA S.A.S.,100001932,EMULSION SCOTT FRUTA TROPICAL 180 ML,4.0,0.0,0.0,0.0,12857.0,0.0,0.0,51428.0,0.0,61200,0,
HALEON COLOMBIA S.A.S.,100001936,EMULSION SCOTT CEREZA 360 ML,1.0,0.0,0.0,0.0,21263.5,0.0,0.0,21263.5,0.0,24400,0,
HALEON COLOMBIA S.A.S.,100001937,EMULSION SCOTT CTE 360 ML,1.0,0.0,0.0,0.0,22836.0,0.0,0.0,22836.0,0.0,27000,0,
HALEON COLOMBIA S.A.S.,100001939,EMULSION SCOTT TROPICAL 360 ML,1.0,0.0,0.0,0.0,21263.5,0.0,0.0,21263.5,0.0,24400,0,
ASPEN COLOMBIANA SAS,100001965,LECHE DE MAGNESIA PHILLIPS 120 ML,2.0,0.0,0.0,0.0,12890.0,0.0,0.0,25780.0,0.0,29200,0,
ASPEN COLOMBIANA SAS,100001967,LECHE DE MAGNESIA PHILLIPS 360 ML,3.0,0.0,0.0,0.0,33746.0,0.0,0.0,101238.0,0.0,113700,0,
GLAXO SMITHKLINE COLOMBIA,100002010,VENTILAN OSP AEROSOL 200 DOSIS,4.0,0.0,0.0,0.0,23360.5,0.0,0.0,93442.0,0.0,101600,0,
GRUNENTHAL COLOMBIANA S.A,100002063,BELARA 21 GRAGEAS (P)25271(SC),2.0,0.0,0.0,0.0,23942.0,0.0,0.0,47884.0,0.0,51000,0,
LAB. BAGO DE COLOMBIA LTD,100002073,LEVOPRONT JARABE 120 ML,1.0,0.0,0.0,0.0,43606.0,0.0,0.0,43606.0,0.0,65100,0,
GRUNENTHAL COLOMBIANA S.A,100002102,VERUM 8 MG 50 TABLETAS(A)(3%+),2.0,0.0,0.0,0.0,169638.0,0.0,0.0,339276.0,0.0,349000,0,
FARMA DE COLOMBIA S.A.,100002141,HERREX CARAMELO GOTAS 30 ML (3%+),1.0,0.0,0.0,0.0,75028.0,0.0,0.0,75028.0,0.0,97900,0,
FARMA DE COLOMBIA S.A.,100002163,STAMYL 20 TABLETAS,1.0,0.0,0.0,0.0,27687.0,0.0,0.0,27687.0,0.0,67400,0,
LABORATORIO FRANCO COLOMB,100002194,EGOGYN 1000 MG 30 CAPSULAS (3%+),1.0,0.0,0.0,0.0,76342.0,0.0,0.0,76342.0,0.0,81900,0,
LABORATORIO FRANCO COLOMB,100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),2.0,0.0,0.0,0.0,7549.69,0.0,0.0,15099.38,0.0,20600,0,
PROCAPS S.A.,100002239,EYE ZUL SOLUCION OFTALMICA FRASCO X 7 ML,3.0,0.0,0.0,0.0,4216.87,0.0,0.0,12650.61,0.0,39900,0,
JGB S.A.,100002316,DIOXOGEN LIQUIDO 120 ML,1.0,0.0,0.0,0.0,4954.0,0.0,0.0,4954.0,0.0,5300,0,
LABORATORIOS LA SANTE S.A,100002433,AMLODIPINO 10 MG 10 TABLETAS LS,2.0,0.0,0.0,0.0,2978.56,0.0,0.0,5957.12,0.0,20000,0,
LABORATORIOS LA SANTE S.A,100002439,AMOXICILINA 500 MG 50 CAPSULAS LS,1.0,0.0,2368.9,0.0,11844.5,0.0,1.0,14213.4,0.0,36900,0,
LABORATORIOS LA SANTE S.A,100002445,AMPICILINA 500 MG 100 CAPSULAS LS,2.0,0.0,4155.83,0.0,41558.25,0.0,5.0,103895.65,0.0,139300,0,
LABORATORIOS LA SANTE S.A,100002642,VITAMINA C 500 MG NARANJA 100 TBS LS,1.0,0.0,0.0,0.0,14450.0,0.0,0.0,14450.0,0.0,40500,0,
LAB. BAGO DE COLOMBIA LTD,100002696,CUAIT D 40 TABLETAS,1.0,0.0,1161.9,0.0,46476.0,0.0,20.0,69714.0,0.0,95900,0,
LAB. INCOBRA S.A.,100002857,NAFAZOL OXIMETAZOLINA ADULTO GOTAS 15 ML,2.0,0.0,0.0,0.0,17379.0,0.0,0.0,34758.0,0.0,45000,0,
LAB. INCOBRA S.A.,100002870,OFTALMOTRISOL GOTAS 15 ML,1.0,0.0,0.0,0.0,23209.0,0.0,0.0,23209.0,0.0,24100,0,
LABORATORIOS ECAR S.A.,100003063,SOREL LOCION FACIAL 120 ML,2.0,0.0,0.0,0.0,15517.0,0.0,0.0,31034.0,0.0,39400,0,
LABORATORIO FRANCO COLOMB,100003885,DICLOXACILINA 500 MG 50 CAPSULAS AG,1.0,3.0,0.0,5976.87,29884.33,0.0,0.0,47814.94,0.0,57500,0,
LABORATORIO FRANCO COLOMB,100003902,FLUOXETINA 20 MG 10 CAPSULAS AG,3.0,0.0,0.0,0.0,1735.5,0.0,0.0,5206.5,0.0,18000,0,
LABORATORIO FRANCO COLOMB,100003931,LORATADINA JARABE 120 ML AG,2.0,0.0,0.0,0.0,7695.5,0.0,0.0,15391.0,0.0,23600,0,
LABORATORIO FRANCO COLOMB,100003932,LORATADINA 10 MG 20 TABLETAS AG,4.0,0.0,0.0,0.0,1747.43,0.0,0.0,6989.72,0.0,30400,0,
LABORATORIO FRANCO COLOMB,100003938,LUMBAL 48 TABLETAS,1.0,3.0,0.0,1500.38,12003.0,0.0,0.0,16504.14,0.0,125300,0,
NEVOX FARMA SAS,100004078,METICON 250 MG 40 CAPSULAS,1.0,0.0,0.0,0.0,61919.0,0.0,0.0,61919.0,0.0,69500,0,
FARMA DE COLOMBIA S.A.,100004081,MILPAX SUSPENSION CEREZA 360 ML(3%+),1.0,0.0,0.0,0.0,38292.75,0.0,0.0,38292.75,0.0,88600,0,
PROCTER  GAMBLE COLOMBIA,100004122,CEBION 1 GR 10 TABLETAS EFERVES.NARANJA,1.0,0.0,0.0,0.0,11151.0,0.0,0.0,11151.0,0.0,16100,0,
PROCTER  GAMBLE COLOMBIA,100004130,CEBION MASTICABLE NARANJA 100 TABLETAS,1.0,0.0,0.0,0.0,53568.0,0.0,0.0,53568.0,0.0,61700,0,
MERCK S.A.,100004141,CONCOR 2.5 MG 30 TBS (P)10520(SC),3.0,0.0,0.0,0.0,10499.0,0.0,0.0,31497.0,0.0,33600,0,
MERCK S.A.,100004142,CONCOR 5 MG 30 TBS (P)21039(SC),1.0,0.0,0.0,0.0,20997.0,0.0,0.0,20997.0,0.0,23200,0,
MERCK S.A.,100004156,EUTIROX 75 MCG 50 TBS,1.0,0.0,0.0,0.0,59315.0,0.0,0.0,59315.0,0.0,61900,0,
MEREY SAS,100004215,UNGUENTO MEREY 12 UND,0.0,0.0,9749.17,0.0,0.0,0.0,9.0,87742.53,0.0,97200,0,
NOVAMED S.A.,100004323,NEUMOLEX JARABE 120 ML,1.0,0.0,0.0,0.0,35399.0,0.0,0.0,35399.0,0.0,41400,0,
LAB.SIEGFRIED S.A,100004373,DIOVAN 80 MG 28 TABLETAS,1.0,0.0,0.0,0.0,22639.5,0.0,0.0,22639.5,0.0,23700,0,
LAB.SIEGFRIED S.A,100004376,DIOVAN HCT 80/12.5 MG 28 TBS,1.0,0.0,0.0,0.0,33191.0,0.0,0.0,33191.0,0.0,34200,0,
HALEON COLOMBIA S.A.S.,100004451,PROCTO GLYVENOL CREMA 30 GR,2.0,0.0,0.0,0.0,54495.0,0.0,0.0,108990.0,0.0,126800,0,
NOVARTIS DE COLOMBIA S.A.,100004493,TEGRETOL RET.200 MG 20 TB(P)7960(SC)(SF),3.0,0.0,0.0,0.0,7400.0,0.0,0.0,22200.0,0.0,26400,0,
NOVARTIS DE COLOMBIA S.A.,100004494,TEGRETOL RET.400 MG 20TB(P)15920(SC)(SF),2.0,0.0,0.0,0.0,14840.0,0.0,0.0,29680.0,0.0,33800,0,
HALEON COLOMBIA S.A.S.,100004513,VOLTAREN EMULGEL TUBO 30 GR,1.0,0.0,0.0,0.0,33418.0,0.0,0.0,33418.0,0.0,47400,0,
PFIZER S.A.S,100004594,LOPID 600 MG 20 TABLETAS (3%+),1.0,0.0,0.0,0.0,77619.0,0.0,0.0,77619.0,0.0,98500,0,
PFIZER S.A.S,100004595,LOPID 900 MG 20 TABLETAS (3%+)(A),1.0,0.0,0.0,0.0,146820.0,0.0,0.0,146820.0,0.0,152300,0,
PFIZER S.A.S,100004617,TERRAMICINA UNGUENTO OFTALMICO 10 GR,2.0,0.0,0.0,0.0,30699.5,0.0,0.0,61399.0,0.0,71800,0,
