Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
LAB. COSMETICOS VOGUE S.A.S,000313353,Vogue Labial Original Look Festival,1.0,0.0,0.0,0.0,2877.0,0.19,0.0,3423.63,546.63,4000.0,0,
LAB. COSMETICOS VOGUE S.A.S,000314527,Lbal.Vogue Colorissimo Drcion.Lavan.X2G,1.0,0.0,0.0,0.0,4781.0,0.19,0.0,5689.39,908.39,7000.0,0,
LAB. COSMETICOS VOGUE S.A.S,000314558,Vogue Labial Colorissiomo Larga Duracion,1.0,0.0,0.0,0.0,4781.0,0.19,0.0,5689.39,908.39,7000.0,0,
LAB. COSMETICOS VOGUE S.A.S,000787030,Colorissimo Extra Brillo Brisa 5Ml,1.0,0.0,0.0,0.0,6962.0,0.19,0.0,8284.78,1322.78,10000.0,0,
LAB. COSMETICOS VOGUE S.A.S,000826678,Vogue Betun Pomada Camel 4G,3.0,0.0,0.0,0.0,5966.0,0.19,0.0,21298.62,3400.62,25500.0,0,
LAB. COSMETICOS VOGUE S.A.S,000832198,V Labial Colorissimo Ld Aurora 2G,1.0,0.0,0.0,0.0,4996.0,0.19,0.0,5945.24,949.24,7100.0,0,
LAB. COSMETICOS VOGUE S.A.S,000840742,Vogue Labial Colorissimo Liquido Otono,1.0,0.0,0.0,0.0,5454.0,0.19,0.0,6490.26,1036.26,7800.0,0,
,00310482C,Admiss Hugo 10Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3000.0,0,
,00310741C,Midas 10 Ml # 225 Admiss,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3000.0,0,
,00311285C,Admiss Gabriel 10Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3200.0,0,
,00312928C,Admiss Jesus 10 Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3600.0,0,
MASGLO,00313795C,EXTRAORDINARIA13.5ML MASGLO,1.0,0.0,0.0,0.0,5000.0,0.19,0.0,5950.0,950.0,7600.0,0,
,00330521C,Desinfectante 500Ml Masglo,1.0,0.0,0.0,0.0,10125.0,0.0,0.0,10125.0,0.0,13000.0,0,
MUNOZ JORGE E.,00593,PESTAÑINA TRANSPARENTE BIGGERBOWIE,1.0,0.0,0.0,0.0,5672.0,0.19,0.0,6749.68,1077.68,11300.0,0,
MULTIFARMA,00593A,PESTAÑINA PINK COSMETIC PUMPED,1.0,0.0,0.0,0.0,6807.0,0.19,0.0,8100.33,1293.33,13800.0,0,
,040240000,Gel Antibacterial X 500 Ml,1.0,0.0,0.0,0.0,12540.14,0.0,0.0,12540.14,0.0,17000.0,0,
DILCOFARMA,0658325356134,CASTAÑO DE INDIAS ARMONIZA 60 CAPSU,2.0,0.0,0.0,0.0,19440.0,0.0,0.0,38880.0,0.0,97200.0,0,
DILCOFARMA,0658325385946,LAXCO PAPAYA CIRUELA ARMONIZA 500 ML,2.0,0.0,0.0,0.0,13347.5,0.0,0.0,26695.0,0.0,66800.0,0,
DILCOFARMA,0658325386011,SIN K. YO CREMA PROCT. PARA HONGOS-UÑEROS ,2.0,0.0,0.0,0.0,3997.5,0.19,0.0,9514.05,1519.05,36600.0,0,
DILCOFARMA,0658325386042,CANABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,2.0,0.0,0.0,0.0,2924.5,0.19,0.0,6960.31,1111.31,15000.0,0,
DILCOFARMA,0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR ,2.0,0.0,0.0,0.0,2924.5,0.19,0.0,6960.31,1111.31,23400.0,0,
DILCOFARMA,0658325386066,CALENDULA CREMA PROTECTORA 12 GR,2.0,0.0,0.0,0.0,2924.5,0.19,0.0,6960.31,1111.31,23400.0,0,
DILCOFARMA,0658325386080,CANNABIS D4 GOTAS ORALES 30 ML,3.0,0.0,0.0,0.0,14850.0,0.0,0.0,44550.0,0.0,111600.0,0,
N/A ,0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,1.0,0.0,0.0,0.0,11547.0,0.0,0.0,11547.0,0.0,28900.0,0,
DILCOFARMA,0658325386202,PROPOLEO PROPEOLIVED 120 ML,1.0,0.0,0.0,0.0,4068.0,0.0,0.0,4068.0,0.0,10800.0,0,
DILCOFARMA,0737186238858,PROPEOLIVED X 260 GR,2.0,0.0,0.0,0.0,6712.0,0.0,0.0,13424.0,0.0,33600.0,0,
DILCOFARMA,0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPS,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,102200.0,0,
DILCOFARMA,0745853173159,ARNICA CREMA PROTECTORA 12 GR,1.0,0.0,0.0,0.0,2924.5,0.19,0.0,3480.16,555.66,11700.0,0,
DILCOFARMA,0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,6.0,0.0,0.0,0.0,2520.0,0.0,0.0,15120.0,0.0,37800.0,0,
DILCOFARMA,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,5.0,0.0,0.0,0.0,2520.0,0.0,0.0,12600.0,0.0,31500.0,0,
DILCOFARMA,0745853173296,ORTIGA OFFICINALIS X 12 GR,1.0,0.0,0.0,0.0,3600.0,0.0,0.0,3600.0,0.0,11700.0,0,
DILCOFARMA,0745853547943,AJO ORGANICO D3 60 CAPSULAS,1.0,0.0,0.0,0.0,8262.0,0.0,0.0,8262.0,0.0,20700.0,0,
DILCOFARMA,0745853548056,SANDRAN SANGRE DE DRAGO SABOR  ARANDANOS ,3.0,0.0,0.0,0.0,8136.0,0.0,0.0,24408.0,0.0,61200.0,0,
DILCOFARMA,0755853173272,CASTAÑO DE INDIAS CREMA PROTECTORA 12 GR,3.0,0.0,0.0,0.0,2578.67,0.19,0.0,9205.85,1469.84,22500.0,0,
AXON PHARMA SAS,100000001,BRONCHO-VAXOM ADULTO 10 CAP(A)(3%+)(PAE),1.0,0.0,0.0,0.0,173322.0,0.0,0.0,173322.0,0.0,181900.0,0,
AXON PHARMA SAS,100000003,DICYNONE 250 MG 2 ML 4 AMPOLLAS,1.0,0.0,0.0,0.0,48013.0,0.0,0.0,48013.0,0.0,60600.0,0,
HALEON COLOMBIA S.A.S.,100000011,MUCOSINA GOTAS 30 ML,1.0,0.0,0.0,0.0,15648.5,0.0,0.0,15648.5,0.0,20900.0,0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),1.0,6.0,0.0,6239.2,155980.0,0.0,0.0,193415.2,0.0,203800.0,0,
EUROFARMA COLOMBIA S.A.S,100000098,NEOSALDINA GOTAS 30 ML,2.0,0.0,0.0,0.0,48507.25,0.0,0.0,97014.5,0.0,122400.0,0,
LAB. LEGRAND S.A.,100000113,PARACODINA JARABE 120 ML,2.0,0.0,0.0,0.0,10881.0,0.0,0.0,21762.0,0.0,52400.0,0,
LABORATORIO FRANCO COLOMB,100000169,VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),1.0,0.0,0.0,0.0,70269.0,0.0,0.0,70269.0,0.0,75400.0,0,
LUZ ZUL S.A.S,100000241,LUZ ZUL SOLUCION OFTALMICA FRASCO X 7 ML,1.0,0.0,0.0,0.0,12974.0,0.0,0.0,12974.0,0.0,14200.0,0,
ASTRA ZENECA COLOMBIA S.A,100000277,BETALOC ZOK 50 MG 30 TBS(P)18525(SC)(SF),1.0,0.0,0.0,0.0,17408.0,0.0,0.0,17408.0,0.0,18400.0,0,
ASTRA ZENECA COLOMBIA S.A,100000300,SEROQUEL 25 MG 30 TBS(P)16793(SC)(SF),1.0,0.0,0.0,0.0,15660.0,0.0,0.0,15660.0,0.0,17400.0,0,
OPELLA HEALTHCARE COLOMBI,100000367,NASACORT AQ INHALAD NASAL 120 DOSIS,1.0,0.0,0.0,0.0,62527.0,0.0,0.0,62527.0,0.0,72800.0,0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,0.0,0.0,17409.67,0.0,0.0,0.0,4.0,69638.68,0.0,68800.0,0,
BAYER S.A.,100000450,ACID MANTLE CREMA 60 GR,1.0,0.0,0.0,0.0,14876.0,0.0,0.0,14876.0,0.0,39200.0,0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,1.0,18.0,0.0,2139.27,64178.0,0.0,0.0,102684.86,0.0,119100.0,0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0.0,16.0,0.0,2204.68,0.0,0.0,0.0,35274.88,0.0,40000.0,0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,1.0,0.0,0.0,0.0,22102.0,0.0,0.0,22102.0,0.0,30700.0,0,
BAYER S.A.,100000504,CANESTEN CREMA TOPICA 20 GR,1.0,0.0,0.0,0.0,10488.0,0.0,0.0,10488.0,0.0,12000.0,0,
BIOCHEM FARMACEUTICA DE C,100000568,BIOCICAR CREMA 60 GR,1.0,0.0,0.0,0.0,16284.0,0.0,0.0,16284.0,0.0,34000.0,0,
BIOCHEM FARMACEUTICA DE C,100000581,ENZYMED 20 GRAGEAS,1.0,0.0,0.0,0.0,43980.0,0.0,0.0,43980.0,0.0,48400.0,0,
BIOCHEM FARMACEUTICA DE C,100000588,HELMINZOL 2 TABLETAS,2.0,0.0,0.0,0.0,9650.0,0.0,0.0,19300.0,0.0,20400.0,0,
BIOCHEM FARMACEUTICA DE C,100000589,HELMINZOL JARABE 20 ML,1.0,0.0,0.0,0.0,11849.0,0.0,0.0,11849.0,0.0,13900.0,0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,0.0,0.0,1597.83,0.0,0.0,0.0,8.0,12782.64,0.0,22400.0,0,
EUROFARMA COLOMBIA S.A.S,100000841,VIREX LIPSTICK LABIAL 10 GR,1.0,0.0,0.0,0.0,29048.0,0.0,0.0,29048.0,0.0,33900.0,0,
A MENARINI LATIN AMERICA,100000902,SPASMOMEN 40 MG 30 TBS(3%+)(A)(PDB)(PAE),1.0,0.0,0.0,0.0,87588.0,0.0,0.0,87588.0,0.0,135900.0,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,1.0,0.0,0.0,0.0,29847.75,0.0,0.0,29847.75,0.0,39200.0,0,
OPELLA HEALTHCARE COLOMBI,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,1.0,0.0,0.0,0.0,38082.0,0.0,0.0,38082.0,0.0,41100.0,0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),0.0,0.0,18177.4,0.0,0.0,0.0,2.0,36354.8,0.0,39200.0,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2595.92,0.0,0.0,0.0,15.0,38938.8,0.0,48000.0,0,
LABORATORIOS BUSSIE S.A.,100000955,ISODINE SOLUCION 60 ML,1.0,0.0,0.0,0.0,11500.0,0.0,0.0,11500.0,0.0,12900.0,0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,0.0,0.0,7888.0,0.0,0.0,0.0,2.0,15776.0,0.0,17400.0,0,
DEPOSITO DE DROGAS MONACO,100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,1.0,0.0,0.0,0.0,36251.5,0.0,0.0,36251.5,0.0,37900.0,0,
LABORATORIOS BUSSIE S.A.,100001110,BATEN 150 MG 1 CAPSULAS,1.0,0.0,0.0,0.0,55618.0,0.0,0.0,55618.0,0.0,58400.0,0,
LABORATORIOS BUSSIE S.A.,100001119,CONDILON SOLUCION 5 ML,1.0,0.0,0.0,0.0,58893.0,0.0,0.0,58893.0,0.0,72300.0,0,
LABORATORIOS BUSSIE S.A.,100001131,GAMABENCENO PLUS CREMA 60 GR,1.0,0.0,0.0,0.0,50645.0,0.0,0.0,50645.0,0.0,62100.0,0,
LABORATORIOS BUSSIE S.A.,100001165,SULFAPLATA 1% CREMA 30 GR,1.0,0.0,0.0,0.0,25392.0,0.0,0.0,25392.0,0.0,29600.0,0,
LAB.SIEGFRIED S.A,100001241,TIZAFEN 350/2MG 20 TABLETAS(3%+),2.0,0.0,0.0,0.0,72653.0,0.0,0.0,145306.0,0.0,168200.0,0,
LABORATORIOS CHALVER DE C,100001312,INFLACOR RETARD 3+3 MG 1 ML AMPOLLA,1.0,0.0,0.0,0.0,25457.0,0.0,0.0,25457.0,0.0,43400.0,0,
LABORATORIOS CHALVER DE C,100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,1.0,0.0,0.0,0.0,48564.0,0.0,0.0,48564.0,0.0,58000.0,0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),1.0,0.0,0.0,0.0,82303.0,0.0,0.0,82303.0,0.0,95400.0,0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,26143.5,0.0,0.0,52287.0,0.0,58600.0,0,
LABORATORIOS CHALVER DE C,100001338,TRIGENTAX CREMA 40 GR,1.0,0.0,0.0,0.0,32063.5,0.0,0.0,32063.5,0.0,46600.0,0,
LAB.SIEGFRIED S.A,100001362,DESONIDA 0.1% CREMA 15 GR,1.0,0.0,0.0,0.0,16587.0,0.0,0.0,16587.0,0.0,18900.0,0,
LAB.SIEGFRIED S.A,100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,4.0,0.0,0.0,0.0,14683.0,0.0,0.0,58732.0,0.0,127600.0,0,
LABORATORIOS ECAR S.A.,100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,2.0,0.0,0.0,0.0,19309.0,0.0,0.0,38618.0,0.0,40800.0,0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,0.0,0.0,1141.04,0.0,0.0,0.0,18.0,20538.72,0.0,30600.0,0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,4.0,0.0,0.0,0.0,9430.5,0.0,0.0,37722.0,0.0,43200.0,0,
LABORATORIOS ECAR S.A.,100001426,DIPIRONA 2 ML 25 AMPOLLAS EC,1.0,0.0,2590.08,0.0,64752.0,0.0,1.0,67342.08,0.0,83900.0,0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0.0,0.0,2944.76,0.0,0.0,0.0,15.0,44171.4,0.0,57000.0,0,
ESPECIALIDADES OFTALMOLOG,100001488,FLOBACT D GOTAS 5 ML,1.0,0.0,0.0,0.0,88973.0,0.0,0.0,88973.0,0.0,96700.0,0,
ESPECIALIDADES OFTALMOLOG,100001489,FLOBACT GOTAS 5 ML(3%+),1.0,0.0,0.0,0.0,53325.67,0.0,0.0,53325.67,0.0,71500.0,0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,84198.0,0.0,0.0,84198.0,0.0,90900.0,0,
ESPECIALIDADES OFTALMOLOG,100001493,OPHTHABRACIN GOTAS 5 ML,1.0,0.0,0.0,0.0,40146.0,0.0,0.0,40146.0,0.0,52500.0,0,
EUROETIKA LTDA,100001522,ETIDOXINA 100 MG 10 CAPSULAS (3%+)(PAE),3.0,0.0,0.0,0.0,73300.0,0.0,0.0,219900.0,0.0,238200.0,0,
EUROETIKA LTDA,100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),1.0,0.0,0.0,0.0,83758.0,0.0,0.0,83758.0,0.0,91900.0,0,
GENFAR S.A.,100001643,ACICLOVIR 200 MG 25 TABLETAS GF,1.0,0.0,0.0,0.0,10768.5,0.0,0.0,10768.5,0.0,16400.0,0,
GENFAR S.A.,100001644,ACICLOVIR 800 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,12187.5,0.0,0.0,12187.5,0.0,20500.0,0,
GENFAR S.A.,100001649,ALBENDAZOL SUSPENSION 20 ML GF,1.0,0.0,0.0,0.0,2553.0,0.0,0.0,2553.0,0.0,4700.0,0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,8116.84,0.0,0.0,8116.84,0.0,11100.0,0,
GENFAR S.A.,100001655,AMLODIPINO 5 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,4526.0,0.0,0.0,4526.0,0.0,8100.0,0,
GENFAR S.A.,100001656,AMOXICILINA 250 MG SUSPENSION 100 ML GF,2.0,0.0,0.0,0.0,9527.5,0.0,0.0,19055.0,0.0,30600.0,0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,1.0,1.0,0.0,5063.0,25315.0,0.0,0.0,30378.0,0.0,41100.0,0,
GENFAR S.A.,100001665,AMPICILINA 500 MG 100 CAPSULAS GF,1.0,5.0,0.0,6841.5,68415.0,0.0,0.0,102622.5,0.0,110000.0,0,
GENFAR S.A.,100001672,AZITROMICINA 500 MG 3 TABLETAS GF,2.0,0.0,0.0,0.0,7318.5,0.0,0.0,14637.0,0.0,26400.0,0,
GENFAR S.A.,100001685,CEFALEXINA 500 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,6580.46,0.0,0.0,6580.46,0.0,11200.0,0,
GENFAR S.A.,100001686,CEFALEXINA 250 MG SUSPENSION 60 ML GF,1.0,0.0,0.0,0.0,7379.0,0.0,0.0,7379.0,0.0,13300.0,0,
GENFAR S.A.,100001717,FLUCONAZOL 150 MG 1 CAPSULA GF,1.0,0.0,0.0,0.0,2413.0,0.0,0.0,2413.0,0.0,3800.0,0,
GENFAR S.A.,100001719,FLUCONAZOL 200 MG 4 CAPSULAS GF,3.0,0.0,0.0,0.0,7919.5,0.0,0.0,23758.5,0.0,45600.0,0,
GENFAR S.A.,100001720,FLUNARIZINA 10 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,7610.0,0.0,0.0,7610.0,0.0,12400.0,0,
GENFAR S.A.,100001732,HIDROCLOROTIAZIDA 25 MG 30 TABLETAS GF,2.0,0.0,0.0,0.0,3265.0,0.0,0.0,6530.0,0.0,11800.0,0,
GENFAR S.A.,100001734,HIDROXICINA 25 MG 20 TABLETAS GF,2.0,0.0,0.0,0.0,3117.0,0.0,0.0,6234.0,0.0,14000.0,0,
GENFAR S.A.,100001739,IBUPROFENO 800 MG 50 TABLETAS GF,2.0,0.0,2611.3,0.0,13056.49,0.0,2.0,31335.58,0.0,61000.0,0,
GENFAR S.A.,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,0.0,0.0,3927.83,0.0,0.0,0.0,2.0,7855.66,0.0,12200.0,0,
GENFAR S.A.,100001755,KETOTIFENO 1 MG JARABE 100 ML GF,1.0,0.0,0.0,0.0,8395.28,0.0,0.0,8395.28,0.0,18000.0,0,
GENFAR S.A.,100001756,LANSOPRAZOL 30 MG 14 CAPSULAS GF,1.0,0.0,0.0,0.0,8746.0,0.0,0.0,8746.0,0.0,14400.0,0,
GENFAR S.A.,100001759,LORATADINA 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,2257.0,0.0,0.0,2257.0,0.0,4100.0,0,
GENFAR S.A.,100001760,LORATADINA JARABE 100 ML GF,1.0,0.0,0.0,0.0,9316.0,0.0,0.0,9316.0,0.0,12200.0,0,
GENFAR S.A.,100001761,LOSARTAN 50 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,9028.0,0.0,0.0,9028.0,0.0,25400.0,0,
GENFAR S.A.,100001770,NAPROXENO 250 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,4873.81,0.0,0.0,4873.81,0.0,7000.0,0,
GENFAR S.A.,100001771,NAPROXENO 500 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,7639.83,0.0,0.0,15279.66,0.0,18200.0,0,
GENFAR S.A.,100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,4.0,0.0,0.0,0.0,3169.16,0.0,0.0,12676.64,0.0,17200.0,0,
GENFAR S.A.,100001779,PAMOATO PIRANTEL SUSPENSION 15 ML GF,3.0,0.0,0.0,0.0,3590.0,0.0,0.0,10770.0,0.0,15300.0,0,
GENFAR S.A.,100001786,PIROXICAM GEL 0.5% 40 GR GF,2.0,0.0,0.0,0.0,10316.5,0.0,0.0,20633.0,0.0,33600.0,0,
GENFAR S.A.,100001798,SECNIDAZOL 500 MG 4 TABLETAS GF,2.0,0.0,0.0,0.0,7078.5,0.0,0.0,14157.0,0.0,22600.0,0,
GENFAR S.A.,100001799,SILDENAFIL 100 MG 1 TABLETA GF,1.0,0.0,0.0,0.0,10655.5,0.0,0.0,10655.5,0.0,13300.0,0,
GENFAR S.A.,100001800,SILDENAFIL 50 MG 2 TABLETAS GF,1.0,0.0,0.0,0.0,4686.24,0.0,0.0,4686.24,0.0,7200.0,0,
GENFAR S.A.,100001801,SILDENAFIL 50 MG 4 TABLETAS GF,2.0,0.0,0.0,0.0,10346.5,0.0,0.0,20693.0,0.0,27000.0,0,
GENFAR S.A.,100001802,SILIMARINA 150 MG 20 CAPSULAS GF,1.0,0.0,0.0,0.0,19380.0,0.0,0.0,19380.0,0.0,33500.0,0,
GENFAR S.A.,100001810,TINIDAZOL 1 GR 4 TABLETAS GF,1.0,0.0,0.0,0.0,2806.0,0.0,0.0,2806.0,0.0,6000.0,0,
GENFAR S.A.,100001815,TRAMADOL 100 MG GOTAS 10 ML GF,2.0,0.0,0.0,0.0,11978.5,0.0,0.0,23957.0,0.0,32600.0,0,
GENFAR S.A.,100001821,TRIMETOPRIM SULFA F 160-800 100 TBS GF,0.0,0.0,3231.1,0.0,0.0,0.0,5.0,16155.5,0.0,34500.0,0,
LAB. GERCO S.A.,100001851,CREMA FORZ 24 SBS,0.0,0.0,2533.88,0.0,0.0,0.0,4.0,10135.52,0.0,16400.0,0,
LAB. GERCO S.A.,100001852,CREMA FORZ 60 GR,1.0,0.0,0.0,0.0,33819.0,0.0,0.0,33819.0,0.0,34200.0,0,
LAB. GERCO S.A.,100001855,OTOGLICAR GLICERINA CARBONATADA 30 ML,1.0,0.0,0.0,0.0,5456.47,0.0,0.0,5456.47,0.0,7100.0,0,
LAB. GERCO S.A.,100001858,SUERO GERCO RHIFISOL 12X14,0.0,0.0,3932.79,0.0,0.0,0.0,3.0,11798.37,0.0,10800.0,0,
GLAXO SMITHKLINE COLOMBIA,100001873,AMOXAL 500 MG 15 CAPSULAS (3%+),1.0,0.0,0.0,0.0,64346.0,0.0,0.0,64346.0,0.0,68500.0,0,
HALEON COLOMBIA S.A.S.,100001910,DOLEX 500 MG 100 TABLETAS,1.0,0.0,7307.33,0.0,73073.25,0.0,5.0,109609.9,0.0,122900.0,0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),1.0,0.0,0.0,0.0,148186.0,0.0,0.0,148186.0,0.0,166400.0,0,
HALEON COLOMBIA S.A.S.,100001913,DOLEX 500 MG 24 TABLETAS RAPIDA ACCION,1.0,0.0,0.0,0.0,24228.0,0.0,0.0,24228.0,0.0,27500.0,0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,1.0,0.0,4675.06,0.0,116876.61,0.0,14.0,182327.45,0.0,202100.0,0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,1.0,0.0,0.0,0.0,15660.0,0.0,0.0,15660.0,0.0,15900.0,0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,2.0,0.0,0.0,0.0,15856.0,0.0,0.0,31712.0,0.0,35000.0,0,
HALEON COLOMBIA S.A.S.,100001921,DOLEX PEDIATRICO 100 TABLETAS MASTICABLE,0.0,9.0,0.0,9523.8,0.0,0.0,0.0,85714.2,0.0,99000.0,0,
HALEON COLOMBIA S.A.S.,100001931,EMULSION SCOTT CTE 180 ML,1.0,0.0,0.0,0.0,12857.0,0.0,0.0,12857.0,0.0,16400.0,0,
HALEON COLOMBIA S.A.S.,100001932,EMULSION SCOTT FRUTA TROPICAL 180 ML,1.0,0.0,0.0,0.0,12857.0,0.0,0.0,12857.0,0.0,15300.0,0,
HALEON COLOMBIA S.A.S.,100001936,EMULSION SCOTT CEREZA 360 ML,1.0,0.0,0.0,0.0,21264.0,0.0,0.0,21264.0,0.0,24400.0,0,
HALEON COLOMBIA S.A.S.,100001939,EMULSION SCOTT TROPICAL 360 ML,2.0,0.0,0.0,0.0,21263.5,0.0,0.0,42527.0,0.0,48800.0,0,
GLAXO SMITHKLINE COLOMBIA,100001960,LAMICTAL DISP.50MG 30TBS(P)26370(SC)(SF),1.0,0.0,0.0,0.0,24630.0,0.0,0.0,24630.0,0.0,28500.0,0,
GLAXO SMITHKLINE COLOMBIA,100001961,LAMICTAL DISP.100 MG 30 TBS(P)52740,2.0,0.0,0.0,0.0,49200.0,0.0,0.0,98400.0,0.0,109800.0,0,
GLAXO SMITHKLINE COLOMBIA,100001963,LAMICTAL DISP.25MG 30TBS(P)13185(SC)(SF),1.0,0.0,0.0,0.0,12300.0,0.0,0.0,12300.0,0.0,13400.0,0,
ASPEN COLOMBIANA SAS,100001965,LECHE DE MAGNESIA PHILLIPS 120 ML,1.0,0.0,0.0,0.0,12890.0,0.0,0.0,12890.0,0.0,14600.0,0,
ASPEN COLOMBIANA SAS,100001967,LECHE DE MAGNESIA PHILLIPS 360 ML,2.0,0.0,0.0,0.0,33746.0,0.0,0.0,67492.0,0.0,75800.0,0,
GLAXO SMITHKLINE COLOMBIA,100001985,SERETIDE 25/125 120(3%+(P)100950(SC)(SF),1.0,0.0,0.0,0.0,91515.0,0.0,0.0,91515.0,0.0,110900.0,0,
