Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
,00310054C,Frances 13.5 Ml # 02 Masglo,1.0,0.0,0.0,0.0,5679.5,0.19,0.0,6758.61,1079.11,9200.0,0.0,
,00310059C,Amante 13.5 Ml # 116 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310075C,Actual 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310076C,Rebelde 13.5 Ml # 179 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310079C,Golosa 13.5 Ml # 184 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310082C,Linda 13.5 Ml # 20 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310093C,Fiesta 13.5 Ml # 22 Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0.0,
,00310099C,Educada 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310104C,Sangre Toro 13.5 Ml # 24 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310109C,Blanco Nacar 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310114C,Ausente 13.5 Ml # 264 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310153C,Atractiva 13.5 Ml # 317 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310154C,Famosa 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310156C,Glamorosa 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310157C,Sofisticada 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310174C,Matrimonio 13.5 Ml # 77 Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00310175C,Consentida 13.5 Ml # 96 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9300.0,0.0,
,00310196C,Admiss Colombiano 10Ml,2.0,0.0,0.0,0.0,2011.0,0.19,0.0,4786.18,764.18,7400.0,0.0,
,00310292C,Adorable 13.5 Ml # 328 Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0.0,
,00310473C,Intuitiva 13.5Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0.0,
,00310534C,Entretenida 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310909C,Profesional 13.5 Ml # 379 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00310915C,Campeona 13.5 Ml # 385 Masglo,1.0,0.0,0.0,0.0,5239.0,0.19,0.0,6234.41,995.41,7200.0,0.0,
,00310918C,Virginal 13.5 Ml # 388 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311021C,Amigable 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311032C,Brillo Coral 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311053C,Amable 13.5 Ml # 422 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311054C,Malvada 13.5 Ml # 423 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311055C,Solidaria 13.5 Ml # 424 Masglo,1.0,0.0,0.0,0.0,4996.0,0.19,0.0,5945.24,949.24,9200.0,0.0,
,00311058C,Buscona 13.5 Ml # 427 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311059C,Bailadora 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311156C,Brillo Ajedrez 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311295C,Querendona 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311427C,Luchadora 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311744C,Juguetona 13.5 Ml # 492 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00311821C,Brillo Gel Top 13.5 Ml Masglo,3.0,0.0,0.0,0.0,6874.44,0.19,0.0,24541.75,3918.43,30900.0,0.0,
,00311830C,Base Unas Fuertes 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00311831C,Baseajoylimonfortalecedora 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00311832C,Base Rosada Nutritiva 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6119.5,0.19,0.0,7282.21,1162.71,9200.0,0.0,
,00311951C,Compulsiva 13.5 Ml # 508 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312131C,Chic 13.5 Ml # 521 Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312135C,Original 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312142C,Abrumadora 13.5 Ml # 532 Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0.0,
,00312409C,Idealista 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6119.67,0.19,0.0,7282.41,1162.74,9200.0,0.0,
,00312411C,Comica 13.5 Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312475C,Admiss Luciano 10Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3600.0,0.0,
,00312485C,Admiss Amador 10Ml,2.0,0.0,0.0,0.0,2048.5,0.19,0.0,4875.43,778.43,7200.0,0.0,
,00312691C,Brillo Destellos 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312836C,Fiera 13.5Ml Masglo,2.0,0.0,0.0,0.0,6119.5,0.19,0.0,14564.41,2325.41,18400.0,0.0,
,00312839C,Toxica 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00312947C,Admiss Gaston 10 Ml,1.0,0.0,0.0,0.0,2048.0,0.19,0.0,2437.12,389.12,3100.0,0.0,
,00313323C,NEUROTICA MASGLO 13.5ML,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313796C,Sexy13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313797C,Arriesgada 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313867C,Masgloclinicaltotalcarebaserosada 13.5Ml,1.0,0.0,0.0,0.0,9496.0,0.19,0.0,11300.24,1804.24,14200.0,0.0,
,00313957C,Conectada 13.5Ml Masglo Gel Evolution,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313966C,Brillo Galáctico 13.5Ml Masglo,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313972C,Silenciosa 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0.0,
,00313978C,Burlona 13.5Ml Masglo.,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313980C,Paciente 13.5Ml Masglo.,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00313981C,Talentosa 13.5Ml Masglo.,1.0,0.0,0.0,0.0,6120.0,0.19,0.0,7282.8,1162.8,9200.0,0.0,
,00314161C,Imparable 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0.0,
,00314162C,Astuta 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0.0,
,00314163C,Bombon 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0.0,
,00314164C,Tremenda 13.5Ml Masglo,1.0,0.0,0.0,0.0,6119.0,0.19,0.0,7281.61,1162.61,9200.0,0.0,
,00340051C,Lima Lavable Paquete X 10 Masglo,1.0,0.0,988.27,0.0,9882.67,0.19,7.0,19992.67,3192.11,23200.0,0.0,
,00340156C,Lima Pala Pie,2.0,0.0,0.0,0.0,7692.0,0.19,0.0,18306.96,2922.96,23000.0,0.0,
MULTIFARMA,00375,MOÑOS SURTIDOS,5.0,0.0,0.0,0.0,3571.5,0.19,0.0,21250.43,3392.93,35500.0,0.0,
,0658325385946,LAXCO PAPAYA CIRUELA ARMONIZA 500 ML,2.0,0.0,0.0,0.0,13347.67,0.0,0.0,26695.34,0.0,66800.0,0.0,
DICOLFARMA S.G S.A.S,0658325386080,CANNABIS D4 GOTAS ORALES 30 ML,2.0,0.0,0.0,0.0,14850.0,0.0,0.0,29700.0,0.0,74400.0,0.0,
DICOLFARMA S.G S.A.S,0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,1.0,0.0,0.0,0.0,16795.0,0.0,0.0,16795.0,0.0,42000.0,0.0,
DICOLFARMA S.G S.A.S,0658325386196,ALIMENTO EN POLVO AVENA GUAYABA MANI 450GR,2.0,0.0,0.0,0.0,18870.0,0.0,0.0,37740.0,0.0,84800.0,0.0,
DICOLFARMA S.G S.A.S,0745853173104,SAW PALMETTO ARMONIZA 90 CAPSU,1.0,0.0,0.0,0.0,22356.0,0.0,0.0,22356.0,0.0,55900.0,0.0,
DICOLFARMA S.G S.A.S,0745853173135,MENOS PAUSE-MUJER PLENA 60ML,1.0,0.0,0.0,0.0,14400.0,0.0,0.0,14400.0,0.0,36000.0,0.0,
DICOLFARMA S.G S.A.S,0745853173203,CITRATO DE MAGNESIO 90 CAPS,3.0,0.0,0.0,0.0,21534.13,0.0,0.0,64602.39,0.0,160500.0,0.0,
DICOLFARMA S.G S.A.S,0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,2.0,0.0,0.0,0.0,2520.0,0.0,0.0,5040.0,0.0,12600.0,0.0,
DICOLFARMA S.G S.A.S,0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,5.0,0.0,0.0,0.0,2520.0,0.0,0.0,12600.0,0.0,31500.0,0.0,
DICOLFARMA S.G S.A.S,0745853173272,CASTAÑO DE INDIAS CREMA PROTECTORA 12 GR,1.0,0.0,0.0,0.0,2925.0,0.19,0.0,3480.75,555.75,11700.0,0.0,
DICOLFARMA S.G S.A.S,0745853547974,GACTRITE ARMONIZA ALOE VERA X 120 ML,1.0,0.0,0.0,0.0,4579.0,0.0,0.0,4579.0,0.0,11500.0,0.0,
DICOLFARMA S.G S.A.S,0745853547981,TÉ VERDE D3 CAMELLIA 60 CAPS,1.0,0.0,0.0,0.0,12150.0,0.0,0.0,12150.0,0.0,30400.0,0.0,
DICOLFARMA S.G S.A.S,0745853851941,VIN NUTRI JBE X 1000 ML ,1.0,0.0,0.0,0.0,13050.0,0.0,0.0,13050.0,0.0,42500.0,0.0,
DICOLFARMA S.G S.A.S,0781159050688,BEBIDA MACA BOROJO MISSTIG ARMONIZA 500ML,1.0,0.0,0.0,0.0,19221.0,0.0,0.0,19221.0,0.0,48100.0,0.0,
AXON PHARMA SAS,100000001,BRONCHO-VAXOM ADULTO 10 CAP(A)(3%+)(PAE),1.0,0.0,0.0,0.0,157566.0,0.0,0.0,157566.0,0.0,181900.0,0.0,
AXON PHARMA SAS,100000002,BRONCHO-VAXOM NINOS 10 CAP. (3%+),1.0,0.0,0.0,0.0,98791.0,0.0,0.0,98791.0,0.0,120400.0,0.0,
HALEON COLOMBIA S.A.S.,100000011,MUCOSINA GOTAS 30 ML,1.0,0.0,0.0,0.0,19543.0,0.0,0.0,19543.0,0.0,21100.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),1.0,2.0,0.0,6596.04,164901.0,0.0,0.0,178093.08,0.0,180200.0,0.0,
ABBOTT LABORATORIES S.A,100000134,PEDIASURE POLVO VAINILLA 400 GR,1.0,0.0,0.0,0.0,31390.56,0.0,0.0,31390.56,0.0,58600.0,0.0,
ABBVIE S.A.S.,100000204,ALBASOL SOLUCION OFTALMICA 15 ML,1.0,0.0,0.0,0.0,38024.0,0.0,0.0,38024.0,0.0,39500.0,0.0,
ASTRA ZENECA COLOMBIA S.A,100000277,BETALOC ZOK 50 MG 30 TBS(P)18525(SC)(SF),1.0,0.0,0.0,0.0,17408.0,0.0,0.0,17408.0,0.0,19100.0,0.0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,1.0,0.0,0.0,0.0,104458.0,0.0,0.0,104458.0,0.0,105600.0,0.0,
TECNOQUIMICAS S.A.,100000449,TRAVAD ORAL LIMON 133 ML,1.0,0.0,0.0,0.0,25253.0,0.0,0.0,25253.0,0.0,30700.0,0.0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,1.0,27.0,0.0,2139.27,64178.0,0.0,0.0,121938.29,0.0,141600.0,0.0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0.0,0.0,2204.68,0.0,0.0,0.0,20.0,44093.6,0.0,52000.0,0.0,
BAYER S.A.,100000479,AVELOX 400 MG 5 TBS(A)(3%+)(PAE),1.0,0.0,0.0,0.0,144718.0,0.0,0.0,144718.0,0.0,210400.0,0.0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,1.0,0.0,0.0,0.0,22102.0,0.0,0.0,22102.0,0.0,30700.0,0.0,
BAYER S.A.,100000483,BAYCUTEN N CREMA 35 GR,1.0,0.0,0.0,0.0,49337.0,0.0,0.0,49337.0,0.0,50600.0,0.0,
LAB.SIEGFRIED S.A,100000575,BRONCOCHEM F ADULTO JARABE 120 ML,1.0,0.0,0.0,0.0,28765.0,0.0,0.0,28765.0,0.0,40100.0,0.0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,1.0,0.0,1868.79,0.0,44851.0,0.0,4.0,52326.16,0.0,56700.0,0.0,
LAB.SIEGFRIED S.A,100000596,NOXPIRIN F JUNIOR 15 GR 24 SBS,0.0,0.0,1416.88,0.0,0.0,0.0,23.0,32588.24,0.0,46000.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000837,VIREX 200 MG 35 TABLETAS (3%+),0.0,0.0,12088.6,0.0,0.0,0.0,1.0,12088.6,0.0,16900.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000838,VIREX 400 MG 35 TABLETAS (3%+)(A)(PAE),0.0,1.0,0.0,19616.14,0.0,0.0,0.0,19616.14,0.0,30000.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000839,VIREX CREMA VAGINAL 6 GRS 10 TUBOS (A),3.0,0.0,0.0,0.0,101135.75,0.0,0.0,303407.25,0.0,371700.0,0.0,
EUROFARMA COLOMBIA S.A.S,100000846,VIREX Z 800 MG 35 TABLETAS (A)(3%+)(PAE),0.0,4.0,0.0,35302.14,0.0,0.0,0.0,141208.56,0.0,167600.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,2.0,0.0,0.0,0.0,24580.5,0.0,0.0,49161.0,0.0,80200.0,0.0,
OPELLA HEALTHCARE COLOMBI,100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,1.0,0.0,0.0,0.0,38082.0,0.0,0.0,38082.0,0.0,41100.0,0.0,
LAB.SIEGFRIED S.A,100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),1.0,0.0,0.0,0.0,90887.0,0.0,0.0,90887.0,0.0,95500.0,0.0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2673.79,0.0,0.0,0.0,19.0,50802.01,0.0,55100.0,0.0,
LABORATORIOS BUSSIE S.A.,100000952,ISODINE SOLUCION 120 ML,1.0,0.0,0.0,0.0,21792.0,0.0,0.0,21792.0,0.0,24500.0,0.0,
LABORATORIOS BUSSIE S.A.,100000955,ISODINE SOLUCION 60 ML,1.0,0.0,0.0,0.0,11794.0,0.0,0.0,11794.0,0.0,12900.0,0.0,
LABORATORIOS BUSSIE S.A.,100001165,SULFAPLATA 1% CREMA 30 GR,1.0,0.0,0.0,0.0,25392.0,0.0,0.0,25392.0,0.0,29600.0,0.0,
LAB.SIEGFRIED S.A,100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0.0,3.0,0.0,8313.7,0.0,0.0,0.0,24941.1,0.0,27900.0,0.0,
LAB.SIEGFRIED S.A,100001242,TREX CREMA 15 GR,1.0,0.0,0.0,0.0,27048.0,0.0,0.0,27048.0,0.0,31200.0,0.0,
LABORATORIOS CHALVER DE C,100001309,INFLACOR 4 MG 1 ML AMPOLLA,1.0,0.0,0.0,0.0,18941.0,0.0,0.0,18941.0,0.0,19600.0,0.0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),1.0,0.0,0.0,0.0,93922.0,0.0,0.0,93922.0,0.0,95400.0,0.0,
LABORATORIOS CHALVER DE C,100001315,LACTULAX JARABE 240 ML (3%+),2.0,0.0,0.0,0.0,71459.0,0.0,0.0,142918.0,0.0,204600.0,0.0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,23528.75,0.0,0.0,47057.5,0.0,58600.0,0.0,
LAB.SIEGFRIED S.A,100001360,DESONIDA 0.05% CREMA 15 GR,2.0,0.0,0.0,0.0,11885.79,0.0,0.0,23771.58,0.0,39200.0,0.0,
LABORATORIOS ECAR S.A.,100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,1.0,0.0,0.0,0.0,19951.0,0.0,0.0,19951.0,0.0,20400.0,0.0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,0.0,0.0,1141.04,0.0,0.0,0.0,17.0,19397.68,0.0,28900.0,0.0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,2.0,0.0,0.0,0.0,7780.75,0.0,0.0,15561.5,0.0,24800.0,0.0,
LABORATORIOS ECAR S.A.,100001427,DIPIRONA 5 ML 5 AMPOLLAS EC,1.0,0.0,5891.8,0.0,29459.0,0.0,2.0,41242.6,0.0,46000.0,0.0,
LABORATORIOS ECAR S.A.,100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,2.0,0.0,0.0,0.0,12255.0,0.0,0.0,24510.0,0.0,30400.0,0.0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0.0,0.0,2944.76,0.0,0.0,0.0,21.0,61839.96,0.0,81900.0,0.0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,78936.0,0.0,0.0,78936.0,0.0,90900.0,0.0,
GALDERMA DE COLOMBIA S.A.,100001624,DIFFERIN 0.1% GEL 30 GR (3%+) (PAE),1.0,0.0,0.0,0.0,110340.0,0.0,0.0,110340.0,0.0,121900.0,0.0,
GENFAR S.A.,100001643,ACICLOVIR 200 MG 25 TABLETAS GF,1.0,0.0,0.0,0.0,10499.5,0.0,0.0,10499.5,0.0,16400.0,0.0,
GENFAR S.A.,100001644,ACICLOVIR 800 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,13000.0,0.0,0.0,26000.0,0.0,41800.0,0.0,
GENFAR S.A.,100001647,ACICLOVIR UNGUENTO TOPICO 15 GR GF,1.0,0.0,0.0,0.0,6770.67,0.0,0.0,6770.67,0.0,12800.0,0.0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,3.0,0.0,0.0,0.0,8802.98,0.0,0.0,26408.94,0.0,53700.0,0.0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,8444.75,0.0,0.0,8444.75,0.0,11100.0,0.0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,0.0,0.0,5063.0,0.0,0.0,0.0,4.0,20252.0,0.0,28800.0,0.0,
GENFAR S.A.,100001665,AMPICILINA 500 MG 100 CAPSULAS GF,1.0,0.0,0.0,0.0,52338.0,0.0,0.0,52338.0,0.0,72500.0,0.0,
GENFAR S.A.,100001671,AZITROMICINA 200 MG SUSPENSION 15 ML GF,1.0,0.0,0.0,0.0,13655.25,0.0,0.0,13655.25,0.0,20200.0,0.0,
GENFAR S.A.,100001672,AZITROMICINA 500 MG 3 TABLETAS GF,2.0,0.0,0.0,0.0,7540.5,0.0,0.0,15081.0,0.0,26400.0,0.0,
