Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total,Ibua,Icui
DICOLFARMA,0745853173296,ORTIGA CREMA PROTECTORA 12 GR ARMONIZA,2.0,0.0,0.0,0.0,2920.5,0.19,0.0,6950.79,1109.79,23400,0,
DICOLFARMA,0745853547998,COLAGENO MARINO HIDROLIZADO 60 CAP,1.0,0.0,0.0,0.0,19440.0,0.0,0.0,19440.0,0.0,48600,0,
DICOLFARMA,0745853548056,SANDRAN SANGRE DE DRAGO SABOR  ARANDANOS ,2.0,0.0,0.0,0.0,7902.0,0.0,0.0,15804.0,0.0,40800,0,
AXON PHARMA SAS,100000001,BRONCHO-VAXOM ADULTO 10 CAP(A)(3%+)(PAE),1.0,0.0,0.0,0.0,137013.0,0.0,0.0,137013.0,0.0,181900,0,
AXON PHARMA SAS,100000002,BRONCHO-VAXOM NINOS 10 CAP. (3%+),1.0,0.0,0.0,0.0,68237.0,0.0,0.0,68237.0,0.0,120400,0,
EUROFARMA COLOMBIA S.A.S,100000097,NEOSALDINA 100 GRAGEAS (A),1.0,0.0,4947.04,0.0,123676.0,0.0,6.0,153358.24,0.0,207400,0,
LAB. LEGRAND S.A.,100000113,PARACODINA JARABE 120 ML,1.0,0.0,0.0,0.0,10881.0,0.0,0.0,10881.0,0.0,26200,0,
ABBOTT LABORATORIES S.A,100000134,PEDIASURE POLVO VAINILLA 400 GR,2.0,0.0,0.0,0.0,46606.4,0.0,0.0,93212.8,0.0,117200,0,
LABORATORIO FRANCO COLOMB,100000170,VALCOTE 500 MG 30 T(3%+)(A)(P)73200(PAE),1.0,0.0,0.0,0.0,69055.0,0.0,0.0,69055.0,0.0,134000,0,
ALCON DE COLOMBIA S.A,100000193,MYDRIACYL 1% GOTAS 15 ML,2.0,0.0,0.0,0.0,28351.0,0.0,0.0,56702.0,0.0,57000,0,
ABBVIE S.A.S.,100000204,ALBASOL SOLUCION OFTALMICA 15 ML,1.0,0.0,0.0,0.0,36196.0,0.0,0.0,36196.0,0.0,39500,0,
ASTRA ZENECA COLOMBIA S.A,100000277,BETALOC ZOK 50 MG 30 TBS(P)18525(SC)(SF),1.0,0.0,0.0,0.0,17408.0,0.0,0.0,17408.0,0.0,19100,0,
ASTRA ZENECA COLOMBIA S.A,100000300,SEROQUEL 25 MG 30 TBS(P)16793(SC)(SF),2.0,0.0,0.0,0.0,15660.0,0.0,0.0,31320.0,0.0,54800,0,
OPELLA HEALTHCARE COLOMBI,100000318,ALLEGRA 180 MG 10 TABLETAS (3%+)(A)(PAE),1.0,0.0,0.0,0.0,98745.0,0.0,0.0,98745.0,0.0,118300,0,
LABORATORIOS BUSSIE S.A.,100000387,PLASIL 5 AMPOLLAS,1.0,0.0,0.0,0.0,39808.0,0.0,0.0,39808.0,0.0,42300,0,
SANOFI AVENTIS DE COLOMBI,100000392,PROFENID 100 MG 6 AMPOLLAS,1.0,0.0,17409.67,0.0,104458.0,0.0,2.0,139277.34,0.0,140800,0,
SANOFI AVENTIS DE COLOMBI,100000400,RIFOCINA SPRAY 20 ML,1.0,0.0,0.0,0.0,53269.0,0.0,0.0,53269.0,0.0,60100,0,
TECNOQUIMICAS S.A.,100000449,TRAVAD ORAL LIMON 133 ML,1.0,0.0,0.0,0.0,28059.0,0.0,0.0,28059.0,0.0,30700,0,
BAYER S.A.,100000450,ACID MANTLE CREMA 60 GR,1.0,0.0,0.0,0.0,26176.0,0.0,0.0,26176.0,0.0,39200,0,
BAYER S.A.,100000465,ALKA SELTZER 60 TABLETAS,1.0,13.0,0.0,2139.27,64178.0,0.0,0.0,91988.51,0.0,106600,0,
BAYER S.A.,100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0.0,0.0,2204.68,0.0,0.0,0.0,17.0,37479.56,0.0,44200,0,
BAYER S.A.,100000482,BAYCUTEN N CREMA 20 GR,1.0,0.0,0.0,0.0,22102.0,0.0,0.0,22102.0,0.0,30700,0,
BIOCHEM FARMACEUTICA DE C,100000580,ENJUAGUE CLARAX 180 ML,1.0,0.0,0.0,0.0,23548.75,0.0,0.0,23548.75,0.0,34600,0,
LAB.SIEGFRIED S.A,100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,6.0,0.0,1806.5,0.0,43356.0,0.0,20.0,296266.0,0.0,331000,0,
EUROFARMA COLOMBIA S.A.S,100000839,VIREX CREMA VAGINAL 6 GRS 10 TUBOS (A),1.0,0.0,0.0,0.0,88338.0,0.0,0.0,88338.0,0.0,123900,0,
EUROFARMA COLOMBIA S.A.S,100000844,VIREX UNGUENTO 30 GR,1.0,0.0,0.0,0.0,60002.0,0.0,0.0,60002.0,0.0,70400,0,
BOEHRINGER INGELHEIM,100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),1.0,0.0,0.0,0.0,29099.5,0.0,0.0,29099.5,0.0,32100,0,
OPELLA HEALTHCARE COLOMBI,100000916,BISOLVON NINOS 120 ML,3.0,0.0,0.0,0.0,24580.33,0.0,0.0,73740.99,0.0,116100,0,
LABORATORIOS BUSSIE S.A.,100000944,ISODINE 24 OVULOS,0.0,0.0,2673.79,0.0,0.0,0.0,8.0,21390.32,0.0,25600,0,
LABORATORIOS BUSSIE S.A.,100000945,ISODINE BUCOFARINGEO 120 ML,1.0,0.0,0.0,0.0,22466.0,0.0,0.0,22466.0,0.0,27100,0,
LABORATORIOS BUSSIE S.A.,100000955,ISODINE SOLUCION 60 ML,1.0,0.0,0.0,0.0,9907.0,0.0,0.0,9907.0,0.0,12900,0,
BOEHRINGER INGELHEIM,100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,2.0,0.0,0.0,0.0,41488.0,0.0,0.0,82976.0,0.0,85200,0,
DEPOSITO DE DROGAS MONACO,100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,2.0,0.0,0.0,0.0,36251.5,0.0,0.0,72503.0,0.0,75800,0,
LABORATORIOS BUSSIE S.A.,100001110,BATEN 150 MG 1 CAPSULAS,1.0,0.0,0.0,0.0,54293.5,0.0,0.0,54293.5,0.0,58400,0,
LABORATORIOS BUSSIE S.A.,100001146,OTICAINA GOTAS 10 ML,2.0,0.0,0.0,0.0,17402.5,0.0,0.0,34805.0,0.0,40200,0,
LABORATORIOS BUSSIE S.A.,100001165,SULFAPLATA 1% CREMA 30 GR,1.0,0.0,0.0,0.0,25392.0,0.0,0.0,25392.0,0.0,29600,0,
LAB.SIEGFRIED S.A,100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,2.0,0.0,0.0,0.0,8066.67,0.0,0.0,16133.34,0.0,29600,0,
LAB.SIEGFRIED S.A,100001241,TIZAFEN 350/2MG 20 TABLETAS(3%+),1.0,0.0,0.0,0.0,72653.0,0.0,0.0,72653.0,0.0,84600,0,
LABORATORIOS CHALVER DE C,100001309,INFLACOR 4 MG 1 ML AMPOLLA,1.0,0.0,0.0,0.0,18941.0,0.0,0.0,18941.0,0.0,19600,0,
LABORATORIOS CHALVER DE C,100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0.0,0.0,7113.66,0.0,0.0,0.0,5.0,35568.3,0.0,41500,0,
LABORATORIOS CHALVER DE C,100001337,TRIGENTAX CREMA 20 GR,2.0,0.0,0.0,0.0,20914.25,0.0,0.0,41828.5,0.0,58600,0,
LABORATORIOS CHALVER DE C,100001338,TRIGENTAX CREMA 40 GR,1.0,0.0,0.0,0.0,32021.0,0.0,0.0,32021.0,0.0,46600,0,
LAB.SIEGFRIED S.A,100001360,DESONIDA 0.05% CREMA 15 GR,1.0,0.0,0.0,0.0,10426.0,0.0,0.0,10426.0,0.0,17300,0,
LABORATORIOS ECAR S.A.,100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,2.0,0.0,0.0,0.0,19950.5,0.0,0.0,39901.0,0.0,40800,0,
LABORATORIOS ECAR S.A.,100001420,COMPLEJO B 100 TABLETAS EC,1.0,0.0,0.0,0.0,13504.5,0.0,0.0,13504.5,0.0,16400,0,
LABORATORIOS ECAR S.A.,100001421,COMPLEJO B 250 TABLETAS EC,1.0,0.0,837.92,0.0,20948.0,0.0,11.0,30165.12,0.0,56400,0,
LABORATORIOS ECAR S.A.,100001422,COMPLEJO B 10 ML AMPOLLA EC,3.0,0.0,0.0,0.0,7748.08,0.0,0.0,23244.24,0.0,32400,0,
LABORATORIOS ECAR S.A.,100001426,DIPIRONA 2 ML 25 AMPOLLAS EC,0.0,0.0,1824.92,0.0,0.0,0.0,6.0,10949.52,0.0,20400,0,
LABORATORIOS ECAR S.A.,100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,1.0,0.0,0.0,0.0,6600.0,0.0,0.0,6600.0,0.0,15200,0,
LABORATORIOS ECAR S.A.,100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0.0,0.0,2804.76,0.0,0.0,0.0,6.0,16828.56,0.0,22800,0,
ELI LILLY INTERAMERICA,100001459,HUMALOG 100 U.I.10ML AMP.(R)(P)58843(SC),1.0,0.0,0.0,0.0,65259.0,0.0,0.0,65259.0,0.0,74900,0,
ESPECIALIDADES OFTALMOLOG,100001488,FLOBACT D GOTAS 5 ML,1.0,0.0,0.0,0.0,83547.0,0.0,0.0,83547.0,0.0,96300,0,
ESPECIALIDADES OFTALMOLOG,100001489,FLOBACT GOTAS 5 ML(3%+),1.0,0.0,0.0,0.0,54729.0,0.0,0.0,54729.0,0.0,71500,0,
ESPECIALIDADES OFTALMOLOG,100001491,KENALER GOTAS 5 ML (3%+),1.0,0.0,0.0,0.0,76831.0,0.0,0.0,76831.0,0.0,90900,0,
ESPECIALIDADES OFTALMOLOG,100001493,OPHTHABRACIN GOTAS 5 ML,1.0,0.0,0.0,0.0,40146.0,0.0,0.0,40146.0,0.0,52500,0,
EUROETIKA LTDA,100001525,FITOSTIMOLINE GAS.10X10 10U(A)(3%+),1.0,0.0,0.0,0.0,119969.0,0.0,0.0,119969.0,0.0,128400,0,
EUROETIKA LTDA,100001526,FITOSTIMOLINE OVULOS 6 UND (3%+)(PAE),1.0,0.0,0.0,0.0,86365.0,0.0,0.0,86365.0,0.0,96800,0,
FARMASER S.A.,100001550,REFLUFIN SUSPENSION 360ML CEREZA,1.0,0.0,0.0,0.0,71752.0,0.0,0.0,71752.0,0.0,73000,0,
GENFAR S.A.,100001643,ACICLOVIR 200 MG 25 TABLETAS GF,1.0,0.0,0.0,0.0,9240.0,0.0,0.0,9240.0,0.0,16400,0,
GENFAR S.A.,100001644,ACICLOVIR 800 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,9750.0,0.0,0.0,19500.0,0.0,41000,0,
GENFAR S.A.,100001648,ACIDO FUSIDICO CREMA 15 GR GF,1.0,0.0,0.0,0.0,11019.0,0.0,0.0,11019.0,0.0,17900,0,
GENFAR S.A.,100001654,AMLODIPINO 10 MG 10 TABLETAS GF,2.0,0.0,0.0,0.0,9462.0,0.0,0.0,18924.0,0.0,22200,0,
GENFAR S.A.,100001655,AMLODIPINO 5 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,4526.0,0.0,0.0,4526.0,0.0,8100,0,
GENFAR S.A.,100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,1.0,0.0,0.0,0.0,20252.0,0.0,0.0,20252.0,0.0,34100,0,
GENFAR S.A.,100001662,AMPICILINA 1 GR 100 TABLETAS GF,0.0,0.0,8246.0,0.0,0.0,0.0,9.0,74214.0,0.0,108000,0,
GENFAR S.A.,100001672,AZITROMICINA 500 MG 3 TABLETAS GF,2.0,0.0,0.0,0.0,9758.5,0.0,0.0,19517.0,0.0,26400,0,
GENFAR S.A.,100001693,CIPROFLOXACINO 500 MG 10 TABLETAS GF,5.0,0.0,0.0,0.0,3596.67,0.0,0.0,17983.35,0.0,46000,0,
GENFAR S.A.,100001713,ERITROMICINA 500 MG 50 TABLETAS GF,0.0,4.0,0.0,9793.0,0.0,0.0,0.0,39172.0,0.0,72400,0,
GENFAR S.A.,100001737,IBUPROFENO 400 MG 100 TABLETAS GF,0.0,0.0,1501.2,0.0,0.0,0.0,8.0,12009.6,0.0,21600,0,
GENFAR S.A.,100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0.0,0.0,3096.6,0.0,0.0,0.0,2.0,6193.2,0.0,10400,0,
GENFAR S.A.,100001741,IBUPROF 200 MG+METOCARB 500 MG 30 TBS GF,2.0,0.0,0.0,0.0,28429.0,0.0,0.0,56858.0,0.0,80000,0,
GENFAR S.A.,100001750,KETOPROFENO 100 MG 6 AMPOLLAS GF,0.0,0.0,3338.67,0.0,0.0,0.0,1.0,3338.67,0.0,5800,0,
GENFAR S.A.,100001759,LORATADINA 10 MG 10 TABLETAS GF,1.0,0.0,0.0,0.0,2304.13,0.0,0.0,2304.13,0.0,4100,0,
GENFAR S.A.,100001760,LORATADINA JARABE 100 ML GF,1.0,0.0,0.0,0.0,4659.0,0.0,0.0,4659.0,0.0,12200,0,
GENFAR S.A.,100001761,LOSARTAN 50 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,9028.0,0.0,0.0,9028.0,0.0,25400,0,
GENFAR S.A.,100001770,NAPROXENO 250 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,5483.5,0.0,0.0,5483.5,0.0,6400,0,
GENFAR S.A.,100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,2691.81,0.0,0.0,2691.81,0.0,4300,0,
GENFAR S.A.,100001799,SILDENAFIL 100 MG 1 TABLETA GF,1.0,0.0,0.0,0.0,10655.0,0.0,0.0,10655.0,0.0,13300,0,
GENFAR S.A.,100001800,SILDENAFIL 50 MG 2 TABLETAS GF,1.0,0.0,0.0,0.0,5202.0,0.0,0.0,5202.0,0.0,7200,0,
GENFAR S.A.,100001801,SILDENAFIL 50 MG 4 TABLETAS GF,1.0,0.0,0.0,0.0,9903.0,0.0,0.0,9903.0,0.0,13500,0,
GENFAR S.A.,100001802,SILIMARINA 150 MG 20 CAPSULAS GF,1.0,1.0,0.0,7752.0,15504.0,0.0,0.0,23256.0,0.0,42900,0,
GENFAR S.A.,100001810,TINIDAZOL 1 GR 4 TABLETAS GF,1.0,0.0,0.0,0.0,3508.0,0.0,0.0,3508.0,0.0,6000,0,
GENFAR S.A.,100001818,TRAMADOL 50 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,10739.0,0.0,0.0,10739.0,0.0,15300,0,
GENFAR S.A.,100001820,TRIMEBUTINA 200 MG 30 TABLETAS GF,1.0,0.0,0.0,0.0,20045.0,0.0,0.0,20045.0,0.0,26500,0,
LAB. GERCO S.A.,100001846,CHA.CHAMPIOJO 24 SBS,0.0,0.0,1803.54,0.0,0.0,0.0,8.0,14428.32,0.0,20000,0,
LAB. GERCO S.A.,100001849,CHA.CHAMPIOJO 60 ML TRADICIONAL+PEINE,1.0,0.0,0.0,0.0,19063.5,0.0,0.0,19063.5,0.0,33400,0,
LAB. GERCO S.A.,100001855,OTOGLICAR GLICERINA CARBONATADA 30 ML,2.0,0.0,0.0,0.0,5456.47,0.0,0.0,10912.94,0.0,14200,0,
LAB. GERCO S.A.,100001858,SUERO GERCO RHIFISOL 12X14,0.0,0.0,2118.42,0.0,0.0,0.0,1.0,2118.42,0.0,5200,0,
HALEON COLOMBIA S.A.S.,100001912,DOLEX 500 MG 200 TABLETAS (A),0.0,0.0,7409.3,0.0,0.0,0.0,14.0,103730.2,0.0,120400,0,
HALEON COLOMBIA S.A.S.,100001916,DOLEX GRIPA 100 TABLETAS,0.0,0.0,4715.68,0.0,0.0,0.0,11.0,51872.48,0.0,58300,0,
HALEON COLOMBIA S.A.S.,100001917,DOLEX GRIPA 12 TABLETAS,1.0,0.0,0.0,0.0,15660.5,0.0,0.0,15660.5,0.0,16800,0,
HALEON COLOMBIA S.A.S.,100001919,DOLEX JARABE NINOS 90 ML,2.0,0.0,0.0,0.0,15856.0,0.0,0.0,31712.0,0.0,35000,0,
HALEON COLOMBIA S.A.S.,100001921,DOLEX PEDIATRICO 100 TABLETAS MASTICABLE,2.0,0.0,0.0,0.0,89510.0,0.0,0.0,179020.0,0.0,206600,0,
HALEON COLOMBIA S.A.S.,100001922,DOLEX PEDIATRICO 20 TABLETAS MASTICABLE,1.0,0.0,0.0,0.0,16805.0,0.0,0.0,16805.0,0.0,20200,0,
HALEON COLOMBIA S.A.S.,100001931,EMULSION SCOTT CTE 180 ML,1.0,0.0,0.0,0.0,13809.0,0.0,0.0,13809.0,0.0,16400,0,
HALEON COLOMBIA S.A.S.,100001939,EMULSION SCOTT TROPICAL 360 ML,1.0,0.0,0.0,0.0,22836.0,0.0,0.0,22836.0,0.0,24600,0,
GLAXO SMITHKLINE COLOMBIA,100001960,LAMICTAL DISP.50MG 30TBS(P)26370(SC)(SF),2.0,0.0,0.0,0.0,24630.0,0.0,0.0,49260.0,0.0,57000,0,
GLAXO SMITHKLINE COLOMBIA,100001963,LAMICTAL DISP.25MG 30TBS(P)13185(SC)(SF),3.0,0.0,0.0,0.0,11625.0,0.0,0.0,34875.0,0.0,40200,0,
GLAXO SMITHKLINE COLOMBIA,100001985,SERETIDE 25/125 120(3%+(P)100950(SC)(SF),1.0,0.0,0.0,0.0,91515.0,0.0,0.0,91515.0,0.0,111400,0,
GRUNENTHAL COLOMBIANA S.A,100002063,BELARA 21 GRAGEAS (P)25271(SC),1.0,0.0,0.0,0.0,23941.94,0.0,0.0,23941.94,0.0,25500,0,
LAB. BAGO DE COLOMBIA LTD,100002073,LEVOPRONT JARABE 120 ML,1.0,0.0,0.0,0.0,43606.0,0.0,0.0,43606.0,0.0,63800,0,
HUMAX PHARMACEUTICAL,100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),3.0,0.0,0.0,0.0,36500.0,0.0,0.0,109500.0,0.0,190500,0,
FARMA DE COLOMBIA S.A.,100002142,HERREX CARAMELO JARABE 120 ML(3%+),1.0,0.0,0.0,0.0,87649.0,0.0,0.0,87649.0,0.0,105200,0,
FARMA DE COLOMBIA S.A.,100002144,HERREX FOL CARAMELO JBE 120 ML(3%+),2.0,0.0,0.0,0.0,83108.33,0.0,0.0,166216.66,0.0,231800,0,
FARMA DE COLOMBIA S.A.,100002163,STAMYL 20 TABLETAS,2.0,1.0,1384.35,13843.5,27687.0,0.0,2.0,71986.2,0.0,176000,0,
LABORATORIO FRANCO COLOMB,100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),2.0,0.0,0.0,0.0,7473.5,0.0,0.0,14947.0,0.0,20600,0,
PROCAPS S.A.,100002239,EYE ZUL SOLUCION OFTALMICA FRASCO X 7 ML,8.0,0.0,0.0,0.0,7888.73,0.0,0.0,63109.84,0.0,106400,0,
LABORATORIOS LA SANTE S.A,100002433,AMLODIPINO 10 MG 10 TABLETAS LS,3.0,0.0,0.0,0.0,2428.0,0.0,0.0,7284.0,0.0,30000,0,
LABORATORIOS LA SANTE S.A,100002434,AMLODIPINO 5 MG 10 TABLETAS LS,2.0,0.0,0.0,0.0,2060.0,0.0,0.0,4120.0,0.0,16000,0,
LABORATORIOS LA SANTE S.A,100002439,AMOXICILINA 500 MG 50 CAPSULAS LS,1.0,0.0,0.0,0.0,11281.0,0.0,0.0,11281.0,0.0,30600,0,
LABORATORIOS LA SANTE S.A,100002445,AMPICILINA 500 MG 100 CAPSULAS LS,1.0,0.0,3047.6,0.0,30476.0,0.0,3.0,39618.8,0.0,88100,0,
LABORATORIOS LA SANTE S.A,100002454,AZITROMICINA 500 MG 3 TABLETAS LS,8.0,0.0,0.0,0.0,11969.0,0.0,0.0,95752.0,0.0,115200,0,
LABORATORIOS LA SANTE S.A,100002473,CEFALEXINA 500 MG 20 CAPSULAS LS,2.0,0.0,0.0,0.0,15432.83,0.0,0.0,30865.66,0.0,42600,0,
LABORATORIOS LA SANTE S.A,100002477,CETIRIZINA 10 MG 10 TABLETAS LS,7.0,0.0,0.0,0.0,2551.51,0.0,0.0,17860.57,0.0,54600,0,
LABORATORIOS LA SANTE S.A,100002479,CETIRIZINA JARABE 60 ML LS,5.0,0.0,0.0,0.0,17810.17,0.0,0.0,89050.85,0.0,141500,0,
LABORATORIOS LA SANTE S.A,100002485,CLARITROMICINA 250 MG SUSP.50 ML LS,1.0,0.0,0.0,0.0,82831.0,0.0,0.0,82831.0,0.0,102000,0,
LABORATORIOS LA SANTE S.A,100002498,DICLOFENACO 50 MG 20 TABLETAS LS,5.0,0.0,0.0,0.0,2538.64,0.0,0.0,12693.2,0.0,26000,0,
LABORATORIOS LA SANTE S.A,100002501,DICLOFENACO RETARD 100 MG 20 CAPSULAS LS,2.0,0.0,0.0,0.0,9216.1,0.0,0.0,18432.2,0.0,23600,0,
LABORATORIOS LA SANTE S.A,100002550,LORATADINA 10 MG 10 TABLETAS LS,2.0,0.0,0.0,0.0,2524.67,0.0,0.0,5049.34,0.0,6400,0,
LABORATORIOS LA SANTE S.A,100002608,SILDENAFIL 50 MG 2 TABLETAS LS,8.0,0.0,0.0,0.0,1869.67,0.0,0.0,14957.36,0.0,58400,0,
LABORATORIOS LA SANTE S.A,100002626,TRIMEBUTINA 200 MG 30 TABLETAS LS,1.0,0.0,6513.67,0.0,19541.0,0.0,1.0,26054.67,0.0,36000,0,
LAB. BAGO DE COLOMBIA LTD,100002704,METARSAL JARABE 120 ML,1.0,0.0,0.0,0.0,43358.0,0.0,0.0,43358.0,0.0,49400,0,
LAB. BAGO DE COLOMBIA LTD,100002721,VENOSTASIN 30 GRAGEAS,1.0,0.0,0.0,0.0,38984.0,0.0,0.0,38984.0,0.0,49900,0,
LAB. FARMACEUTICO STELAR,100002767,STAN-K 500 MGS 100 TBS(A),1.0,0.0,0.0,0.0,185201.0,0.0,0.0,185201.0,0.0,189500,0,
LAB. INCOBRA S.A.,100002815,APOTOX 150 MG 20 CAPSULAS,0.0,0.0,1093.05,0.0,0.0,0.0,16.0,17488.8,0.0,30400,0,
