Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
200005956,LIMAS ZAFHIRS PROFESION 144 UND,0,DISPROVEN S.A.S,144,0,1,0,0,88,,0.03,0,5,37268.0,71700
71414329976,SHAMPOO ANTICASPA FUNGI-FIN X 200 ML,0,,1,0,0,2,0,0,,1.0,0,0,16539.0,66200
100001744,ISOCONAZOL CREMA 20 GR GF,1,GENFAR S.A.,1,0,0,0,0,0,,1.0,0,0,13519.0,21300
A00283,CLINBAC 300 MG 24 CAPSULAS LABQUIFAR,1,COMIS-GCNG,24,2,12,0,0,0,,3.0,6,72,18500.0,51600
G088,LINDAZOL -2 PLUSS 3 OVULOS,0,COMIS-GCNG,1,0,0,5,0,0,2025-03-18 12:30:07.057,1.0,0,0,16300.0,40800
A00209,MEXICAN 15 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,3,0,30,2025-03-18 12:30:07.057,3.0,0,30,6000.0,15300
A00274,"MEXICAN 7,5 MG 30 TBL BIOQUIFAR",0,COMIS-GCNG,30,3,10,5,15,150,2025-03-18 12:30:07.057,1.0,3,30,7000.0,17500
G077,XINPA 500 MG 6 TBL WHESTHER,0,COMIS-GCNG,1,0,0,4,0,0,2025-02-19 10:59:15.517,1.0,0,0,12800.0,34000
200027617,SONDA ETERNA NELATHON N.10,1,ETERNA S.A.,1,0,0,0,0,0,,1.0,0,0,1342.0,1500
100027250,NAT C GOMITAS VITAMINA C 50 UNDS (SAV),0,MEGA LIFESCIENCES COLOMBI,25,0,1,0,0,8,,0.04,0,1,9916.0,32400
100025663,PROPOLEO HERBAL 180 ML ICOM,0,ICOM,1,0,0,2,0,0,,2.0,0,0,6954.0,14500
7709990839951,TRIBACTER CREMA X 40 GR,0,COMIS-GCNG,1,0,0,4,0,0,2025-04-03 17:08:00.410,2.0,0,0,9800.0,25200
200018821,JERINGA ALFA INS.1 CC 29G X1/2 13MM 100U,0,ALFA TRADING SAS,100,0,1,0,0,23,,0.02,0,2,28573.0,50500
200017060,TINTE IRIS 17 AZUL OSCURO 9 GR 12 UND,0,NABONASAR MARTINEZ Y CIA.,12,0,1,0,0,3,,0.08,0,1,22492.0,30200
7709740450351,TRIDIRTEX CREMA X 40 GR,1,COMIS-GCNG,1,0,0,0,0,0,,2.0,0,0,9400.0,24500
7701021118103,WINNY GOLD ETA 3 X 30 ,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,,1.0,0,0,29937.0,41700
7708304516274,CLOTRISHER CREMA TOP X 40 GR,0,COMIS-GCNG,1,0,0,2,0,0,,1.0,0,0,12800.0,32500
100002436,AMOXICILINA 250 MG SUSPENSION 100 ML LS,0,LABORATORIOS LA SANTE S.A,1,0,0,2,0,0,,1.0,0,0,7740.0,8700
A00259,PROZIDEX 20 MG 10 CAPSULAS BIOQUIFAR,1,COMIS-GCNG,10,0,1,0,0,0,,1.0,0,10,2100.0,6200
A00291,PROZIDEX 20 MG 30 CAPSULAS BIOQUIFAR,0,COMIS-GCNG,30,2,15,2,5,75,2025-02-19 10:59:15.517,2.5,5,75,4400.0,15300
7707308720328,SKIN MAX ACETATO ALUMINIO + VIT A X 120 ML,0,COMIS-GCNG,1,0,0,6,0,0,2025-04-03 17:08:00.410,1.0,0,0,5400.0,15200
200029015,TOA.HUM.PEQ.T.ORI.Y/O KARITE OFERTA 70 U,1,PRODUCTOS FAMILIA S.A.,1,0,0,0,0,0,,1.0,0,0,7441.0,11500
100010533,AMPLIEX 500 MG 100 CAPSULAS,0,TRIDEX S.A.,10,0,1,0,0,5,,0.4,0,4,60400.0,150800
200025539,GOTERO DE VIDRIO ALFA BOLSA 20 UND,0,ALFA TRADING SAS,20,0,1,1,0,22,,0.2,0,4,12000.0,21400
A00177,DERMASKIN CREMA 40 GR,0,COMIS-GCNG,1,0,0,3,0,0,2025-04-03 17:08:00.410,1.0,0,0,11200.0,22400
7709028347526,DIXAPIDI 500 MG X 50 ,0,COMIS-GCNG,5,0,1,0,0,2,,0.2,0,1,26243.0,66700
200038475,TOALLA MATERNITY 10 UND,0,OPTION S.A,1,0,0,4,0,0,,2.0,0,0,6215.0,11700
100003881,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR AG,0,LABORATORIO FRANCO COLOMB,1,0,0,2,0,0,,1.0,0,0,13286.0,19300
100012514,MUXOL FLEM NINOS JARABE 120 ML,1,NOVAMED S.A.,1,0,0,0,0,0,,1.0,0,0,29200.0,46900
100005036,APRONAX 550 MG 60 TABLETAS(A),0,BAYER S.A.,60,0,1,0,0,7,,0.08,0,5,146254.0,189400
200024542,PRESERVAT.TODAY TRIPLE PLEASURE 3 UND,0,HALEON COLOMBIA S.A.S.,1,0,0,4,0,0,,1.0,0,0,9478.5,18800
7702896001231,DEXABLAS DEXAM. 8MG  5 AMP BLASKOV,0,COMIS-GCNG,5,0,1,8,0,43,2025-03-18 12:30:07.057,2.8,0,14,7800.0,60500
A00223,CINDIMIZOL 200 MG 5 CAPSULAS BIOQUIFAR,1,COMIS-GCNG,5,0,1,0,0,0,2025-03-18 12:30:07.057,8.0,0,40,7400.0,18800
A00284,CINDIMIZOL 150 MG 5 CAPSULAS BIOQUIFAR,0,COMIS-GCNG,5,0,1,4,0,20,2025-02-19 10:59:15.517,1.0,0,5,3700.0,14700
100013901,BUSCAPINA FEM 90 TABLETAS (A),0,OPELLA HEALTHCARE COLOMBI,90,15,6,0,11,66,,0.07,1,6,123500.0,156400
100025430,FREEGEN PF  LUBRICANTE OCULAR 15 ML.,1,ESPECIALIDADES OFTALMOLOG,1,0,0,0,0,0,,1.0,0,0,58592.0,70500
100027768,GOGAZ 200 MG 50 CAPSULAS,0,MEGA LIFESCIENCES COLOMBI,5,0,1,2,0,14,2025-03-18 12:30:07.057,0.4,0,2,23750.0,59400
96D,VIOXIN JABON 4% FCO 60ML,0,COMIS-GCNG,1,0,0,7,0,0,2025-03-18 12:30:07.057,1.0,0,0,5000.0,12500
100026663,LUBRICANTE SEN INTIMO NEUTRO 75ML,0,AXON PHARMA SAS,1,0,0,1,0,0,,1.0,0,0,14538.0,43600
E086,BETAZKOV 8MG/2ML CAJA 5 AMPOLLAS,0,COMIS-GCNG,5,0,1,1,0,9,2025-03-18 12:30:07.057,0.4,0,2,15400.0,70500
A00221,AZTROBAC 500 MG 3 TBL BIOQUIFAR,0,COMIS-GCNG,1,0,0,4,0,0,,8.0,0,0,7300.0,22800
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,0,DICOLFARMA,1,0,0,4,0,0,2025-03-20 16:50:17.757,1.0,0,0,2520.0,6300
200042220,PRESERVAT.TODAY REAL SENSATION 3 UND,0,HALEON COLOMBIA S.A.S.,1,0,0,2,0,0,,3.0,0,0,11181.0,17000
A0070,PAÑAL WINNY ULTRATRIM SEC ETAPA 4 POR 16  UND,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,,1.0,0,0,17899.0,24600
7709416822659,TRIBACTER CREMA 20 GR,0,COMIS-GCNG,1,0,0,2,0,0,,3.0,0,0,7600.0,19300
100010372,CONGESTEX 10 CAPSULAS,0,NOVAMED S.A.,1,0,0,3,0,0,,1.0,0,0,10357.0,18300
A0065,PAÑAL WINNY ULTRATRIM SEC ETAPA3 POR 30 UND,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,,1.0,0,0,26722.5,37900
A00509,TOALLITAS HUMEDAS 24 UND WINNY,0,TECNOQUIMICAS S.A.,1,0,0,15,0,0,,2.0,0,0,2521.0,4100
E437,TOALLITAS HUMEDAS WINNY ALOE VERA 100 UND,0,TECNOQUIMICAS S.A.,1,0,0,4,0,0,,1.0,0,0,8751.0,13400
100026983,MEGA WE CARE ZIRIN 50 CAP BLANDAS (SAV),0,MEGA LIFESCIENCES COLOMBI,50,5,10,1,7,70,2025-03-12 14:43:52.347,0.2,1,10,27750.0,69400
200010092,PRESERVAT.TODAY PUNTO G 3 UND,0,HALEON COLOMBIA S.A.S.,1,0,0,2,0,0,,1.0,0,0,9478.5,20000
A0097,TOALLITAS WINNY ALOE Y VIT E 70 UND,0,TECNOQUIMICAS S.A.,1,0,0,16,0,0,,1.0,0,0,6440.0,9900
7701021118264,WINNY GOLD ETA 6 X 30 UND,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,,1.0,0,0,43057.0,61500
7701021118868,WINNY PANTS 6 30 UNDS,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,,4.0,0,0,38487.33,51800
100017075,HIDRASOL 45 UVA 500 ML ICOM,0,ICOM,1,0,0,4,0,0,,1.0,0,0,3765.0,8600
G155,VIGRADINA 50 MG 4 TBL,0,COMIS-GCNG,4,0,1,8,0,32,2025-03-18 12:30:07.057,2.0,0,8,4200.0,16300
G501,IBUPROFAR TBL 800 MG CAJA X 60 TAB,0,COMIS-GCNG,6,0,1,1,0,11,2025-02-19 10:59:15.517,0.33,0,2,29700.0,74800
A00170,ACTIVIRAL 5% 15 GR LABQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-02-19 10:59:15.517,3.0,0,0,4600.0,11800
100002477,CETIRIZINA 10 MG 10 TABLETAS LS,0,LABORATORIOS LA SANTE S.A,10,0,1,3,0,30,,2.0,0,20,4684.25,6900
100001648,ACIDO FUSIDICO CREMA 15 GR GF,0,GENFAR S.A.,1,0,0,2,0,0,,1.0,0,0,9508.0,17900
100022703,AMOXICILINA SOLOMOXY 500 MG 60 CAPSULAS,0,FAES FARMA COLOMBIA SAS,6,0,1,2,0,13,,1.5,0,9,16568.0,82100
B023,ESPASMYDOL 20 TBL LABQUIFAR,0,COMIS-GCNG,20,2,10,2,5,50,2025-03-18 12:30:07.057,1.5,3,30,16000.0,40400
7707040610338,DKG CREMA 20 GR ,0,COMIS-GCNG,1,0,0,4,0,0,2025-04-03 17:08:00.410,5.0,0,0,5800.0,14900
100024050,ALMIPRO UNGUENTO 60 GR,0,LABORATORIO SAN JORGE S.A,1,0,0,2,0,0,,1.0,0,0,14997.0,22000
7707019402087,REFLEXAL  METOCARBAMOL 750MG 20,0,COMIS-GCNG,20,2,10,1,2,20,,1.0,2,20,6100.0,17500
100006955,IBUPROFENO 800 MG 50 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,5,0,1,1,0,7,,0.6,0,3,14675.0,22300
7703712085046,BINAFAR IBUP 200MG + METOC 500 MG  24 TABS,0,COMIS-GCNG,24,0,1,1,0,40,,0.33,0,8,12823.0,33500
A00379,MIODIN-B12 6 AMPOLLAS LABQUIFAR,0,COMIS-GCNG,6,0,1,2,0,17,,0.67,0,4,24400.0,108400
D01,SILIMFAR SILIMARINA X 20 CAP,0,COMIS-GCNG,20,2,10,3,7,70,2025-03-18 12:30:07.057,6.5,13,130,19000.0,48500
781159050541,RELAX FORT ARMONIZA X 60 ML,0,DICOLFARMA,1,0,0,3,0,0,,1.0,0,0,7290.0,18600
200018822,JERINGA ALFA INS.1 CC 30GX 1/3 8MM 100UN,0,ALFA TRADING SAS,100,0,1,0,0,69,,0.03,0,3,38963.0,55500
G086,DIFLENAC GEL 1%  50 GR,0,LABQUIFAR,1,0,0,3,0,0,,1.0,0,0,6500.0,17300
7707019339123,DIFLENAC RETARD  100MG  20 CAPS,0,COMIS-GCNG,20,2,10,7,14,140,,0.5,1,10,7700.0,21100
A00265,SHAMPOO FUNGISTEROL 200 ML,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-18 12:30:07.057,2.0,0,0,20700.0,51800
A00185,FUNGISTEROL CREMA 30 GR,0,COMIS-GCNG,1,0,0,1,0,0,2025-03-18 12:30:07.057,1.0,0,0,5600.0,14000
E046,NEWTARPAN JARABE 120 ML,0,COMIS-GCNG,1,0,0,3,0,0,2025-04-03 17:08:00.410,1.0,0,0,11900.0,30000
7709805542847,NOKTOS NIÑOS 120 ML,0,COMIS-GCNG,1,0,0,3,0,0,2025-02-19 10:59:15.517,3.0,0,0,6600.0,17900
E022,TRICLIMBAC SOLU 10 ML LABQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-02-19 10:59:15.517,1.0,0,0,7500.0,18100
E337,SERTRANQUIL 50 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,4,0,40,,1.0,0,10,5600.0,20400
A00268,ZIFLUVIS 600 MG 30 SOBRE 3 GR,0,COMIS-GCNG,30,0,1,2,0,70,2025-02-19 10:59:15.517,0.2,0,6,29100.0,80200
100001423,COMPLEJO B JARABE 120 ML EC,1,LABORATORIOS ECAR S.A.,1,0,0,0,0,0,,1.0,0,0,6592.0,13000
614143299766,FUNGI-FIN LOCION GTS X 20 ML,0,DICOLFARMA,1,0,0,9,0,0,,1.0,0,0,6000.0,24300
614143299780,FUNGI-FIN ROLON 7 ML,0,DICOLFARMA,1,0,0,2,0,0,,2.0,0,0,7844.5,32200
A00214,EUTARPAN 10 MG 10 TBL BIOQUIFAR,1,COMIS-GCNG,10,0,1,0,0,0,,2.0,0,20,1800.0,7200
A00182,DERMASKIN CREMA 20 GR,0,COMIS-GCNG,1,0,0,3,0,0,2025-04-03 17:08:00.410,1.0,0,0,7500.0,14500
7703712080430,BECOLIT CREMA 40 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-18 12:30:07.057,1.0,0,0,13900.0,34800
7708304478008,CIPROSHER  500 MG 7 TABLETAS,0,COMIS-GCNG,1,0,0,3,0,0,2025-04-03 17:08:00.410,1.0,0,0,5900.0,15100
E202,CLOMAZOL TOPICA 40G,0,COASPHARMA S.A.S,1,0,0,1,0,0,2025-03-18 12:30:07.057,1.0,0,0,7400.0,18500
200018820,JERINGA ALFA 3P 20 CC 21 X 1 1/2,0,ALFA TRADING SAS,1,0,0,3,0,0,,1.0,0,0,451.4,800
100024543,DEXAMETASONA 8 MG/2 ML 10 AMP VT,0,VITALIS S.A C.I.,10,0,1,0,0,8,,0.2,0,2,14311.0,41900
100001759,LORATADINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,3,0,0,,1.0,0,0,2591.0,4100
100007845,SULFASALAZINA 500 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,,1.0,0,0,13792.0,21000
100026763,CITRATO DE MAGNESIO 90 CAP,1,LABORATORIOS MEDICK S.A.S,1,0,0,0,0,0,,1.0,0,0,26638.6,55700
7703712080058,BENCIFAR SOLUCION X 120 ML,0,COASPHARMA S.A.S,1,0,0,1,0,0,2025-02-19 10:59:15.517,1.0,0,0,16500.0,37700
100020009,APRONAX LIQUID GEL 275 MG 8 CAPSULAS,0,BAYER S.A.,1,0,0,2,0,0,,1.0,0,0,10132.0,16800
0745853173203,CITRATO DE MAGNESIO 90 CAPS,0,DICOLFARMA,1,0,0,5,0,0,,1.0,0,0,21384.0,53500
100009267,EPTAVIS NINOS 1 GR 6 SBS (R)(3%+)(SAV),1,TECNOQUIMICAS S.A.,6,0,1,0,0,0,,0.33,0,2,86107.0,109700
100018299,DOSTINEX 0.5 MG 2 TABLETAS(P)18967(SF),1,PFIZER S.A.S,1,0,0,0,0,0,,1.0,0,0,17375.5,18000
100027111,GENTAMICINA 160MG/2ML 10 AMP GF,1,GENFAR S.A.,10,0,1,0,0,0,,0.1,0,1,41348.0,63500
100026985,GOFEN FORTE 400MG 60 CAP BLANDAS (SAV),0,MEGA LIFESCIENCES COLOMBI,60,6,10,1,9,90,2025-02-19 10:59:15.517,0.17,1,10,29100.0,73300
100019012,COLIK FORTE 40 TABLETAS,0,LABORATORIO FRANCO COLOMB,40,8,5,0,7,35,,0.13,1,5,17552.0,64500
100018688,ADVIL FAST GEL 36 CAPSULAS,0,HALEON COLOMBIA S.A.S.,36,9,4,0,5,20,,0.11,1,4,29862.5,34500
A00156,POLIOFTAL 5 ML BLASKOV,0,BLASKOV LTDA,1,0,0,2,0,0,2025-02-19 10:59:15.517,2.0,0,0,6500.0,24100
100027467,LOPERAMIDA 2 MG 6 TBS GF,0,GENFAR S.A.,1,0,0,4,0,0,,1.0,0,0,6247.0,8700
100013779,POSTDAY 1.5 MG 1 TABLETA(P)17415(SC)(SF),0,LABORATORIO FRANCO COLOMB,1,0,0,2,0,0,2025-03-12 14:43:52.347,2.0,0,0,5500.0,17100
100019346,APRONAX 275 MG 64 TABLETAS,0,BAYER S.A.,64,8,8,0,1,8,,0.13,1,8,76878.0,101900
0745853173265,CITRATO DE POTASIO X 90 UND,0,DICOLFARMA,1,0,0,6,0,0,,2.0,0,0,21384.0,53500
0781159050657,FIBRA ARMONIZA AVENA 450 GR,0,DICOLFARMA,1,0,0,3,0,0,,1.0,0,0,13997.0,48000
100026861,ENSURE ADVANCE LIQ RPB FRESA 220 ML,0,ABBOTT LABORATORIES S.A,1,0,0,4,0,0,,1.0,0,0,11024.0,12600
200003327,PARCHE OPTICLUDE ADULTO 20 UND,0,3M COLOMBIA S.A.,20,0,1,0,0,7,,0.25,0,5,34586.0,37500
200032072,PASTILLERO ACU LIFE 7 DIAS R.128B,0,MEDICAL URB S.A.S,7,0,1,0,0,2,,0.14,0,1,33842.0,49500
100000191,MAXITROL SUSPENSION 5 ML,1,AXON PHARMA SAS,1,0,0,0,0,0,,1.0,0,0,32322.0,59000
E439,TOALLITAS WINNY SENSITIVE LECHE 80UND,0,TECNOQUIMICAS S.A.,1,0,0,14,0,0,,4.0,0,0,8384.0,12500
200039858,TOA HUM HUGGIES LIM EFECTIVA 120 UND,1,COLOMBIANA KIMBERLY COLPA,1,0,0,0,0,0,,1.0,0,0,8075.5,17800
100020152,NULYTELY CAJA 10 SBS (A)(3%+),1,ADIUM S.A.S.,10,0,1,0,0,0,,0.1,0,1,201711.0,211200
100001647,ACICLOVIR UNGUENTO TOPICO 15 GR GF,1,GENFAR S.A.,1,0,0,0,0,0,,1.0,0,0,10156.0,13100
100012332,POSTINOR 1 1.5 MG 1 TABLETA(P)17415,0,GEDEON RICHTER COLOMBIA S,1,0,0,2,0,0,2025-03-12 14:43:52.347,1.0,0,0,8400.0,21000
100007750,BUSCAPINA 20 TABLETAS,0,OPELLA HEALTHCARE COLOMBI,20,2,10,0,1,10,,0.5,1,10,30116.0,34400
100010577,LYRICA 150 MG 14 CAP.(P)46683(SF),1,ASPEN COLOMBIANA SAS,1,0,0,0,0,0,,1.0,0,0,42615.0,48500
100001808,TIAMINA 300 MG 250 TABLETAS GF,0,GENFAR S.A.,250,25,10,0,3,30,,0.04,1,10,100880.0,136400
100017970,BETAMETASONA 0.05 % CREMA 20 GR AG,0,LABORATORIO FRANCO COLOMB,1,0,0,2,0,0,,1.0,0,0,7000.0,10800
7709671805152,OMEGA 3 ALNATURE X 60 SOFTGEL ,1,COMIS-GCNG,1,0,0,0,0,0,,2.0,0,0,16285.0,54800
100000955,ISODINE SOLUCION 60 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,1,0,0,,1.0,0,0,6187.0,12900
7707263008059,ACED FULL/SIMETICONA/MAGNESIO X 150ML,1,COMIS-GCNG,1,0,0,0,0,0,2025-03-18 12:30:07.057,2.0,0,0,6800.0,17700
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,0,0,7,,0.08,0,1,93922.0,95400
6975294281401,ASPIRADOR NASAL DE MANGUERA,1,,1,0,0,0,0,0,,1.0,0,0,4958.0,11100
200037082,GOMAS VITA BEARS C 180UND REP BOMBO ICOM,0,ICOM,45,0,1,0,0,8,,0.11,0,5,23608.0,58500
200032664,DTE.LADY S.S.TALC PR.CREMA 30GR 6UND P.E,0,COLGATE PALMOLIVE COMPANI,6,0,1,0,0,2,,0.17,0,1,14541.0,22100
200020352,ACEITE RICINO 30 ML 12 UND ATHOS,0,LAB. ATHOS S.A.S,12,0,1,0,0,9,,0.08,0,1,20309.0,28700
100002767,STAN-K 500 MGS 100 TBS(A),0,LAB. FARMACEUTICO STELAR,100,10,10,0,5,50,,0.2,2,20,185201.0,189500
200042446,TAPABOCA AZUL PED.PROTEGEMOSBIO 50UN E.I,0,PROTEGEMOS BIO S.A.S,50,0,1,0,0,47,,0.04,0,2,10272.0,20400
100023615,DEXAMETASONA 4 MG/1ML 10 AMPOLLAS GF,0,GENFAR S.A.,10,0,1,1,0,19,,0.2,0,2,19744.0,37000
100021617,LUMBAL FORTE 36 TABLETAS,0,LABORATORIO FRANCO COLOMB,36,6,6,0,3,18,,0.33,2,12,45415.0,106300
200038789,TAMPON NOSOTRAS DIGITAL REGULAR 20 UND,1,PRODUCTOS FAMILIA S.A.,1,0,0,0,0,0,,1.0,0,0,14339.0,18300
200012097,JERINGA 3P 3ML 21X1.1/2 100 UND ETERNA,0,ETERNA S.A.,100,0,1,0,0,19,,0.02,0,2,18702.0,50500
200026922,APOSITOS LEUKOMED 5 X 7.2 X 50 UND,0,BSN MEDICAL LTDA.,50,0,1,0,0,38,,0.16,0,8,53392.0,57400
100007767,ESTERMAX 0.625 MG 28 TBS(P)28836(SC),1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,,1.0,0,0,23574.0,28100
E108,ENERXIS 30 CAPSULAS,0,N/A ,30,2,15,3,6,90,2025-02-19 10:59:15.517,1.0,2,30,14800.0,37500
100024690,DIPIRONA 1 GR/2 ML 10 AMPOLLAS VT,0,VITALIS S.A C.I.,10,0,1,0,0,4,,0.2,0,2,22472.0,39300
200041634,TRA.NUTRIBELA15 ENZ.CTR.FRIZ.70ML 14 SBS,0,QUALA S.A.,14,0,1,0,0,4,,0.07,0,1,47937.0,66400
100019579,GRIPAC 100 CAPSULAS,0,TRIDEX S.A.,10,0,1,0,0,6,2025-03-12 14:43:52.347,0.4,0,4,61400.0,153500
E025,CORTISOLONA CREM 20 GR,0,COMIS-GCNG,1,0,0,5,0,0,2025-03-18 12:30:07.057,1.0,0,0,5300.0,13300
7707019413632,CORTISOLONA CREMA 40 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-18 12:30:07.057,1.0,0,0,7400.0,18500
200042382,ALMIPRO SYNDET LIMPIADOR LIQUIDO 500 ML,0,LABORATORIO SAN JORGE S.A,1,0,0,1,0,0,,1.0,0,0,29653.0,50500
200003803,LUBRIDERM HUMECTACION DIARIA 120ML,0,JOHNSON  JOHNSON DE COLO,1,0,0,6,0,0,,1.0,0,0,10225.0,15300
200037589,LUBRIDERM PREVENCION FPS 30 400 ML,1,JOHNSON  JOHNSON DE COLO,1,0,0,0,0,0,,1.0,0,0,33915.0,53700
7707308720038,FYRELESS RIUBARDO/ACE.SALICILICO/ALOE SOL X 10 ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-02-19 10:59:15.517,1.0,0,0,11800.0,29900
100017320,ESTEINE 3.5 MILIGR 6 OVULOS (3%+)(PAE),0,LABORATORIO FRANCO COLOMB,1,0,0,1,0,0,,1.0,0,0,74355.25,94000
100008100,TIBONELLA 2.5 MG 28 TBS (P)33116(SC),0,LABORATORIOS CHALVER DE C,1,0,0,3,0,0,,1.0,0,0,27072.0,33500
