Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
77007308720076,FIRE LIPS SOLUCION 10 ML,0,COMIS-GCNG,1,0,0,3,0,0,2024-12-03 11:35:21.850,1.0,0.0,0,11800.0,15000
G067,EUTARPAN JARABEL 120 ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-01-22 10:40:21.993,1.0,0.0,0,5800.0,18400
A00141,ASMIKET JARABE 120 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-12 15:40:57.917,1.0,0.0,0,8600.0,21500
G084,DIFAZIN 40 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-04-03 17:29:19.387,1.0,0.0,0,6600.0,16600
G083,SEAMIB 1 GR 2 TBL BIOQUIFAR,1,COMIS-GCNG,2,0,1,0,0,0,2024-04-16 16:14:34.893,1.0,0.0,2,2745.0,12000
E039,EUTARPAN 10 MG 100 TBL,0,COMIS-GCNG,10,0,1,2,0,23,2025-03-18 15:14:14.850,1.9,0.0,19,17800.0,44500
100017745,EXFORGE HCT 5/160/MG 28C(3%+(P)56986(SC),1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,,1.0,0.0,0,142820.0,58900
100019242,FERROPROTINA 40 MG 30 SBS (3%+)(PAE),1,FAES FARMA COLOMBIA SAS,1,0,0,0,0,0,2022-05-03 12:32:25.480,1.0,0.0,0,82786.0,131500
100010532,AMPLIEX SUSPENSION 60 ML,0,COMIS-GCNG,1,0,0,5,0,0,2025-04-03 17:29:19.387,2.0,0.0,0,8200.0,18700
100014682,CROMOGLICATO DE SODIO 2% OFTALM.5 ML EX,1,LABORATORIOS RICHMOND,1,0,0,0,0,0,2021-09-10 00:00:00.000,1.0,0.0,0,6505.0,12100
98D,VIOXIN JABON ANTIBACTERIAL 4% 500ML,1,COMIS-GCNG,1,0,0,0,0,0,2025-01-28 12:35:36.683,1.0,0.0,0,5100.0,12800
7701021118103,WINNY GOLD 3 30 UNDS,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-25 16:20:38.310,1.0,0.0,0,29936.0,40300
E067,FINAPAR SUSP 20 ML BIOQIFAR,0,COMIS-GCNG,1,0,0,2,0,0,2024-10-10 16:37:58.517,1.0,0.0,0,3300.0,10300
7701021142955,TOA. WINNY AVENA Y MIEL 80 UNDS,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2025-02-04 11:17:49.377,2.0,0.0,0,10588.0,15800
77010211188868,PAÑAL WINNY PANTS 6 30 ,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2025-03-25 16:20:38.310,2.0,0.0,0,38411.0,50100
7707263004518,KENCYCAP 100 MG X 10 ,0,COMIS-GCNG,1,0,0,1,0,0,2024-12-04 10:07:06.987,1.0,0.0,0,7800.0,19800
E327,BACMICINE 375 MG 10 TBL BIOQUIFAR,1,COMIS-GCNG,10,0,1,0,0,0,2024-11-23 15:30:28.277,5.0,0.0,50,25400.0,87300
200005956,LIMAS ZAFHIRS PROFESION 144 UND,0,DISPROVEN S.A.S,144,0,1,0,0,37,2023-01-11 00:00:00.000,0.08,0.0,12,37268.0,71200
100004215,UNGUENTO MEREY 12 UND,1,MEREY SAS,12,0,1,0,0,0,2023-01-31 00:00:00.000,0.42,0.0,5,100314.0,128600
100004281,NEO FUNGINA POLVO 200 GR,1,LABORATORIOS NEO LTDA,1,0,0,0,0,0,2023-02-01 00:00:00.000,2.0,0.0,0,31287.0,45900
0781159050688,MACA Y BOROJO MISSTIG-SX X 500ML,1,DICOLFARMA,1,0,0,0,0,0,2024-11-26 14:37:28.627,1.0,0.0,0,19221.0,48100
100020496,PIRIDOXINA CLORHIDRATO 50 MG 100 TBS EC,1,LABORATORIOS ECAR S.A.,10,0,1,0,0,0,2023-02-24 00:00:00.000,0.1,0.0,1,30159.0,45800
7707263003016,MEDIZOL CREMA 2% 20 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-25 14:24:31.940,2.0,0.0,0,14500.0,36800
7709506348427,LINCOFAR 600MG 2ML 10 AMP,0,COMIS-GCNG,10,0,1,7,0,70,2025-01-22 10:40:21.993,2.2,0.0,22,17900.0,120500
200037873,ACON.PANTENE MICELAR PURIF.HIDRATA 400ML,1,PROCTER  GAMBLE COLOMBIA,1,0,0,0,0,0,2023-04-11 00:00:00.000,1.0,0.0,0,15607.0,22400
200041520,ALCANFOR DROGAM 5 GR BARRA 40 UND,1,PRODUCTOS DROGAM S.A.S,40,0,1,0,0,0,2023-04-14 00:00:00.000,0.15,0.0,6,30912.0,53500
100027250,NAT C GOMITAS VITAMINA C 50 UNDS (SAV),1,MEGA LIFESCIENCES COLOMBI,25,0,1,0,0,0,2024-11-23 15:30:28.277,1.2,0.0,30,9916.0,32400
000313092,Admiss Cristian 10Ml,1,,1,0,0,0,0,0,2023-04-28 00:00:00.000,1.0,0.0,0,2411.0,3600
200042779,PALETTE CREM D.T 9-7 RUBIO COBRIZO,1,HENKEL COLOMBIANA S.A.,1,0,0,0,0,0,2023-05-16 00:00:00.000,1.0,0.0,0,19370.0,31600
7703286115101,CITRATO DE MAGNESIO X 90 CAPSULAS,1,LABORATORIOS MEDICK S.A.S,1,0,0,0,0,0,2025-01-28 12:35:36.683,1.0,0.0,0,26638.5,55200
7703286109001,*MASCARILLA DE BARRO X 60 GR,0,LABORATORIOS MEDICK S.A.S,1,0,0,1,0,0,2023-06-15 11:28:11.817,1.0,0.0,0,12512.0,27300
7703286118355,MIX SEMILLAS FRUTOS DESHIDRATADOS X 450 GRS,1,LABORATORIOS MEDICK S.A.S,1,0,0,0,0,0,2023-06-15 11:28:11.817,1.0,0.0,0,13444.0,29400
100001858,SUERO GERCO RHIFISOL 12X14,0,LAB. GERCO S.A.,14,0,1,0,0,4,2023-06-26 00:00:00.000,0.21,0.0,3,55059.0,72400
7703712080638,ATRIXIB CELECOX. 200MG 10 CAP,0,COMIS-GCNG,10,0,1,1,0,10,2025-02-18 14:56:12.117,1.0,0.0,10,13100.0,43400
A00177,DERMASKIN CREMA 40 GR,0,COMIS-GCNG,1,0,0,6,0,0,2025-03-25 14:24:31.940,2.0,0.0,0,11200.0,28000
200040468,DTE.LADY SP.TALC CRE.DUO 9GR 18 SBS .S.O,0,COLGATE PALMOLIVE COMPANI,18,0,1,0,0,4,2023-08-25 00:00:00.000,0.06,0.0,1,14215.0,24800
100021968,ENZIMAX COMPLETE 60 CAPSULES,1,HEALTHY AMERICA COLOMBIA,6,0,1,0,0,0,2023-09-12 00:00:00.000,1.0,0.0,6,34240.0,50000
100011286,LIVIAL 2.5 MG 30 TBS (P)35481(SC),1,ORGANON COLOMBIA S.A.S,1,0,0,0,0,0,2023-09-15 00:00:00.000,1.0,0.0,0,32090.0,36700
A00213,PERCLUSONE 500 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,2,0,28,2024-12-04 10:07:06.987,2.9,0.0,29,5900.0,19200
7707263003993,MEDIZOL 500 MG 2 OVULOS,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-05 16:16:06.273,2.0,0.0,0,13900.0,34800
A0061,DRENOLAX PLUSS JARABE 120 ML,1,COMIS-GCNG,1,0,0,0,0,0,2024-11-23 15:30:28.277,1.0,0.0,0,9500.0,24100
A00202,FINAPAR 200 MG BIOQUIFAR 2 TBL,1,COMIS-GCNG,2,0,1,0,0,0,2025-02-04 11:17:49.377,6.0,0.0,12,1400.0,6200
7709830214030,FONKINK AZITROMICINA 3 TBLS 500MG ,0,COMIS-GCNG,1,0,0,14,0,0,2025-04-03 17:29:19.387,9.0,0.0,0,7400.0,18500
A00224,METROXAZIDE 600 MG/200 MG 18 TBLS BIOQUIFAR,0,COMIS-GCNG,18,0,1,4,0,84,2025-04-03 17:29:19.387,1.33,0.0,24,11400.0,31800
7707019381085,MIO RELAX TINID20 TBLS 2MG BIOQUIFAR,0,COMIS-GCNG,2,0,1,0,0,1,2025-02-11 11:56:24.470,1.0,0.0,2,13300.0,49200
7709990839951,TRIBACTER CREMA X 40GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-02-18 14:56:12.117,3.0,0.0,0,9800.0,25200
7709740450351,TRIDIRTEX CREMA X 40GR,1,COMIS-GCNG,1,0,0,0,0,0,2024-12-19 14:59:02.980,1.0,0.0,0,8900.0,24500
A00274,"MEXICAN 7,5 MG 30 TBL BIOQUIFAR",0,COMIS-GCNG,30,3,10,6,18,180,2025-03-18 15:14:14.850,1.0,3.0,30,7000.0,17500
A00209,MEXICAN 15 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,4,0,40,2025-04-03 17:29:19.387,14.0,0.0,140,5200.0,15000
G077,XINPA 500 MG 6 TBL WHESTHER,1,COMIS-GCNG,1,0,0,0,0,0,2025-03-12 15:40:57.917,8.0,0.0,0,13200.0,33000
200017460,BAJALENGUAS KENNEDY 20 UND,1,INDUSTRIA TECNICA DE MADE,1,0,0,0,0,0,2023-11-20 00:00:00.000,1.0,0.0,0,847.6,1300
100026843,COXETOR 120 MG 7 TBS REC.,1,ALTADIS FARMACEUTICA SAS,1,0,0,0,0,0,2025-02-25 16:21:51.400,3.0,0.0,0,21900.0,54800
7702896001774,MEBLAINEX CAJA X 5 AMPOLLAS,0,COMIS-GCNG,5,0,1,4,0,23,2024-10-10 16:37:58.517,0.2,0.0,1,10700.0,60500
E086,BETAZKOV 8MG/2ML CAJA 5 AMPOLLAS,0,COMIS-GCNG,5,0,1,7,0,35,2025-02-04 11:17:49.377,1.4,0.0,7,7700.0,70500
A00221,AZTROBAC 500 MG 3 TBL BIOQUIFAR,1,COMIS-GCNG,3,0,1,0,0,0,2025-02-18 14:56:12.117,7.0,0.0,21,7500.0,22800
100021383,TELMISARTAN 80 MG 30 TBS GF (P)31296,1,GENFAR S.A.,1,0,0,0,0,0,2022-04-26 13:31:00.037,1.0,0.0,0,25700.0,36000
E087,ASMIKET 1 MG 30 TBL,0,COMIS-GCNG,30,3,10,12,36,360,2024-10-25 12:32:19.327,1.0,3.0,30,4600.0,13600
B013,CEPRAX 500 MG 50 CAPSULAS ANGLOPHARMA,0,COMIS-GCNG,50,5,10,2,13,136,2025-03-25 14:24:31.940,2.2,11.0,110,24500.0,61300
E001,CEPRAX 250MG/5ML 60 ML ANGLOPHARMA,0,COMIS-GCNG,1,0,0,1,0,0,2024-10-25 12:32:19.327,2.0,0.0,0,8300.0,21900
A00284,CINDIMIZOL 150 MG 5 CAPSULAS BIOQUIFAR,0,COMIS-GCNG,5,0,1,8,0,44,2025-04-03 17:29:19.387,6.2,0.0,31,3700.0,9300
A00223,CINDIMIZOL 200 MG 5 CAPSULAS BIOQUIFAR,0,COMIS-GCNG,5,0,1,10,0,50,2025-03-25 14:24:31.940,13.8,0.0,69,7400.0,18800
A00283,CLINBAC 300 MG 24 CAPSULAS LABQUIFAR,0,COMIS-GCNG,24,2,12,5,10,120,2025-04-03 17:29:19.387,2.0,4.0,48,19300.0,51600
E024,DEXABLAS 8MG 5 AMP  BLASKOV,0,COMIS-GCNG,5,0,1,9,0,45,2025-04-03 17:29:19.387,15.0,0.0,75,7800.0,60000
7707040610338,DKG CREMA 20 GR,0,COMIS-GCNG,1,0,0,10,0,0,2025-03-25 14:24:31.940,6.0,0.0,0,5800.0,14500
7702896000364,TOR CREMA 10 GR,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-25 14:24:31.940,3.0,0.0,0,8900.0,23400
7707019384116,VERELIS 20 MG 4 TAB ,0,COMIS-GCNG,4,0,1,5,0,23,2025-03-12 15:40:57.917,3.75,0.0,15,8800.0,22000
A00212,ZERIDIL 10 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,3,0,30,2025-04-03 17:29:19.387,23.0,0.0,230,2800.0,8000
100012732,ACETAMINOFEN 500 MG 100 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,10,0,1,0,0,1,2024-11-23 15:30:28.277,0.1,0.0,1,5500.0,18300
7701021116666,PAÑAL WINNY PANTS 5 30 UNDS,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-03-25 16:20:38.310,2.0,0.0,0,35304.0,46700
E433,PAÑAL WINNY SENSITIVE GOLD ETAPA 0 POR 30 UND,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2024-02-02 09:07:56.090,2.0,0.0,0,15193.0,22000
A00509,TOALLITAS HUMEDAS 24 UND WINNY,0,TECNOQUIMICAS S.A.,1,0,0,24,0,0,2025-03-25 16:20:38.310,8.0,0.0,0,2521.0,4100
E437,TOALLITAS HUMEDAS WINNY ALOE VERA 100 UND,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2025-03-25 16:20:38.310,6.0,0.0,0,8750.6,13400
A0097,TOALLITAS WINNY ALOE Y VIT E 70 UND,0,TECNOQUIMICAS S.A.,1,0,0,10,0,0,2025-03-25 16:20:38.310,4.0,0.0,0,6440.4,9900
E435,PAÑAL WINNY ULTRATRIM SEC ETAPA 5 POR 30 UND,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-03-25 16:20:38.310,3.0,0.0,0,35304.2,48800
200040253,JABON LIQUIDO ASEPXI CARBON 200 ML  (SF),1,GENOMMA LAB.COLOMBIA,1,0,0,0,0,0,2023-12-14 00:00:00.000,1.0,0.0,0,20344.0,29200
100022704,BECLOMET. NAS ECLOSYNT  50MCG INHAL 200D,1,FAES FARMA COLOMBIA SAS,1,0,0,0,0,0,2023-10-20 00:00:00.000,1.0,0.0,0,37889.67,54500
A0065,PAÑAL WINNY ULTRATRIM SEC ETAPA3 POR 30 UND,0,TECNOQUIMICAS S.A.,1,0,0,6,0,0,2025-03-25 16:20:38.310,1.0,0.0,0,26694.67,37900
200042579,CHA.ELVIVE COLORVIVE 370 ML,1,LOREAL COLOMBIA S.A.,1,0,0,0,0,0,2023-12-18 00:00:00.000,1.0,0.0,0,16201.0,25100
100021678,PLURIAMIN 10/10 MG 30 TBS,1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,2023-04-01 00:00:00.000,1.0,0.0,0,39675.0,47500
100015940,NAPROX 150 MG SUSPENSION 80 ML,1,LAB. INTERNACIONAL DE COL,1,0,0,0,0,0,,1.0,0.0,0,11133.0,13500
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,1,DICOLFARMA,1,0,0,0,0,0,2024-11-26 14:37:28.627,2.0,0.0,0,2520.0,6300
100026983,MEGA WE CARE ZIRIN 50 CAP BLANDAS (SAV),0,MEGA LIFESCIENCES COLOMBI,50,5,10,2,10,100,2025-04-03 17:29:19.387,1.22,6.1,61,27750.0,62200
200040356,CRE.P.PEI.HEAD-SHOUL.HIDRAT.A.COCO 300ML,1,PROCTER  GAMBLE COLOMBIA,1,0,0,0,0,0,2023-12-05 00:00:00.000,1.0,0.0,0,13865.0,20700
7701021118264,WINNY GOLD ETA 6 X 30 UND,0,TECNOQUIMICAS S.A.,1,0,0,3,0,0,2025-03-25 16:20:38.310,1.0,0.0,0,43056.8,61500
7701021147585,WINNY ULT SEC 4 50 UNDS,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2024-12-04 10:07:06.987,1.0,0.0,0,53613.5,75000
E440,TOALLITAS WINNY SENSITIVE LECHE 40 UND,0,TECNOQUIMICAS S.A.,1,0,0,4,0,0,2025-03-25 16:20:38.310,2.0,0.0,0,4622.0,10700
100021757,MARIMER SOL.ISOTONICA BABY SPRAY 100 ML,1,AXON PHARMA SAS,1,0,0,0,0,0,,1.0,0.0,0,55212.0,84200
7709233974418,RODIFLEX 15MG 10 TBL RUECAM,0,COMIS-GCNG,1,0,0,1,0,0,2025-03-18 15:14:14.850,4.0,0.0,0,4500.0,11300
1020700105,TRAMASINDOL FCO 10 ML,0,COMIS-GCNG,1,0,0,4,0,0,2025-02-11 11:56:24.470,3.0,0.0,0,3600.0,10300
7707263005874,ROCICREAM X 40GR 6 APLICADRE,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-25 14:24:31.940,2.0,0.0,0,10800.0,27000
G155,VIGRADINA 50 MG 4 TBL,0,COMIS-GCNG,4,0,1,9,0,36,2025-02-18 14:56:12.117,3.0,0.0,12,4200.0,16300
A00170,ACTIVIRAL 5% 15 GR LABQUIFAR,0,COMIS-GCNG,1,0,0,8,0,0,2025-04-03 17:29:19.387,4.0,0.0,0,4000.0,11800
100021960,CALTRATE D 600 MG 400UI 30 TBS,1,HALEON COLOMBIA S.A.S.,1,0,0,0,0,0,2022-05-27 00:00:00.000,1.0,0.0,0,31786.0,49000
7707367050961,MIGRADOL 30 TAB,0,COMIS-GCNG,30,3,10,4,12,120,2024-11-23 15:30:28.277,0.8,2.4,24,33500.0,71600
7707367051005,FIBRINEXAN 500MG X 10TAB,0,COMIS-GCNG,1,0,0,2,0,0,2024-11-23 15:30:28.277,1.0,0.0,0,15000.0,53800
7707367050985,NODOL PLUS 10 TAB,1,COMIS-GCNG,1,0,0,0,0,0,2024-11-23 15:30:28.277,1.0,0.0,0,27000.0,58000
B023,ESPASMYDOL 20 TBL LABQUIFAR,0,COMIS-GCNG,20,2,10,7,15,150,2025-04-03 17:29:19.387,4.95,9.9,99,16000.0,40400
A00186,TUDERMIFAR CREMA 40 GR LABQUIFAR,1,COMIS-GCNG,1,0,0,0,0,0,2025-01-08 09:49:24.303,4.0,0.0,0,5100.0,18900
100000906,ATROVENT 0.025% 20 ML S/INH.(P)24450(SC),1,BOEHRINGER INGELHEIM,1,0,0,0,0,0,,1.0,0.0,0,24218.0,27000
100025045,KETOPROFENO GEL 2.5% 50 GR VT,1,VITALIS S.A C.I.,1,0,0,0,0,0,2023-07-17 00:00:00.000,1.0,0.0,0,15375.0,20500
200026055,MAQ.SCHICK XTREME-3 P/D HAWA TRO.12 UND,0,EDGEWELL PERSONAL CARE CO,12,0,1,0,0,10,2024-01-03 00:00:00.000,0.08,0.0,1,26556.0,39600
200040058,PREPACK LISOS CHAMPU 450ML+TRAT.AC 450ML,1,SAMARA COSMETICS S.A.S,1,0,0,0,0,0,2024-01-03 00:00:00.000,1.0,0.0,0,23898.0,41700
7709179121846,EYES FLEX GTS X 5ML,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-25 14:24:31.940,3.0,0.0,0,7600.0,19000
7707019339123,DIFLENAC RETARD  100MG  20 CAPS,0,COMIS-GCNG,20,2,10,9,18,180,2025-04-03 17:29:19.387,6.45,12.9,129,7500.0,18800
A00285,KOLANTIL 200 MG 15 TBL BIOQUIFAR,0,COMIS-GCNG,15,0,1,5,0,75,2025-04-03 17:29:19.387,5.0,0.0,75,8400.0,21000
100002696,CUAIT D 40 TABLETAS,1,LAB. BAGO DE COLOMBIA LTD,40,0,1,0,0,0,2024-01-06 00:00:00.000,0.25,0.0,10,47881.0,58900
7703712080713,MICIGENT CREMA TOP. 40 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-04-03 17:29:19.387,2.0,0.0,0,10800.0,27000
7709740450375,PRANEXXIN 500MG 6 TABLETAS,0,COMIS-GCNG,1,0,0,5,0,0,2025-04-03 17:29:19.387,2.0,0.0,0,9700.0,29300
A00263,HEMETIL GOTAS FCO X 30ML,1,COMIS-GCNG,1,0,0,0,0,0,2025-01-08 09:49:24.303,6.0,0.0,0,5300.0,15100
A00222,DIZMOPRAZ CAPSULAS 30 MG 28 UNDS BIOQUIFAR,0,COMIS-GCNG,28,2,14,1,3,42,2025-03-05 16:16:06.273,1.79,3.57,50,12100.0,34900
7707019381047,ATORFIT 20 MG 30 TBLS,0,COMIS-GCNG,30,3,10,2,7,70,2025-02-25 16:21:51.400,1.67,5.0,50,13700.0,34800
7703712085046,BINAFAR IBUP 200MG + METOC 500 MG  24 TABS,0,COMIS-GCNG,24,0,1,2,0,64,2025-03-25 14:24:31.940,0.67,0.0,16,14400.0,33500
A00167,EUMOXINA 100 ML BIOQUIFAR,0,LABQUIFAR,1,0,0,2,0,0,2025-03-25 14:24:31.940,2.0,0.0,0,8900.0,8900
7702896001347,LAGRIKOV GOTAS 15ML,0,COMIS-GCNG,1,0,0,6,0,0,2025-03-25 14:24:31.940,7.0,0.0,0,7000.0,28000
A00198,NITOXIPAR500 MG 6 TBL BIOQUIFAR,0,COMIS-GCNG,1,0,0,10,0,0,2025-04-03 17:29:19.387,10.0,0.0,0,9100.0,25000
D01,SILIMFAR SILIMARINA X 20 CAP,0,COMIS-GCNG,20,2,10,1,3,32,2025-03-18 15:14:14.850,3.2,6.4,64,19000.0,48500
100027768,GOGAZ 200 MG 50 CAPSULAS,0,MEGA LIFESCIENCES COLOMBI,5,0,1,1,0,9,2024-12-12 11:31:50.090,0.6,0.0,3,23750.0,55500
A00379,MIODIN-B12 6 AMPOLLAS LABQUIFAR,0,COMIS-GCNG,6,0,1,2,0,14,2025-02-04 11:17:49.377,2.67,0.0,16,29500.0,107900
100013651,BENZIRIN FORTE SPRAY AD 45 ML,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,,1.0,0.0,0,31608.0,53100
100010556,PREDNISONA 50 MG 100 TBS MK  (A),0,TECNOQUIMICAS S.A.,100,10,10,0,5,50,2024-01-10 00:00:00.000,0.2,2.0,20,324330.0,360700
100025920,DEXAMETASONA 8MG/2ML 100 AMPOLLAS VT,0,VITALIS S.A C.I.,100,0,1,1,0,157,2024-01-10 00:00:00.000,0.01,0.0,1,130099.0,250200
100008707,FITOSTIMOLINE GASAS 10X10 3 UND,1,EUROETIKA LTDA,3,0,1,0,0,0,2024-01-15 00:00:00.000,0.33,0.0,1,38150.0,42500
100020640,VITAMINA C 500 MG VICAL MANDA.MAST.144 T,0,LABORATORIOS ECAR S.A.,144,12,12,1,14,168,2025-01-28 12:35:36.683,1.29,15.5,186,32000.0,51300
A00164,AZTROBAC 15 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-18 15:14:14.850,4.0,0.0,0,7600.0,25200
G086,DIFLENAC GEL 1%  50 GR,0,LABQUIFAR,1,0,0,5,0,0,2025-03-25 14:24:31.940,1.0,0.0,0,6700.0,17300
A00293,SHAMPOO FUNGISTEROL 100 ML,0,COMIS-GCNG,1,0,0,1,0,0,2025-01-22 10:40:21.993,1.0,0.0,0,11700.0,29900
A00185,FUNGISTEROL CREMA 30 GR,1,COMIS-GCNG,1,0,0,0,0,0,2025-02-18 14:56:12.117,1.0,0.0,0,5600.0,14100
7702896002313,IVERBLAS  5 ML,0,COMIS-GCNG,1,0,0,5,0,0,2025-03-25 14:24:31.940,3.0,0.0,0,8900.0,22700
A00217,ACTIVIRAL 800 G 10 TBL LABQUIFAR,0,COMIS-GCNG,10,0,1,1,0,10,2025-03-25 14:24:31.940,1.0,0.0,10,12200.0,31000
E046,NEWTARPAN JARABE 120 ML,0,COMIS-GCNG,1,0,0,1,0,0,2025-01-22 10:40:21.993,1.0,0.0,0,10300.0,30000
7709805542847,NOKTOS NIÑOS 120 ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-01-28 12:35:36.683,2.0,0.0,0,6600.0,17900
7709830214023,BRONCOFLEM 120ML,0,COMIS-GCNG,1,0,0,5,0,0,2025-01-28 12:35:36.683,3.0,0.0,0,6300.0,20700
77003712080522,CLOMAZOL CREMA TOPICA 40GR ,1,COMIS-GCNG,1,0,0,0,0,0,2024-09-10 17:38:42.047,2.0,0.0,0,7700.0,20700
7707019381054,MIO RELAX 4 MG 10 TABLETAS,0,COMIS-GCNG,10,0,1,2,0,20,2024-07-22 13:05:23.350,2.0,0.0,20,17700.0,44800
7703712080270,OXIFAR 20 MG 10 CAPS,0,COMIS-GCNG,10,0,1,1,0,10,2025-02-25 16:21:51.400,1.0,0.0,10,6700.0,17600
7703712080065,BENMACIT ALBENDAZOL SUP.10ML,1,COMIS-GCNG,1,0,0,0,0,0,2024-10-10 16:37:58.517,2.0,0.0,0,5000.0,13700
E022,TRICLIMBAC SOLU 10 ML LABQUIFAR,0,COMIS-GCNG,1,0,0,4,0,0,2025-02-18 14:56:12.117,1.0,0.0,0,7500.0,18100
E337,SERTRANQUIL 50 MG 10 TBL BIOQUIFAR,1,COMIS-GCNG,10,0,1,0,0,0,2025-02-18 14:56:12.117,2.0,0.0,20,5800.0,20400
A00267,ZIFLUVIS 200 MG 30 SOBRES 3 GR BIOQUIFAR,0,COMIS-GCNG,30,0,1,2,0,62,2025-02-04 11:17:49.377,0.23,0.0,7,16600.0,48300
A00268,ZIFLUVIS 600 MG 30 SOBRE 3 GR,0,COMIS-GCNG,30,0,1,2,0,77,2025-02-18 14:56:12.117,0.7,0.0,21,29100.0,80200
